Feature	lfc_(Intercept)	lfc_group1g2	lfc_group1g3	lfc_group1g4	lfc_age	lfc_loc2	lfc_loc3	lfc_loc4	lfc_abx_useyes	se_(Intercept)	se_group1g2	se_group1g3	se_group1g4	se_age	se_loc2	se_loc3	se_loc4	se_abx_useyes	W_(Intercept)	W_group1g2	W_group1g3	W_group1g4	W_age	W_loc2	W_loc3	W_loc4	W_abx_useyes	p_(Intercept)	p_group1g2	p_group1g3	p_group1g4	p_age	p_loc2	p_loc3	p_loc4	p_abx_useyes	q_(Intercept)	q_group1g2	q_group1g3	q_group1g4	q_age	q_loc2	q_loc3	q_loc4	q_abx_useyes	diff_(Intercept)	diff_group1g2	diff_group1g3	diff_group1g4	diff_age	diff_loc2	diff_loc3	diff_loc4	diff_abx_useyes	passed_ss_(Intercept)	passed_ss_group1g2	passed_ss_group1g3	passed_ss_group1g4	passed_ss_age	passed_ss_loc2	passed_ss_loc3	passed_ss_loc4	passed_ss_abx_useyes	Description	Ontology	Definition
GO:0019605	0.216382072879394	-0.0594852716541683	0.037179609315754	0.0585231706545164	-0.00107294596148608	-0.216678388067926	-0.107856073348663	-0.227817147739589	-0.0811795745333146	0.119832525794995	0.0983058636335868	0.0961553924436973	0.116379382960782	0.00220043195210149	0.0884455255264158	0.0876395545951673	0.0910286143942674	0.0679325956630603	1.80570401436395	-0.605104003519937	0.386661718816488	0.502865448893452	-0.487606972104444	-2.44985132688495	-1.23067801801232	-2.50269818183606	-1.19500180643705	0.0723070727045896	0.54572241186278	0.699373718083947	0.615552933034507	0.626305139065333	0.0150586050874055	0.219734039609503	0.0130391901158768	0.233350011935546	0.490490652422853	0.998353477037475	0.980915978792122	0.967945558193876	0.999719775516207	0.798159424942562	0.999842020564018	0.495954909764599	0.609026178042221	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	butyrate metabolic process	BP	The chemical reactions and pathways involving any butyrate, the anions of butyric acid (butanoic acid), a saturated, unbranched aliphatic acid.
GO:0045490	0.136000786273026	-0.204077987918949	-0.0177082288602327	0.165490204532349	-0.00303419950449804	-0.0355985805479581	0.0968054017536654	0.123103342456303	-0.0676651568826727	0.162085509853872	0.153750037627658	0.124475541558022	0.143213189857817	0.00314199682556159	0.136442524611786	0.147744018755477	0.135600557644527	0.105756986148181	0.839068133824164	-1.3273361819473	-0.142262717949119	1.15555141741238	-0.96569146086127	-0.260905320018412	0.65522382949311	0.907838025113541	-0.639817371382578	0.402329632513423	0.185754791158137	0.887000941034119	0.249101286707505	0.335244680811428	0.794406301566354	0.512998983292255	0.364943810148766	0.522948110235708	0.949016741144618	0.998353477037475	0.987809636172538	0.812278506707236	0.999719775516207	0.999608607767095	0.999842020564018	0.999864596704734	0.817235471027612	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	pectin catabolic process	BP	The chemical reactions and pathways resulting in the breakdown of pectin, a polymer containing a backbone of alpha-1,4-linked D-galacturonic acid residues.
GO:0015942	-0.128978983654683	0.110747102931466	0.00859108591876626	0.0546810372575882	0.00299357689563473	-0.16114248969806	-0.154701754792106	-0.0809520056785554	0.137034949732059	0.155926094493391	0.129856495765002	0.123420531162806	0.153997642258819	0.00275260998525661	0.112764372122145	0.124744262996815	0.114792238474109	0.0894312516132947	-0.827180236083899	0.852842226174666	0.0696082397136474	0.355077106737047	1.0875412469143	-1.42901952687248	-1.24015125886836	-0.70520452214035	1.53229377046633	0.409015220508691	0.394657782640084	0.944567579024043	0.72286592698486	0.277966484420113	0.154391645753185	0.216216950099982	0.481415621820678	0.126861040714926	0.951017046359042	0.998353477037475	0.994497072239434	0.981309020952572	0.999719775516207	0.999608607767095	0.999842020564018	0.999864596704734	0.47043128185578	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	formate metabolic process	BP	The chemical reactions and pathways involving formate, also known as methanoate, the anion HCOO- derived from methanoic (formic) acid.
GO:0019068	0.503667810216417	-0.222464262377352	-0.29101224531177	-0.0413175548133067	-0.000634006791416447	-0.394729875645309	-0.257834716355336	-0.462434122055945	-0.0721422748008368	0.189309747708053	0.182143395514336	0.189567812898013	0.170598272005103	0.00387230347275726	0.152520191574588	0.20829120183344	0.176991515604887	0.131594850440847	2.66054873726394	-1.22136881081611	-1.53513532103856	-0.242192106213542	-0.163728590973528	-2.58804995961647	-1.23785697180582	-2.61274739908028	-0.548215029381149	0.00836563078675138	0.223230314521231	0.126161819359665	0.808852904137087	0.870092439388741	0.0102833823015461	0.217064973128728	0.00958984225022549	0.584090184970578	0.119167329346205	0.998353477037475	0.690808933768861	0.982191815806395	0.999719775516207	0.644223655949798	0.999842020564018	0.408915292619349	0.855197707835362	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	virion assembly	BP	A late phase of the viral life cycle during which all the components necessary for the formation of a mature virion collect at a particular site in the cell and the basic structure of the virus particle is formed.
GO:0006730	-1.27132334579505	0.492472100961772	0.928301043211127	1.30260917209625	0.0219539774808027	-0.283442119923316	-0.383886280781699	-0.513885695088331	0.0668843393908923	0.4200614320418	0.360144217268952	0.31574137226664	0.376077898872298	0.0074568080441263	0.342950434829008	0.377421223642799	0.325816257994562	0.238151383371655	-3.02651766817892	1.36743026084464	2.94006780469424	3.46366850060118	2.94415215610863	-0.826481296239318	-1.01712955375562	-1.57722545293276	0.280847998629988	0.0028541397176899	0.173274708327153	0.00373280562438264	0.00067254732498783	0.00368625659166618	0.409676144276946	0.31052039169556	0.116581081797491	0.779164530145	0.0547686270151305	0.998353477037475	0.203288070592569	0.0716262901112039	0.140209402504446	0.999608607767095	0.999842020564018	0.841724332794246	0.934702882091523	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	one-carbon metabolic process	BP	The chemical reactions and pathways involving the transfer of one-carbon units in various oxidation states.
GO:0047632	0.00632976193231938	-0.0675724075702561	-0.0924593733533751	-0.0696853844364859	-0.0008813923671076	-0.022563008960145	0.0802793893373989	0.0629546607174643	0.12711862597968	0.139135631625656	0.102015680574785	0.103473027799204	0.118374361286922	0.00234358332133078	0.116649911329684	0.107860346925468	0.104843960529614	0.0787486313621331	0.0454934646025799	-0.662372756712833	-0.893560141419644	-0.588686466215252	-0.376087489224454	-0.193424998810121	0.744290108698353	0.600460535823448	1.61423282895055	0.963754514824285	0.508413271498358	0.372516297352676	0.556664759923474	0.707207804105548	0.846801414674034	0.457481061356876	0.548806379661542	0.107884681229165	0.996471078768772	0.998353477037475	0.891027726910187	0.95435742588386	0.999719775516207	0.999608607767095	0.999842020564018	0.999864596704734	0.432757760862754	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	agmatine deiminase activity	MF	Catalysis of the reaction: agmatine + H2O = N-carbamoylputrescine + NH3.
GO:0004802	-0.281560025152987	0.235784302232881	0.302450346559271	0.459115427775654	0.00357773595985252	-0.113742771942033	0.0636838047598259	-0.0821036781152264	-0.131637646638423	0.187693480363667	0.158442816100622	0.165894810168581	0.175547304434253	0.00342344110499307	0.169805407922942	0.177243157705969	0.161237990847769	0.114605550277488	-1.50010551569212	1.48813501322232	1.82314531872289	2.61533738302205	1.04507010640096	-0.669841869781026	0.359301908090983	-0.509208020290599	-1.14861493461439	0.135014298178142	0.138140776210552	0.0696323857609045	0.00952793628092747	0.297132297726968	0.503657864554316	0.719712308549748	0.611114461160406	0.251956477150109	0.671640429147735	0.998353477037475	0.583655086394037	0.224881520608379	0.999719775516207	0.999608607767095	0.999842020564018	0.999864596704734	0.620424620034374	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	transketolase activity	MF	Catalysis of the reversible transfer of a 2-carbon ketol group (CH2OH-CO-) from a ketose phosphate donor to an aldose phosphate acceptor.
GO:0008097	-0.0496833544257377	0.0567996630987315	-0.00747771725083185	-0.0147348090794242	0.000604164476327898	0.00754059139172643	-0.0488338676600663	-0.0265052576137857	0.062207351978929	0.0780042935645376	0.0690232963053336	0.0625514365070827	0.0804277974407231	0.00142922655142753	0.0587215532703899	0.0632941691498166	0.061865425795607	0.0448374978920441	-0.6369310220678	0.822905687486595	-0.11954509230152	-0.183205428325748	0.422721279369217	0.128412669143899	-0.771538173516065	-0.428434093403876	1.38739570456644	0.524820165003319	0.411436804527192	0.904950663909483	0.854802553345113	0.672904138594898	0.897937622410284	0.441201144865592	0.668746790116028	0.166699878988479	0.983777625352245	0.998353477037475	0.991193293621278	0.982334716464037	0.999719775516207	0.999608607767095	0.999842020564018	0.999864596704734	0.53636063783302	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	5S rRNA binding	MF	Interacting selectively and non-covalently with 5S ribosomal RNA, the smallest RNA constituent of a ribosome.
GO:0009421	0.390167170024849	-0.0749389953764148	0.0889991526385872	-0.198579682298059	-0.00577936717028477	-0.147276303624731	0.0153488753863138	-0.116481522380897	-0.165687846279702	0.238653885338796	0.174347026937254	0.169471125575348	0.234360230876794	0.00400723613987907	0.181127226604621	0.163220906702299	0.172862500093622	0.130953134562539	1.6348661974263	-0.429826631935539	0.525158208139814	-0.847326705367748	-1.44223274310437	-0.813109693034816	0.0940374348876082	-0.673839163021538	-1.26524536303157	0.103520225600973	0.667746313725443	0.600006904828662	0.397742321151696	0.150671851061808	0.417042303008661	0.925165792281441	0.501127405254519	0.207134095634602	0.599179566657805	0.998353477037475	0.96892699566721	0.900718129463476	0.972518311398943	0.999608607767095	0.999842020564018	0.999864596704734	0.585140084485018	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	bacterial-type flagellum filament cap	CC	The proteinaceous structure at the distal tip of the bacterial-type flagellar filament.
GO:0035438	0.138514324886461	-0.194940532230571	0.0629266595150495	-0.162936193159158	-0.000270622060245705	-0.0797855733310814	0.0112757438563485	0.0410786171511066	-0.146792548808898	0.191624554456583	0.155318958562016	0.146900241759451	0.202872695014965	0.00312429776570571	0.171056180307814	0.168581031359369	0.145146658202491	0.113506360287164	0.722842254111254	-1.25509811574441	0.4283632127583	-0.803145012428308	-0.0866185237579547	-0.466429059666292	0.0668861957091227	0.283014556861508	-1.2932539501533	0.470534225554083	0.210756822408573	0.668800153909716	0.422746118479804	0.931052465729187	0.641363732461748	0.946732231131726	0.77742821726316	0.197261326548753	0.983777625352245	0.998353477037475	0.973760655937907	0.917389568169309	0.999719775516207	0.999608607767095	0.999842020564018	0.999864596704734	0.575570719929924	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	cyclic-di-GMP binding	MF	Interacting selectively and non-covalently with cyclic-di-GMP, cyclic dimeric guanosine monophosphate.
GO:0000286	-0.000873876926865569	-0.0679608767010743	-0.0543681563599655	-0.11414695070065	-0.00202307064056306	0.0621610215969675	0.29403090412147	0.244070472296584	-0.0233680007696869	0.153709148748291	0.121126700206058	0.121220945602724	0.172533634091729	0.00317683844524048	0.131128448452913	0.134910318727897	0.137044022304262	0.0986057249445031	-0.00568526293966145	-0.561072633741867	-0.448504638283762	-0.661592455880008	-0.6368188610894	0.47404680166935	2.17945452129949	1.78096401574309	-0.236984219555597	0.995468900858423	0.575308856803186	0.654222580232557	0.508912417399828	0.524893095122707	0.635928274265185	0.0303404505884249	0.0762734488423857	0.812885619640527	0.998763859846082	0.998353477037475	0.973760655937907	0.935876963287919	0.999719775516207	0.999608607767095	0.999842020564018	0.796479416872531	0.942237834894607	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	alanine dehydrogenase activity	MF	Catalysis of the reaction: L-alanine + H2O + NAD+ = pyruvate + NH3 + NADH + H(+).
GO:0042853	-0.000873876926865569	-0.0679608767010743	-0.0543681563599655	-0.11414695070065	-0.00202307064056306	0.0621610215969675	0.29403090412147	0.244070472296584	-0.0233680007696869	0.153709148748291	0.121126700206058	0.121220945602724	0.172533634091729	0.00317683844524048	0.131128448452913	0.134910318727897	0.137044022304262	0.0986057249445031	-0.00568526293966145	-0.561072633741867	-0.448504638283762	-0.661592455880008	-0.6368188610894	0.47404680166935	2.17945452129949	1.78096401574309	-0.236984219555597	0.995468900858423	0.575308856803186	0.654222580232557	0.508912417399828	0.524893095122707	0.635928274265185	0.0303404505884249	0.0762734488423857	0.812885619640527	0.998763859846082	0.998353477037475	0.973760655937907	0.935876963287919	0.999719775516207	0.999608607767095	0.999842020564018	0.796479416872531	0.942237834894607	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	L-alanine catabolic process	BP	The chemical reactions and pathways resulting in the breakdown of L-alanine, the L-enantiomer of 2-aminopropanoic acid, i.e. (2S)-2-aminopropanoic acid.
GO:0015105	-0.092637942193904	0.0389941264773368	0.160402241862277	0.336819896975937	0.00145233627210635	-0.10584966109276	-0.032491781122208	0.0428913365675691	-0.125253361587211	0.107665313265902	0.0962854660796945	0.0901244125048406	0.105661313306963	0.00205264585245886	0.0875401916426621	0.0870250965686696	0.0795168129008191	0.064706499258282	-0.860425139572255	0.404984553380692	1.77978682361631	3.18773150204391	0.707543520167692	-1.20915500762023	-0.373361046449048	0.539399593656593	-1.93571531489056	0.390474722055254	0.685875352042905	0.0764665462480722	0.00163865036939952	0.4799642663719	0.227878000512232	0.709232844367094	0.590146909838319	0.0541611374420305	0.94591543571498	0.998353477037475	0.598800527604389	0.127983307636802	0.999719775516207	0.999608607767095	0.999842020564018	0.999864596704734	0.31061434021791	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	arsenite transmembrane transporter activity	MF	Enables the transfer of arsenite from one side of a membrane to the other.
GO:0015700	-0.092637942193904	0.0389941264773368	0.160402241862277	0.336819896975937	0.00145233627210635	-0.10584966109276	-0.032491781122208	0.0428913365675691	-0.125253361587211	0.107665313265902	0.0962854660796945	0.0901244125048406	0.105661313306963	0.00205264585245886	0.0875401916426621	0.0870250965686696	0.0795168129008191	0.064706499258282	-0.860425139572255	0.404984553380692	1.77978682361631	3.18773150204391	0.707543520167692	-1.20915500762023	-0.373361046449048	0.539399593656593	-1.93571531489056	0.390474722055254	0.685875352042905	0.0764665462480722	0.00163865036939952	0.4799642663719	0.227878000512232	0.709232844367094	0.590146909838319	0.0541611374420305	0.94591543571498	0.998353477037475	0.598800527604389	0.127983307636802	0.999719775516207	0.999608607767095	0.999842020564018	0.999864596704734	0.31061434021791	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	arsenite transport	BP	The directed movement of arsenite into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.
GO:0004491	-0.0870608665216123	0.0972787768914235	-0.156694991133037	-0.152150969362542	0.0005470070623987	0.206131599469148	-0.075867079141816	0.0546072107000246	0.126304732245266	0.194914790988743	0.140661907480781	0.152029091739665	0.174783949811198	0.00320179352749122	0.147620843439635	0.174288162864558	0.154917479029849	0.110978194261204	-0.446661159371124	0.69157868419149	-1.03069083252409	-0.870508816895922	0.170843952835182	1.39635836421324	-0.435296797527055	0.35249224969316	1.138104049053	0.655555136664894	0.489924554756692	0.303807410899652	0.384962718581764	0.864502075839951	0.16400119950322	0.663769908988585	0.724803546444917	0.256303786309043	0.983777625352245	0.998353477037475	0.862034433582902	0.899833468477223	0.999719775516207	0.999608607767095	0.999842020564018	0.999864596704734	0.623403410299787	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	methylmalonate-semialdehyde dehydrogenase (acylating) activity	MF	Catalysis of the reaction: 2-methyl-3-oxopropanoate + CoA + NAD+ = propanoyl-CoA + CO2 + NADH + H+.
GO:0006974	0.0852285638054224	0.000975272358520415	-0.145934723481163	-0.0535820766971369	-0.00271620022320539	0.126924148823287	0.0188174807353647	0.108172904187044	0.0310025916081632	0.117375358092138	0.105367860970008	0.0956281021116092	0.119305159394351	0.00210425305566985	0.0905399765134152	0.106306623466471	0.0895979150860287	0.0691823977096161	0.726119734080123	0.00925588077372112	-1.52606524921764	-0.449117850134436	-1.29081443692652	1.4018575408453	0.177011366947419	1.2073149702555	0.448128319262545	0.468523392444296	0.9926232191353	0.128404315661411	0.653780857179637	0.198098685319155	0.162341948087383	0.85965940913278	0.228584157880671	0.65449371950588	0.983777625352245	0.998353477037475	0.693160089703071	0.974238249896196	0.999719775516207	0.999608607767095	0.999842020564018	0.949092117516236	0.891671480399891	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	cellular response to DNA damage stimulus	BP	Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating damage to its DNA from environmental insults or errors during metabolism.
GO:0008697	0.150942501438911	-0.207515901077022	-0.0211965040995452	0.174615860088331	-0.00300711586099718	-0.057681375239728	0.0882033002218274	0.12222306931379	-0.0839602194281155	0.161839335443857	0.152064158672311	0.125391196945216	0.144014323999034	0.00315599522360895	0.137563554495996	0.14786733128154	0.134098506476532	0.105763692542772	0.932668816421793	-1.36466017297479	-0.169042999954821	1.21248953048242	-0.95282649305105	-0.419307101005497	0.596502956111975	0.91144243530542	-0.793847277922539	0.351999686465009	0.173735295036159	0.865916052480061	0.226608010031849	0.341709621532229	0.675395340362249	0.551444330624427	0.363046500697072	0.428128260009322	0.924592167433677	0.998353477037475	0.987809636172538	0.781027607391325	0.999719775516207	0.999608607767095	0.999842020564018	0.999864596704734	0.76295382017718	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase activity	MF	Catalysis of the reaction: 5-dehydro-4-deoxy-D-glucuronate = 3-deoxy-D-glycero-2,5-hexodiulosonate.
GO:0004197	-0.149523395085551	0.214344909387987	0.231988906615988	0.560314136444642	0.000942403734875697	0.0767417743166771	0.081764365358733	0.0136635026914248	-0.318617536702429	0.212685145280404	0.160283135594953	0.157185278819785	0.176508746241333	0.00400741622687291	0.134073872077089	0.18736487168255	0.163706477708963	0.138859184614599	-0.703026978628054	1.33728922005651	1.47589461530915	3.17442703761857	0.235164924610559	0.572384261957859	0.436391115498242	0.0834634211342314	-2.29453699866341	0.482768952730497	0.182484597950795	0.141376493917157	0.00171222062667944	0.814295570654238	0.567635698854723	0.662973300240486	0.933557600917487	0.0226858786515927	0.983777625352245	0.998353477037475	0.725619113357941	0.127983307636802	0.999719775516207	0.999608607767095	0.999842020564018	0.999864596704734	0.19328368611157	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	cysteine-type endopeptidase activity	MF	Catalysis of the hydrolysis of internal, alpha-peptide bonds in a polypeptide chain by a mechanism in which the sulfhydryl group of a cysteine residue at the active center acts as a nucleophile.
GO:0033925	-0.052068346969676	-0.0998958004344323	-0.103013716822611	0.0419597398719474	0.00117405555098106	-0.119003568836906	0.313241309986611	0.132541206735392	-0.0888616150881315	0.244472682532002	0.234129351672773	0.215134458925242	0.262930479097986	0.00492042070317453	0.229303796921658	0.242307917889228	0.228726798412244	0.152566154426146	-0.212982270372315	-0.426669273718615	-0.478834108386175	0.159584921519541	0.238608773884638	-0.518977751064294	1.29274071072581	0.579473886118526	-0.582446450343924	0.831590116680595	0.67014765875372	0.632657821456678	0.873393152515197	0.81168974638893	0.604435697562897	0.197814686590661	0.563018956171411	0.561019982751072	0.992650683275636	0.998353477037475	0.973760655937907	0.985522031747001	0.999719775516207	0.999608607767095	0.999842020564018	0.999864596704734	0.840346387665107	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase activity	MF	Catalysis of the endohydrolysis of the N,N'-diacetylchitobiosyl unit in high-mannose glycopeptides and glycoproteins containing the -[Man(GlcNAc)2]Asn-structure. One N-acetyl-D-glucosamine residue remains attached to the protein; the rest of the oligosaccharide is released intact.
GO:0015385	-0.46589840493772	0.0412771754577524	-0.0321243735992684	-0.454026079638247	0.0103861211840013	0.25866639811248	0.11965556425197	0.329720618827298	-0.140569984517569	0.214520265251124	0.191704452031299	0.16424881789208	0.251938494701681	0.00436086623970214	0.21160239440027	0.196905716044525	0.189910673793306	0.142364264568806	-2.17181534990331	0.21531672853906	-0.195583590868677	-1.80213063579608	2.38166469988098	1.22241716047496	0.607679485672794	1.7361879258359	-0.987396555893632	0.0309196549671955	0.829716305057149	0.845113405595773	0.0728692377489128	0.0180712069976067	0.222834593649844	0.544015639086252	0.083905573896578	0.324513618581148	0.293700425392349	0.998353477037475	0.987809636172538	0.526834414099791	0.331617866270921	0.999608607767095	0.999842020564018	0.804085813269995	0.698901928794585	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	sodium:proton antiporter activity	MF	Enables the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: Na+(out) + H+(in) = Na+(in) + H+(out).
GO:0033499	0.0862312707718727	0.0115426724826304	0.169568752121141	-0.339196216978419	0.00133214576452335	-0.054278852805923	0.210740133833723	0.0103707928678969	-0.363990985326718	0.269050520151189	0.230908744453005	0.22525955745947	0.296954650151547	0.00565579249705909	0.234889638523927	0.228045404069488	0.220297430954507	0.172765215782729	0.320502152247899	0.0499880266984845	0.752770510754691	-1.1422492182066	0.235536534484962	-0.231082363389962	0.924114803776129	0.047076322329145	-2.1068534176722	0.748893301746976	0.960177490722465	0.452396230570347	0.254597734337677	0.814012434389552	0.817466561455611	0.356443634802946	0.962495299602811	0.0362683868067983	0.986795436915633	0.998353477037475	0.927503128794561	0.816706587559115	0.999719775516207	0.999608607767095	0.999842020564018	0.999864596704734	0.254955986463632	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	galactose catabolic process via UDP-galactose	BP	The chemical reactions and pathways resulting in the breakdown of galactose, via the intermediate UDP-galactose.
GO:0004512	-0.234559512000152	-0.0557221748580669	0.223769158580384	0.207456751619053	0.00327263098707456	0.0296429233091543	0.098932339581787	0.333651350562347	-0.273571583463581	0.225237531942547	0.205764102977151	0.185208738393216	0.266353093446517	0.00460130332544076	0.203780115244916	0.238142885011578	0.201978653220133	0.160118553349645	-1.04138732997653	-0.270806102968575	1.20819978863687	0.778878701706199	0.711240002148971	0.145465239694892	0.415432691079463	1.65191392873932	-1.70855642735038	0.298887576181438	0.786804889900598	0.228322783294184	0.43692380418276	0.477721042642707	0.884482423616863	0.678247330493517	0.100039461224327	0.0890036594603509	0.876901566482731	0.998353477037475	0.807853037236898	0.923133951441851	0.999719775516207	0.999608607767095	0.999842020564018	0.813297909953502	0.384539137222206	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	inositol-3-phosphate synthase activity	MF	Catalysis of the reaction: D-glucose 6-phosphate = 1D-myo-inositol 3-phosphate. This reaction requires NAD, which dehydrogenates the CHOH group to CO at C-5 of the glucose 6-phosphate, making C-6 into an active methylene, able to condense with the aldehyde at C-1. Finally, the enzyme-bound NADH reconverts C-5 into the CHOH form.
GO:0006021	-0.234559512000152	-0.0557221748580669	0.223769158580384	0.207456751619053	0.00327263098707456	0.0296429233091543	0.098932339581787	0.333651350562347	-0.273571583463581	0.225237531942547	0.205764102977151	0.185208738393216	0.266353093446517	0.00460130332544076	0.203780115244916	0.238142885011578	0.201978653220133	0.160118553349645	-1.04138732997653	-0.270806102968575	1.20819978863687	0.778878701706199	0.711240002148971	0.145465239694892	0.415432691079463	1.65191392873932	-1.70855642735038	0.298887576181438	0.786804889900598	0.228322783294184	0.43692380418276	0.477721042642707	0.884482423616863	0.678247330493517	0.100039461224327	0.0890036594603509	0.876901566482731	0.998353477037475	0.807853037236898	0.923133951441851	0.999719775516207	0.999608607767095	0.999842020564018	0.813297909953502	0.384539137222206	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	inositol biosynthetic process	BP	The chemical reactions and pathways resulting in the formation of inositol, 1,2,3,4,5,6-cyclohexanehexol, a growth factor for animals and microorganisms.
GO:0004642	-0.28651452648302	0.563285561517524	0.417298932545847	0.69826169885088	0.000795032099834561	0.133975324702287	0.0391433183968368	-0.225571719001679	-0.349426425665179	0.395199709577168	0.293787265676757	0.304646253525817	0.381442674416656	0.00728409978337907	0.312932978495192	0.339572695154903	0.312076330267974	0.225801837864831	-0.724986682782655	1.91732463359146	1.36978192810923	1.83058096454137	0.109146239546124	0.428127854553833	0.115272278823775	-0.722809444753421	-1.54749150391925	0.469333734406589	0.0566657727972585	0.17233831399981	0.0686973521902657	0.913199313147467	0.669032952405362	0.908348534890949	0.470667448072268	0.123374508551481	0.983777625352245	0.998353477037475	0.776316870680981	0.52013950804482	0.999719775516207	0.999608607767095	0.999842020564018	0.999864596704734	0.461031058271324	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	phosphoribosylformylglycinamidine synthase activity	MF	Catalysis of the reaction: N(2)-formyl-N(1)-(5-phospho-D-ribosyl)glycinamide + L-glutamine + ATP + H(2)O = 2-(formamido)-N(1)-(5-phospho-D-ribosyl)acetamidine + L-glutamate + ADP + 2 H(+) + phosphate.
