Feature	lfc_group1g2	lfc_group1g3	lfc_group1g4	se_group1g2	se_group1g3	se_group1g4	W	p_val	q_val	diff_abn	passed_ss	Description	Ontology	Definition
GO_none	2.77667196588116e-11	-0.021561159598158	-0.0220184847533665	0.0544166807386045	0.0461176385680693	0.0583062936194794	0.0220184847533665	0.889	0.999469234382339	FALSE	TRUE	none	none	none
GO:0005524	6.9521480268161e-11	-0.0036159188454611	-0.0107669843058853	0.0518263579563908	0.044686699581232	0.0585376403026812	0.0107669843058853	0.983	0.999469234382339	FALSE	TRUE	ATP binding	MF	Interacting selectively and non-covalently with ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator.
GO:0003677	-0.00108179924235353	-0.0282125349689655	-0.0408917968171931	0.0546835000340601	0.0474335784913184	0.0613773005878023	0.0408917968171931	0.65	0.952200825309491	FALSE	TRUE	DNA binding	MF	Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid).
GO:0016020	-0.00760688173268684	-0.0236771091141361	-0.0426784041361476	0.0547851667650832	0.0471334607029768	0.0618642746598605	0.0426784041361476	0.61	0.937445887445887	FALSE	TRUE	membrane	CC	A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it.
GO:0005975	-0.0164071240126473	-0.0247054825410442	-0.0541337892162627	0.0585775007693588	0.050920883976522	0.0637226164810572	0.0541337892162627	0.489	0.867452596867271	FALSE	TRUE	carbohydrate metabolic process	BP	The chemical reactions and pathways involving carbohydrates, any of a group of organic compounds based of the general formula Cx(H2O)y. Includes the formation of carbohydrate derivatives by the addition of a carbohydrate residue to another molecule.
GO:0006355	-0.0158314836735599	-0.0574666097298221	-0.0840819095143302	0.0594039619263412	0.0514494378218514	0.0667473558748784	0.0840819095143302	0.244	0.69296	FALSE	TRUE	regulation of transcription, DNA-templated	BP	Any process that modulates the frequency, rate or extent of cellular DNA-templated transcription.
GO:0016887	-0.00169018836266153	-0.022386593230718	-0.0384593186566364	0.0541770596358632	0.0468824235456188	0.0616939040320002	0.0384593186566364	0.677	0.966244162775184	FALSE	TRUE	ATPase activity	MF	Catalysis of the reaction: ATP + H2O = ADP + phosphate + 2 H+. May or may not be coupled to another reaction.
GO:0003824	-0.0086915759869261	-0.0121387394860071	-0.0144315208210232	0.0512610603446068	0.0443209499108687	0.0578727941661022	0.0144315208210232	0.958	0.999469234382339	FALSE	TRUE	catalytic activity	MF	Catalysis of a biochemical reaction at physiological temperatures. In biologically catalyzed reactions, the reactants are known as substrates, and the catalysts are naturally occurring macromolecular substances known as enzymes. Enzymes possess specific binding sites for substrates, and are usually composed wholly or largely of protein, but RNA that has catalytic activity (ribozyme) is often also regarded as enzymatic.
GO:0055085	-0.00584325540248611	-0.0234179111355841	-0.0505750563024614	0.0563788750019009	0.04887181011206	0.0631725696612312	0.0505750563024614	0.51	0.878883495145631	FALSE	TRUE	transmembrane transport	BP	The process in which a solute is transported across a lipid bilayer, from one side of a membrane to the other.
GO:0000166	0.0031140775664381	0.011775713083179	0.0117757132803695	0.050018212566654	0.0434660402812792	0.0567175747689285	0.0117757132803695	0.971	0.999469234382339	FALSE	TRUE	nucleotide binding	MF	Interacting selectively and non-covalently with a nucleotide, any compound consisting of a nucleoside that is esterified with (ortho)phosphate or an oligophosphate at any hydroxyl group on the ribose or deoxyribose.
GO:0003700	-0.0239185449652242	-0.0644661763689344	-0.070951131012949	0.0591856074865051	0.0518641976206505	0.0661374135738972	0.070951131012949	0.34	0.78207343412527	FALSE	TRUE	DNA binding transcription factor activity	MF	Interacting selectively and non-covalently with a specific DNA sequence (sometimes referred to as a motif) within the regulatory region of a gene in order to modulate transcription.
GO:0016491	-0.000556587822685475	-0.0121053695899654	-0.042112878557932	0.0543981102445902	0.0477419824184608	0.0632400166957844	0.042112878557932	0.636	0.949320252277505	FALSE	TRUE	oxidoreductase activity	MF	Catalysis of an oxidation-reduction (redox) reaction, a reversible chemical reaction in which the oxidation state of an atom or atoms within a molecule is altered. One substrate acts as a hydrogen or electron donor and becomes oxidized, while the other acts as hydrogen or electron acceptor and becomes reduced.
GO:0005525	0.00473207690987674	0.00473207704132541	0.00473207716832759	0.0517258703622043	0.0452716512119701	0.0588534450120399	0.00473207716832759	1	1	FALSE	TRUE	GTP binding	MF	Interacting selectively and non-covalently with GTP, guanosine triphosphate.
GO:0005737	-5.66013394625077e-10	-0.00642611132058377	-0.00665692811949069	0.0514390428017904	0.0443102340852397	0.0588321156373113	0.00665692811949069	0.997	0.999469234382339	FALSE	TRUE	cytoplasm	CC	All of the contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures.
GO:0003723	0.0044883073081129	0.0106737533355173	0.0106737535499148	0.0515952463900639	0.0439698713929001	0.057298250933347	0.0106737535499148	0.983	0.999469234382339	FALSE	TRUE	RNA binding	MF	Interacting selectively and non-covalently with an RNA molecule or a portion thereof.
GO:0007165	-0.0456325118594548	-0.100685762234325	-0.121368855148232	0.0625112469713232	0.0563146316015991	0.0695971384075687	0.121368855148232	0.085	0.438377723970944	FALSE	TRUE	signal transduction	BP	The cellular process in which a signal is conveyed to trigger a change in the activity or state of a cell. Signal transduction begins with reception of a signal (e.g. a ligand binding to a receptor or receptor activation by a stimulus such as light), or for signal transduction in the absence of ligand, signal-withdrawal or the activity of a constitutively active receptor. Signal transduction ends with regulation of a downstream cellular process, e.g. regulation of transcription or regulation of a metabolic process. Signal transduction covers signaling from receptors located on the surface of the cell and signaling via molecules located within the cell. For signaling between cells, signal transduction is restricted to events at and within the receiving cell.
GO:0006508	4.66634513324195e-11	0.0058668792344295	0.0332473757729149	0.0516737976091882	0.0448865903663482	0.0574912864244277	0.0332473757729149	0.738	0.99561669829222	FALSE	TRUE	proteolysis	BP	The hydrolysis of proteins into smaller polypeptides and/or amino acids by cleavage of their peptide bonds.
GO:0004553	-0.0143984116786156	-0.0204211110074202	-0.0457595920343727	0.0637275126777958	0.0552263562937179	0.0690553133436193	0.0457595920343727	0.657	0.953926380368098	FALSE	TRUE	hydrolase activity, hydrolyzing O-glycosyl compounds	MF	Catalysis of the hydrolysis of any O-glycosyl bond.
GO:0000155	-0.042409770052894	-0.102496028642764	-0.118985058326369	0.0633000938101862	0.0568496108269209	0.0703286172069239	0.118985058326369	0.092	0.446378132118451	FALSE	TRUE	phosphorelay sensor kinase activity	MF	Catalysis of the phosphorylation of a histidine residue in response to detection of an extracellular signal such as a chemical ligand or change in environment, to initiate a change in cell state or activity. The two-component sensor is a histidine kinase that autophosphorylates a histidine residue in its active site. The phosphate is then transferred to an aspartate residue in a downstream response regulator, to trigger a response.
GO:0005515	3.29026500770641e-11	-0.00788966518380709	-0.00788966510318926	0.0532600092132127	0.0457833792434023	0.0600498065711538	0.00788966510318926	0.995	0.999469234382339	FALSE	TRUE	protein binding	MF	Interacting selectively and non-covalently with any protein or protein complex (a complex of two or more proteins that may include other nonprotein molecules).
GO:0000160	-0.0348030123932393	-0.0981841716727742	-0.122109863129489	0.0651212149546109	0.0584430091045102	0.073874603853586	0.122109863129489	0.1	0.472283813747228	FALSE	TRUE	phosphorelay signal transduction system	BP	A conserved series of molecular signals found in prokaryotes and eukaryotes; involves autophosphorylation of a histidine kinase and the transfer of the phosphate group to an aspartate that then acts as a phospho-donor to response regulator proteins.
GO:0006310	-0.0101155789610721	-0.0609706285796675	-0.0609706286179819	0.0571671353924463	0.0507392640673462	0.0643380518529666	0.0609706286179819	0.408	0.824191106906339	FALSE	TRUE	DNA recombination	BP	Any process in which a new genotype is formed by reassortment of genes resulting in gene combinations different from those that were present in the parents. In eukaryotes genetic recombination can occur by chromosome assortment, intrachromosomal recombination, or nonreciprocal interchromosomal recombination. Interchromosomal recombination occurs by crossing over. In bacteria it may occur by genetic transformation, conjugation, transduction, or F-duction.
GO:0006412	0.0147576667951798	0.018526650715376	0.0261638072910684	0.0508139888188629	0.0437379946778988	0.056160225760691	0.0261638072910684	0.831	0.999469234382339	FALSE	TRUE	translation	BP	The cellular metabolic process in which a protein is formed, using the sequence of a mature mRNA or circRNA molecule to specify the sequence of amino acids in a polypeptide chain. Translation is mediated by the ribosome, and begins with the formation of a ternary complex between aminoacylated initiator methionine tRNA, GTP, and initiation factor 2, which subsequently associates with the small subunit of the ribosome and an mRNA or circRNA. Translation ends with the release of a polypeptide chain from the ribosome.
GO:0006260	-1.0507309974957e-10	-0.00913934980917814	-0.0234753745401783	0.0526163880627691	0.0460841195745997	0.0589871856168316	0.0234753745401783	0.869	0.999469234382339	FALSE	TRUE	DNA replication	BP	The cellular metabolic process in which a cell duplicates one or more molecules of DNA. DNA replication begins when specific sequences, known as origins of replication, are recognized and bound by initiation proteins, and ends when the original DNA molecule has been completely duplicated and the copies topologically separated. The unit of replication usually corresponds to the genome of the cell, an organelle, or a virus. The template for replication can either be an existing DNA molecule or RNA.
GO:0006265	-7.14881835076816e-11	-0.0130426844730856	-0.0266397965703804	0.0550625634365314	0.046822441555748	0.0617506770211935	0.0266397965703804	0.84	0.999469234382339	FALSE	TRUE	DNA topological change	BP	The process in which a transformation is induced in the topological structure of a double-stranded DNA helix, resulting in a change in linking number.
GO:0003735	0.015285131630523	0.0194249916632325	0.0277722544205804	0.050820208530713	0.0437489687407729	0.0561128196206108	0.0277722544205804	0.781	0.999469234382339	FALSE	TRUE	structural constituent of ribosome	MF	The action of a molecule that contributes to the structural integrity of the ribosome.
GO:0009058	0.0136606965094755	0.0155074459226899	0.0199079735278205	0.0511946152635517	0.0433804289763307	0.0566523541835652	0.0199079735278205	0.884	0.999469234382339	FALSE	TRUE	biosynthetic process	BP	The chemical reactions and pathways resulting in the formation of substances; typically the energy-requiring part of metabolism in which simpler substances are transformed into more complex ones.
GO:0003676	0.011473711623317	0.0159098399011945	0.0159098400845259	0.0507516238954448	0.0437370875785809	0.056315275348002	0.0159098400845259	0.96	0.999469234382339	FALSE	TRUE	nucleic acid binding	MF	Interacting selectively and non-covalently with any nucleic acid.
GO:0008757	-0.00312510975383607	-0.0322628097646997	-0.0322628098669571	0.0551804193080826	0.0481124934188622	0.0611794123506673	0.0322628098669571	0.773	0.999469234382339	FALSE	TRUE	S-adenosylmethionine-dependent methyltransferase activity	MF	Catalysis of the transfer of a methyl group from S-adenosyl-L-methionine to a substrate.
GO:0004812	0.00505116187372552	0.0203533388072896	0.0203533392174045	0.0500224536890106	0.0439560639732515	0.0563905987071806	0.0203533392174045	0.891	0.999469234382339	FALSE	TRUE	aminoacyl-tRNA ligase activity	MF	Catalysis of the formation of aminoacyl-tRNA from ATP, amino acid, and tRNA with the release of diphosphate and AMP.
GO:0006281	0.00662709900422377	0.00662709899261689	0.00662709902894125	0.0528477717935112	0.0448303935917473	0.0581390579694655	0.00662709902894125	0.998	0.999469234382339	FALSE	TRUE	DNA repair	BP	The process of restoring DNA after damage. Genomes are subject to damage by chemical and physical agents in the environment (e.g. UV and ionizing radiations, chemical mutagens, fungal and bacterial toxins, etc.) and by free radicals or alkylating agents endogenously generated in metabolism. DNA is also damaged because of errors during its replication. A variety of different DNA repair pathways have been reported that include direct reversal, base excision repair, nucleotide excision repair, photoreactivation, bypass, double-strand break repair pathway, and mismatch repair pathway.
GO:0006351	4.4574223102189e-11	0.0240840824980118	0.0240840825290638	0.0514173815692622	0.0456815142494261	0.0574086140813134	0.0240840825290638	0.845	0.999469234382339	FALSE	TRUE	transcription, DNA-templated	BP	The cellular synthesis of RNA on a template of DNA.
GO:0003899	3.21679227996282e-10	0.0280283693544023	0.0280283695611359	0.0514794165661352	0.0458058357932049	0.0574190054990876	0.0280283695611359	0.804	0.999469234382339	FALSE	TRUE	DNA-directed 5'-3' RNA polymerase activity	MF	Catalysis of the reaction: nucleoside triphosphate + RNA(n) = diphosphate + RNA(n+1). Utilizes a DNA template, i.e. the catalysis of DNA-template-directed extension of the 3'-end of an RNA strand by one nucleotide at a time. Can initiate a chain 'de novo'.
GO:0051536	-0.0126126671683433	-0.0282024565524994	-0.0345721028351646	0.0545399919111688	0.0483771863445172	0.0630264996942061	0.0345721028351646	0.745	0.999275818639798	FALSE	TRUE	iron-sulfur cluster binding	MF	Interacting selectively and non-covalently with an iron-sulfur cluster, a combination of iron and sulfur atoms.
GO:0005840	0.014889729646483	0.0208202731978698	0.029916099348111	0.0506962591596137	0.0436546853514132	0.0559795049083554	0.029916099348111	0.77	0.999469234382339	FALSE	TRUE	ribosome	CC	An intracellular organelle, about 200 A in diameter, consisting of RNA and protein. It is the site of protein biosynthesis resulting from translation of messenger RNA (mRNA). It consists of two subunits, one large and one small, each containing only protein and RNA. Both the ribosome and its subunits are characterized by their sedimentation coefficients, expressed in Svedberg units (symbol: S). Hence, the prokaryotic ribosome (70S) comprises a large (50S) subunit and a small (30S) subunit, while the eukaryotic ribosome (80S) comprises a large (60S) subunit and a small (40S) subunit. Two sites on the ribosomal large subunit are involved in translation, namely the aminoacyl site (A site) and peptidyl site (P site). Ribosomes from prokaryotes, eukaryotes, mitochondria, and chloroplasts have characteristically distinct ribosomal proteins.
GO:0046872	-0.0124419098594651	-0.02083949228399	-0.0239298326678893	0.0525925031292408	0.0454882385637417	0.06044981489864	0.0239298326678893	0.873	0.999469234382339	FALSE	TRUE	metal ion binding	MF	Interacting selectively and non-covalently with any metal ion.
GO:0006418	0.00469940228714863	0.0176788569291974	0.017678856964979	0.0501645212970255	0.0443384063256185	0.0564643326353124	0.017678856964979	0.935	0.999469234382339	FALSE	TRUE	tRNA aminoacylation for protein translation	BP	The synthesis of aminoacyl tRNA by the formation of an ester bond between the 3'-hydroxyl group of the most 3' adenosine of the tRNA and the alpha carboxylic acid  group of an amino acid, to be used in ribosome-mediated polypeptide synthesis.
GO:0008168	-0.0162740048887974	-0.0222040547734542	-0.0222040547997195	0.053304796581666	0.0462942279646589	0.0602183475589392	0.0222040547997195	0.887	0.999469234382339	FALSE	TRUE	methyltransferase activity	MF	Catalysis of the transfer of a methyl group to an acceptor molecule.
GO:0016787	0.0143739878576944	0.0160318683583151	0.0160318684141681	0.0523378234640456	0.044965144119559	0.0576496478067035	0.0160318684141681	0.946	0.999469234382339	FALSE	TRUE	hydrolase activity	MF	Catalysis of the hydrolysis of various bonds, e.g. C-O, C-N, C-C, phosphoric anhydride bonds, etc. Hydrolase is the systematic name for any enzyme of EC class 3.
GO:0003918	0.0101994867147335	0.0120469188455863	0.017532833421876	0.0533735347991427	0.0455060342794369	0.0601488978700037	0.017532833421876	0.942	0.999469234382339	FALSE	TRUE	DNA topoisomerase type II (ATP-hydrolyzing) activity	MF	Catalysis of a DNA topological transformation by transiently cleaving a pair of complementary DNA strands to form a gate through which a second double-stranded DNA segment is passed, after which the severed strands in the first DNA segment are rejoined; product release is coupled to ATP binding and hydrolysis; changes the linking number in multiples of 2.
GO:0009401	-0.0398391954640418	-0.0768148510839622	-0.10014862139321	0.079358966746565	0.0671429076326838	0.0987758690817123	0.10014862139321	0.395	0.817638483965015	FALSE	TRUE	phosphoenolpyruvate-dependent sugar phosphotransferase system	BP	The uptake and phosphorylation of specific carbohydrates from the extracellular environment; uptake and phosphorylation are coupled, making the PTS a link between the uptake and metabolism of sugars; phosphoenolpyruvate is the original phosphate donor; phosphoenolpyruvate passes the phosphate via a signal transduction pathway, to enzyme 1 (E1), which in turn passes it on to the histidine protein, HPr; the next step in the system involves sugar-specific membrane-bound complex, enzyme 2 (EII), which transports the sugar into the cell; it includes the sugar permease, which catalyzes the transport reactions; EII is usually divided into three different domains, EIIA, EIIB, and EIIC.
GO:0015297	-0.00297072077710486	-0.0433187588456999	-0.0433187588764748	0.0633403768236722	0.0575440802411866	0.0724684772127931	0.0433187588764748	0.715	0.987645914396887	FALSE	TRUE	antiporter activity	MF	Enables the active transport of a solute across a membrane by a mechanism whereby two or more species are transported in opposite directions in a tightly coupled process not directly linked to a form of energy other than chemiosmotic energy. The reaction is: solute A(out) + solute B(in) = solute A(in) + solute B(out).
GO:0008270	-0.00701508779359971	-0.0250833932965606	-0.0384722668600277	0.0549302950522016	0.0468835837811003	0.0621513043522768	0.0384722668600277	0.664	0.958211382113821	FALSE	TRUE	zinc ion binding	MF	Interacting selectively and non-covalently with zinc (Zn) ions.
GO:0043565	-0.025503721859156	-0.0754235341841612	-0.0768165036935755	0.0665975757455154	0.0599518889049487	0.0760465896556465	0.0768165036935755	0.379	0.807492537313433	FALSE	TRUE	sequence-specific DNA binding	MF	Interacting selectively and non-covalently with DNA of a specific nucleotide composition, e.g. GC-rich DNA binding, or with a specific sequence motif or type of DNA e.g. promotor binding or rDNA binding.
GO:0042910	-0.00696668729207194	-0.0492552807432493	-0.0492552807738745	0.0647883365004032	0.0591841134846621	0.0743478184438309	0.0492552807738745	0.673	0.965313131313131	FALSE	TRUE	xenobiotic transmembrane transporter activity	MF	Enables the directed movement of a xenobiotic, a compound foreign to living organisms, from one side of a membrane to the other.
GO:0006298	-1.07910063093361e-10	-2.72322525591779e-10	0.0553922634089095	0.0554717152043848	0.0511079831353499	0.0592973749205889	0.0553922634089095	0.422	0.834596100278551	FALSE	TRUE	mismatch repair	BP	A system for the correction of errors in which an incorrect base, which cannot form hydrogen bonds with the corresponding base in the parent strand, is incorporated into the daughter strand. The mismatch repair system promotes genomic fidelity by repairing base-base mismatches, insertion-deletion loops and heterologies generated during DNA replication and recombination.
GO:0000287	-7.26009358305956e-10	-0.000923416688887965	-0.0210044523587701	0.0525583481707709	0.0454229314256683	0.0608464966521818	0.0210044523587701	0.912	0.999469234382339	FALSE	TRUE	magnesium ion binding	MF	Interacting selectively and non-covalently with magnesium (Mg) ions.
GO:0030983	-3.78213653311984e-11	-9.91945399997466e-11	0.0484650169373915	0.0563553005776207	0.0524775163136124	0.0600855309119485	0.0484650169373915	0.533	0.89252358490566	FALSE	TRUE	mismatched DNA binding	MF	Interacting selectively and non-covalently with double-stranded DNA containing one or more mismatches.
GO:0022857	3.02283467511022e-11	1.04701155206678e-10	-0.00725865907558509	0.050240582404294	0.0439762696425653	0.0558466831388046	0.00725865907558509	0.998	0.999469234382339	FALSE	TRUE	transmembrane transporter activity	MF	Enables the transfer of a substance, usually a specific substance or a group of related substances, from one side of a membrane to the other.
GO:0006096	-0.0180257463584481	-0.0204558180992618	-0.0363703156092287	0.054294575555893	0.0471437160281818	0.0615688263143679	0.0363703156092287	0.755	0.999469234382339	FALSE	TRUE	glycolytic process	BP	The chemical reactions and pathways resulting in the breakdown of a carbohydrate into pyruvate, with the concomitant production of a small amount of ATP and the reduction of NAD(P) to NAD(P)H. Glycolysis begins with the metabolism of a carbohydrate to generate products that can enter the pathway and ends with the production of pyruvate. Pyruvate may be converted to acetyl-coenzyme A, ethanol, lactate, or other small molecules.
GO:0000150	-0.0320955855768416	-0.138582915959983	-0.13858291600474	0.0709038196440052	0.0660827138729105	0.081145130205993	0.13858291600474	0.09	0.442725173210162	FALSE	FALSE	recombinase activity	MF	Catalysis of the identification and base-pairing of homologous sequences between single-stranded DNA and double-stranded DNA.
GO:0016310	-0.0283438703408232	-0.0446447608176281	-0.0446447608390642	0.053046425577495	0.0454129780157494	0.0585036056542444	0.0446447608390642	0.573	0.915596399099775	FALSE	TRUE	phosphorylation	BP	The process of introducing a phosphate group into a molecule, usually with the formation of a phosphoric ester, a phosphoric anhydride or a phosphoric amide.
GO:0003924	0.00379731684620041	0.00484244846488273	0.0048424484826109	0.0520370516630511	0.0456751818289445	0.0593861642174785	0.0048424484826109	0.995	0.999469234382339	FALSE	TRUE	GTPase activity	MF	Catalysis of the reaction: GTP + H2O = GDP + phosphate.
GO:0006352	-0.0264516227778305	-0.0403467265744962	-0.0403467267347397	0.0549184269103009	0.0486129933804721	0.0610252248951106	0.0403467267347397	0.645	0.950761245674741	FALSE	TRUE	DNA-templated transcription, initiation	BP	Any process involved in the assembly of the RNA polymerase preinitiation complex (PIC) at the core promoter region of a DNA template, resulting in the subsequent synthesis of RNA from that promoter. The initiation phase includes PIC assembly and the formation of the first few bonds in the RNA chain, including abortive initiation, which occurs when the first few nucleotides are repeatedly synthesized and then released. The initiation phase ends just before and does not include promoter clearance, or release, which is the transition between the initiation and elongation phases of transcription.
GO:0015074	-0.0113633597417801	-0.0437628874192173	-0.0437628874772248	0.0565993096739482	0.0502507519962926	0.0649976334285821	0.0437628874772248	0.661	0.957124405166553	FALSE	TRUE	DNA integration	BP	The process in which a segment of DNA is incorporated into another, usually larger, DNA molecule such as a chromosome.
GO:0030170	-2.46949943844505e-10	-5.3752447195278e-10	-0.0185917484451646	0.0529220977774469	0.0452922018835656	0.059660978002229	0.0185917484451646	0.922	0.999469234382339	FALSE	TRUE	pyridoxal phosphate binding	MF	Interacting selectively and non-covalently with pyridoxal 5' phosphate, 3-hydroxy-5-(hydroxymethyl)-2-methyl4-pyridine carboxaldehyde 5' phosphate, the biologically active form of vitamin B6.
GO:0008982	-0.0393761598437965	-0.0728975022242372	-0.0914835421499795	0.0818767075404484	0.0689015885721527	0.101325287627579	0.0914835421499795	0.464	0.857172593235039	FALSE	TRUE	protein-N(PI)-phosphohistidine-sugar phosphotransferase activity	MF	Catalysis of the PEP-dependent, phosphoryl transfer-driven transport of substances across a membrane. The transport happens by catalysis of the reaction: protein N-phosphohistidine + sugar(out) = protein histidine + sugar phosphate(in). This differs from primary and secondary active transport in that the solute is modified during transport.
GO:0016772	-0.0346803920873331	-0.0622297731379271	-0.0731805271868307	0.0558543399046672	0.0478057814087925	0.062016689729624	0.0731805271868307	0.286	0.743686131386861	FALSE	TRUE	transferase activity, transferring phosphorus-containing groups	MF	Catalysis of the transfer of a phosphorus-containing group from one compound (donor) to another (acceptor).
GO:0051539	-0.0102962661256172	-0.0178399070484917	-0.0178399075362988	0.0527376909788676	0.0460412264242	0.0606409304418469	0.0178399075362988	0.928	0.999469234382339	FALSE	TRUE	4 iron, 4 sulfur cluster binding	MF	Interacting selectively and non-covalently with a 4 iron, 4 sulfur (4Fe-4S) cluster; this cluster consists of four iron atoms, with the inorganic sulfur atoms found between the irons and acting as bridging ligands.
GO:0003916	2.25685240717298e-11	-0.0365398814921659	-0.0664440383284119	0.0603519195403026	0.0513313671925223	0.0675415697109807	0.0664440383284119	0.409	0.824191106906339	FALSE	TRUE	DNA topoisomerase activity	MF	Catalysis of the transient cleavage and passage of individual DNA strands or double helices through one another, resulting a topological transformation in double-stranded DNA.
GO:0016881	0.0124034397261991	0.0196464736913886	0.0313054627261093	0.0519332956238029	0.0442567766312901	0.0575674239687994	0.0313054627261093	0.765	0.999469234382339	FALSE	TRUE	acid-amino acid ligase activity	MF	Catalysis of the ligation of an acid to an amino acid via a carbon-nitrogen bond, with the concomitant hydrolysis of the diphosphate bond in ATP or a similar triphosphate.
GO:0016301	-0.00969053795071122	-0.0168901453274683	-0.0264736251784959	0.0525068684135628	0.045886809201098	0.0593699976772275	0.0264736251784959	0.84	0.999469234382339	FALSE	TRUE	kinase activity	MF	Catalysis of the transfer of a phosphate group, usually from ATP, to a substrate molecule.
GO:0003887	0.0162653110609231	0.0162653110756043	0.0162653111024721	0.0531067561587048	0.0491247503167066	0.0585420157655868	0.0162653111024721	0.949	0.999469234382339	FALSE	TRUE	DNA-directed DNA polymerase activity	MF	Catalysis of the reaction: deoxynucleoside triphosphate + DNA(n) = diphosphate + DNA(n+1); the synthesis of DNA from deoxyribonucleotide triphosphates in the presence of a DNA template and a 3'hydroxyl group.
GO:0006457	-0.00423471542671444	-0.0042347155166806	-0.00423471587643767	0.0511803131777596	0.0447010843931173	0.0582823088502935	0.00423471587643767	0.996	0.999469234382339	FALSE	TRUE	protein folding	BP	The process of assisting in the covalent and noncovalent assembly of single chain polypeptides or multisubunit complexes into the correct tertiary structure.
GO:0004176	-0.015381037236068	-0.0313965886287289	-0.0313965886252625	0.0552923409046398	0.0488007821165909	0.0633297224075042	0.0313965886252625	0.816	0.999469234382339	FALSE	TRUE	ATP-dependent peptidase activity	MF	Catalysis of the reaction: ATP + H2O = ADP + phosphate, to drive the hydrolysis of peptide bonds.
GO:0006520	0.00329163692160256	0.0175211327170727	0.0175211327718942	0.0516820385116513	0.0448042812974298	0.0591300498634742	0.0175211327718942	0.927	0.999469234382339	FALSE	TRUE	cellular amino acid metabolic process	BP	The chemical reactions and pathways involving amino acids, carboxylic acids containing one or more amino groups, as carried out by individual cells.
GO:0009982	1.45344530986363e-09	0.0101542333091585	0.0204809466312818	0.0521995706289779	0.0443005172715741	0.0575783455646769	0.0204809466312818	0.893	0.999469234382339	FALSE	TRUE	pseudouridine synthase activity	MF	Catalysis of the reaction: RNA uridine = RNA pseudouridine. Conversion of uridine in an RNA molecule to pseudouridine by rotation of the C1'-N-1 glycosidic bond of uridine in RNA to a C1'-C5.
GO:0051287	0.000323553994127125	0.0219982253974376	0.0219982257780558	0.049898849119783	0.0429268805584	0.056099397327049	0.0219982257780558	0.893	0.999469234382339	FALSE	TRUE	NAD binding	MF	Interacting selectively and non-covalently with nicotinamide adenine dinucleotide, a coenzyme involved in many redox and biosynthetic reactions; binding may be to either the oxidized form, NAD+, or the reduced form, NADH.
GO:0015986	-0.0182149078774317	-0.025554737468331	-0.0255547376098403	0.0630385682805999	0.0551472961126543	0.0736332238068165	0.0255547376098403	0.908	0.999469234382339	FALSE	TRUE	ATP synthesis coupled proton transport	BP	The transport of protons across a membrane to generate an electrochemical gradient (proton-motive force) that powers ATP synthesis.
GO:0004222	1.888129334172e-11	1.48029698557625e-10	0.0193104329862818	0.0528415209355793	0.0455100621946939	0.0582453444730804	0.0193104329862818	0.915	0.999469234382339	FALSE	TRUE	metalloendopeptidase activity	MF	Catalysis of the hydrolysis of internal, alpha-peptide bonds in a polypeptide chain by a mechanism in which water acts as a nucleophile, one or two metal ions hold the water molecule in place, and charged amino acid side chains are ligands for the metal ions.
GO:0016740	1.10190582827138e-10	0.00149901084634355	0.00855728642699898	0.0501950365559383	0.043215783017183	0.0559351275808854	0.00855728642699898	0.99	0.999469234382339	FALSE	TRUE	transferase activity	MF	Catalysis of the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from one compound (generally regarded as the donor) to another compound (generally regarded as the acceptor). Transferase is the systematic name for any enzyme of EC class 2.
GO:0001522	3.99426766831346e-10	0.0115851933353084	0.0248950347904966	0.0519095950941009	0.0440981704860107	0.0573012900382412	0.0248950347904966	0.866	0.999469234382339	FALSE	TRUE	pseudouridine synthesis	BP	The intramolecular conversion of uridine to pseudouridine within an RNA molecule. This posttranscriptional base modification occurs in tRNA, rRNA, and snRNAs.
GO:0009451	4.14934057794246e-10	0.0113764598994484	0.0246850296170275	0.0519324545495153	0.0441281604858958	0.0573337018919704	0.0246850296170275	0.866	0.999469234382339	FALSE	TRUE	RNA modification	BP	The covalent alteration of one or more nucleotides within an RNA molecule to produce an RNA molecule with a sequence that differs from that coded genetically.
GO:0003678	-2.1467595265902e-10	-0.00295376254999666	-0.034394034246525	0.0541064932878213	0.0455910955471993	0.0593782389260091	0.034394034246525	0.746	0.999469234382339	FALSE	TRUE	DNA helicase activity	MF	Catalysis of the reaction: NTP + H2O = NDP + phosphate, to drive the unwinding of a DNA helix.
GO:0003746	1.16750530598784e-09	0.0164047832581599	0.0209036510201398	0.0531961762914904	0.0480605776984239	0.0631186980160612	0.0209036510201398	0.921	0.999469234382339	FALSE	TRUE	translation elongation factor activity	MF	Functions in chain elongation during polypeptide synthesis at the ribosome.
GO:0140359	-0.00591640132726655	-0.0448719596779162	-0.0902272661877875	0.0594632363463162	0.0516364990165462	0.0674587216635271	0.0902272661877875	0.199	0.6301775147929	FALSE	TRUE	none	none	none
