"","Coprococcus [Genus]","Anaerostipes [Genus]","Coprococcus catus","Ruminococcus [Genus]","Clostridiales [Order]","Ruminococcaceae [Family]","Clostridium [Genus]","Oscillospira [Genus]","Lachnospiraceae [Family]","Ruminococcus bicirculans","Ruminococcus callidus","Ruminococcus bromii","Faecalibacterium prausnitzii","Faecalibacterium [Genus]","Ruthenibacterium lactatiformans","Methanobrevibacter [Genus]","Butyricicoccus pullicaecorum","Clostridium orbiscindens","Christensenellaceae [Family]","Parasutterella excrementihominis","Sutterella [Genus]","Escherichia coli","Bilophila [Genus]","Actinomyces odontolyticus","Bifidobacterium [Genus]","Bifidobacterium longum","Akkermansia muciniphila","Bacteroides [Genus]","Bacteroides vulgatus","Bacteroides caccae","Bacteroides ovatus","Bacteroides uniformis","Bacteroides cellulosilyticus","Bacteroides stercoris","Bacteroides massiliensis","Paraprevotella [Genus]","Prevotella copri","Prevotella stercorea","Parabacteroides [Genus]","Parabacteroides distasonis","Alistipes indistinctus","Rikenellaceae [Family]","Alistipes onderdonkii","Alistipes shahii","Odoribacter splanchnicus","Butyricimonas faecihominis","Turicibacter [Genus]","Phascolarctobacterium [Genus]","Acidaminococcus [Genus]","Phascolarctobacterium faecium","Coriobacteriaceae [Family]","Collinsella aerofaciens","Senegalimassilia anaerobia","SMB53 [Genus]","[Mogibacteriaceae] [Family]","Streptococcus thermophilus","Erysipelotrichaceae [Family]","[Eubacterium] biforme","Clostridium celatum","Defluviitalea saccharophila","Blautia [Genus]","Blautia wexlerae","Blautia obeum","Lachnospira [Genus]","[Ruminococcus] gnavus","Roseburia [Genus]","Roseburia faecis","Roseburia intestinalis","Dorea [Genus]","[Ruminococcus] [Genus]","Fusicatenibacter saccharivorans","Clostridium citroniae","[Ruminococcus] torques","Dorea formicigenerans","Dorea longicatena","Anaerostipes hadrus"
"Acidaminococcus [Genus]",-0.17636343473366,-0.768041238618475,-0.230968912192542,0.207641932519931,-0.344076939842954,-0.587202275055983,-0.109300358776141,-0.308142234621945,-0.699390449264074,0.0954215809426461,0.109267261553018,-0.341524961121737,-0.0746367240634358,0,-0.335083987730961,-0.21994812461042,0.246484240454424,0.021847065868213,0.23510086484914,-0.052377591472326,-0.69452706182594,-0.519248369238123,0.416849887804823,-0.195589696911225,-0.495145260962761,-0.22735630163058,0.0483589579880107,-0.616931793573914,-0.146940914281507,0.0223897278318711,-0.417247227980065,-0.137239999288069,0,0.156380038174422,-0.291229406892149,0.28501366091038,0.0948934245369658,-0.197698297727267,0.681341027345911,-0.168933760866041,-0.770337755730171,-0.0859474097810746,-0.407744324212822,0.187583720014102,-0.0260465664472321,-0.480525966910912,-0.606589406196086,0.108249822121315,0,-0.199185171282856,0.157155857068457,0.143987875034725,-0.264656378816196,-0.109338546142606,0.151307476538823,0.235216752073788,0.442765461998164,-0.380119025974634,0.103729159196228,-0.138738995409564,0.312892133423855,0.385449512823334,-0.04579742765694,-2.09487405211152,-0.193927014575227,-1.04260730348544,0.177693083870595,0.253140965755176,0.0347464866641757,0.176287531688322,-0.012838096878248,-0.5266646641265,0.6298401101423,0.00611234156785381,-0.299614245485895,-0.434998353606942
"Phascolarctobacterium faecium",0.0265095829156514,-0.100953640514303,-0.420725313306757,-0.217821993988202,0.0961130445540958,-0.354919660859306,0.493379600750395,-0.463675163132076,-0.411130784865342,-0.12267035896557,0.162818642157509,-0.223574713926078,-0.239396451549058,-0.273156247253157,-0.105042052537487,-0.159484745044736,-0.0690186366861016,0.261340306515063,0.208762937940979,0.00179628269030123,-0.364527749626344,-0.0889962762324751,-0.294238655231072,0.132612318808346,-0.138586457989319,0.257742091240056,-0.00634417553623346,-0.987238349565118,-0.658889386830364,-0.360267348485508,-0.599622112627728,-0.952453394878953,-0.80136054991675,-0.360317403813161,0.0611833367115461,0.00526562305885987,0.165076944578076,-0.121192928426167,-0.233323221105145,-0.592530146102105,-0.179454012272473,-0.784004249410335,-0.00633126010106789,-0.126615576240615,-1.20596035544388,-0.681991131874026,0.0324197613234102,0,-0.199185171282856,0,0.167125514329189,0.0708595704311456,-0.326398334497628,0.152887868872873,-0.203337696671481,0.263729283940222,-0.084664624261649,0.187583720014102,0.392156218407501,-0.376651119898245,0.592387358070202,0.368965746196935,-0.236310546730831,-0.00329841293057344,-0.358327480098459,-0.32016634554669,-0.168715523622138,-0.232864218393968,0.029879273152781,1.53482034769119,-0.193708732577575,-0.685453533820938,-0.520966667692821,0.191270516910084,0.203284734884733,0.751974896451989
"Coriobacteriaceae [Family]",0.0948505722809952,-0.370578544121188,0.770015470041837,0.0159021155512765,-0.0964247213839313,-0.289855343127506,-0.12624406073326,-0.153620136149355,-0.203301210933082,-0.0755960499728007,-0.32564075104723,-0.338131308836964,-0.593976436456481,-0.192893243831676,0.65988406705754,-0.412922402070073,-0.218280589725439,-0.072392621026323,-0.0697410245328631,0.148648699222108,-0.428130017226327,0.266207917785407,0.209652999064137,-0.473922919564701,0.125750370199939,-0.0490287112700419,0.249283811296457,-0.14301830062807,-0.120586459018235,-0.0157226539577029,-0.413470949353207,-0.130148587398343,0.335371712820964,0.00904641603525228,-0.176505836203746,-0.0927206437505359,0.120936685011989,-0.364173623243897,0.125628385116218,-0.162829275799389,-0.140302006079655,0.090632173947262,0.450711432945571,-0.168052126382689,-0.734185036651361,0.146136702659303,-0.790589849523147,-0.362461803225624,0.157155857068457,0.167125514329189,0,0.508614604427891,-0.684317918030534,-0.499405624974911,0.345335334145162,0.196440864662232,-0.480853974490869,0.156699163258501,0.0311696948211945,0.527287702475266,0.488444246345573,0.297537078859293,-0.0924556521811254,-0.377368170764417,0.61456292512006,-0.660497117984169,-0.744357148025166,-0.918245284195093,0.368516441213659,0.502563581776311,-0.0838525722825079,-0.0924875638649848,-0.00617363176466307,-0.142110260713379,0.25614844123295,0.703228221866481
"Collinsella aerofaciens",-0.171368976761285,-0.366569257593287,0.279969541630277,0.0433018340879048,-0.0514704888964662,-0.116661514805293,-0.221357099323985,-0.00382546351093974,-0.231809862051381,-0.104226767230983,-0.686347290043353,-0.185927511547364,-0.257844919456371,-0.55579103949095,0.51285476636724,0.44005077778972,0.147235748678068,-0.300120973175594,0.236360532365758,-0.595898095059133,-0.370099327653593,0.3083664707636,0.478081438213195,-0.0883980537985113,0.91384028706775,-0.0174361835808429,0.0636648937387324,-0.379509012717961,-0.0249254321015162,0.114717458719649,-0.406423406799807,0.358280524703111,0.539899619651818,0.174595240363682,-0.367645391014104,-0.0677085478587977,0.173582713739266,-0.0402615983865447,0.455007007817572,0.114360771705528,0.642441535592637,-0.169268059816061,0.0443513119617121,0.334262878236612,-0.275806398142459,0.247498930911448,0.0413369109079783,-0.087521913636662,0.143987875034725,0.0708595704311456,0.508614604427891,0,-0.569543096967706,-0.00882046854478492,0.449488816481778,-0.192663271750351,-0.157872724833422,0.175594394217606,0.230693233573398,0.332474124949016,-0.205728280109137,0.0977119341514645,-0.297380492250245,-0.240293388677247,0.0751193876960409,-0.970460750398926,0.176229906362548,-0.282402004167803,0.148554980342479,0.0733191292910204,-0.170728890842293,0.0852180493405139,-0.105397267568308,-0.597765152294655,0.0290432267365755,0.366601730664567
"Senegalimassilia anaerobia",-0.0325113100448629,-0.436310672082099,-0.0332548984474704,-0.255037508185637,0.0392213538367682,-0.179249055718548,-0.0459702852295521,-0.0526533452977461,0.164040886678918,0,-0.112827597525426,-0.408245377252187,-0.0533254317420788,0,0.0467651565005088,-0.735194965295362,0.49481113792052,-0.0826587286757445,-0.00568634235842067,0.0200285076868333,-0.0828639039735337,-0.133837472627805,-0.154527283954788,0.0685742313441462,0,-0.385223420864706,-0.0142473837796172,-0.0348922437434874,-0.0189959712796789,-0.08888805112425,-0.214960964833541,-0.114520346770295,0,-0.235009952537278,-0.113718186718241,0.159920786065728,0.294927277888986,0.427360978005508,-0.301000865133415,0.0237067438041517,-0.0996935225169875,-0.259037876604685,-0.60683360163965,0.318896276383661,-0.283926071955952,0.0255944204715056,-0.253463539297832,-0.096763919159647,-0.264656378816196,-0.326398334497628,-0.684317918030534,-0.569543096967706,-Inf,-0.397468862328492,-0.370515798742447,0.270929675385745,-0.303236642911116,-0.55491229728381,0.55166727498549,0.0142167465247152,-0.101890887661302,-0.124987675081687,-0.105105798492174,0.170989395932299,-0.596785896872324,-0.112744061542987,0,0.0206665460934422,-0.233222553305119,0.103724899912899,-0.152644284768766,-0.144273316358083,-0.504327977892218,0.147444257419031,-0.254231149613228,-0.256805006258572
"SMB53 [Genus]",0.0427145174220148,-0.306431339501194,0.178216937438088,0.361657499228967,-0.191011893784814,-0.188084846407923,0.0981909023337855,0.29292865153559,0.384584403570136,0.148175108184151,-0.00376048419455268,0.503911866682262,-0.060346266672684,-0.34445024855302,0.26968236480078,-0.10256843964531,-0.0909974798554472,0.622698879544315,-0.327264463269743,-0.12420056913883,0.606547042979812,-0.133612641240704,-0.0406760950327873,-1.0437673516997,-0.0507551154777339,0.214414377246577,-0.177204613000028,0.0456811445547877,0.442020802431595,0.439110217157463,0.199450823005177,0.336626523601812,0.23227247844063,0.648313494492154,-0.176145020089863,-0.0367386017935355,-0.246627015315546,0.0347411601260988,0.451986277854826,0.103051577733783,-0.074688723740227,0.185368769679337,0.0516942560266398,0.258994223522083,0.551879747094264,0.209791011571626,0.495239495040397,-0.359874347143903,-0.109338546142606,0.152887868872873,-0.499405624974911,-0.00882046854478492,-0.397468862328492,0,-0.0798249075780769,-0.372198438323257,0.207266272318725,-0.00282937181156467,-0.267863705740298,-0.112887212680289,0.198443361600771,-0.0320295501316185,-0.396046892761232,-0.0872454257413814,-0.399445927971027,-0.100347902782201,-0.237056512749214,0.447650974119142,0.331370201765285,-0.164768333544783,-0.0865156561984477,-0.033188961386366,0.168117610181659,-0.248567484592138,0.0623127929820743,-0.143822625099237
"[Mogibacteriaceae] [Family]",-0.190513784624427,-0.298345816799026,0.446551415551428,0.11685035310697,0.240231800951028,0.0912551229327377,0.0902827631249395,0.102894332385688,0.276884982476732,-0.385327917700583,-0.488418358552625,0.37552122941987,0.0740480539639005,-0.332715558624823,0.104265622792385,0.660682211002736,0.324980442038466,-0.360065188762859,0.35441171892806,-0.242690535214043,-0.028658672992472,0.95940526999987,0.372005371635537,-0.365222727037833,0.529468413066457,-0.20017800277773,0.00542302752407625,0.170396243425338,0.382735024130558,0.234757673318043,-0.184112658511019,0.332846308462008,0.628280234075309,0.0819957790360594,-0.32473891171706,-0.0292928084182283,-0.106706413177097,0.563609276010503,0.348423787368261,0.267772104454962,0.615530633765963,0.310840402252841,0.7203290857411,0.333056750935743,-0.398308357807824,0.645262516286931,0.220923531985705,-0.648549814225296,0.151307476538823,-0.203337696671481,0.345335334145162,0.449488816481778,-0.370515798742447,-0.0798249075780769,0,0.0481384258232763,0.0236102793510997,-0.0291574512475445,0.180069523154295,-0.0941872391518667,-0.10511809221602,-0.193562178589367,-0.0341659914592087,0.0862812983775015,-0.0419217902022998,-0.371108404727033,0.366002646445143,-0.41362650049096,0.17877203436727,-0.0282802533510705,-0.297768909179933,-0.365091483495028,-0.188144529979901,-0.204472966731408,0.094602502875738,0.310889815586268
"Streptococcus thermophilus",0.0290789200993859,-0.429657939710213,-0.390751329302175,-0.0971416315623351,-0.0345956660629969,-0.509668914751651,0.00714683039220909,-0.196166117866412,-0.102358073035925,0.255523493916115,0.168476598209952,-0.347164986246318,0.135351479249109,-0.0459702852295521,0.55262282751246,-0.292512030559464,-0.0639287982734885,0.0958925540035021,-0.113844207449954,-0.223810021180236,-0.161268354618266,0.293095000149569,0.0793865717680361,0.505509194074137,0.0960481043812265,-0.162950438802334,-0.103360819183025,0.00436229433714136,-0.39494789536079,-0.181090534950924,-0.014735652756676,0.0520711632714086,0.0621837670725752,-0.190118738790097,-0.00360658155011128,0.099012646381416,0.740574624232281,0.300190332765918,0.508584033953562,-0.0848609877826849,-0.0575600400957717,-0.0728869160360655,-0.0118204314991612,0.164089557172629,-0.265381504092828,0.0404705022011844,0.162697746541244,0.365912015929342,0.235216752073788,0.263729283940222,0.196440864662232,-0.192663271750351,0.270929675385745,-0.372198438323257,0.0481384258232763,0,-0.112560015555156,0.225642516883895,-0.0617545560981784,0.0634087091927702,4.01884600955416e-05,-0.10300900392567,-0.227876857532987,0.0500960935587061,0.0226039301014634,0.173290745347651,-0.160195448459361,-0.180050815160322,-0.0648135454842625,0.194247872590343,-0.0796990463546034,-0.16249367600078,0.236130999239639,0.0437812201952724,0.347663712506075,0.311632955665222
"Erysipelotrichaceae [Family]",-0.149608030391848,-0.147381502914397,-0.00827623550145517,0.129369927617709,-0.175687913734429,-0.361907809527237,-0.21401092827627,-0.083812349116899,-0.123681291261725,0.22873749229889,0.252204434519567,-0.229844882247845,0.222837111454344,0.367958761202259,-0.0618742226333972,0.241496047664676,-0.149434963235652,0.332979920613822,-0.00869115103231505,-0.166854034912276,-0.49012022575804,0.156994302710319,-1.02755164774079,-0.151085368168311,0.363602909272644,0.359087923338653,-0.0113181908337647,-0.400150252468475,-0.29408012941437,-0.181319171805616,-0.136514537288717,-0.522651302965929,0.165362811849557,-0.404566548927822,0.0843072930363296,0.0261247951076697,0.305609081013306,0.490645744102229,-0.173430173409831,-0.16542295709617,0.263591048482224,-0.67704249317609,0.013772407862086,-0.170145499479888,-0.111083768484108,-0.244539721726752,0.0540579390176044,-0.0096571667656721,0.442765461998164,-0.084664624261649,-0.480853974490869,-0.157872724833422,-0.303236642911116,0.207266272318725,0.0236102793510997,-0.112560015555156,0,0.387151818349151,0.04085192957006,-0.374782609817609,-0.134711256043646,0.139873410870614,-0.117967535259851,-0.100100183139468,-0.27608440568999,0.332899322311086,0.117480321334363,0.232323872466796,-0.60072240357548,-0.262796622761852,-0.0495692628118708,-0.380778637379857,-0.518011105891907,0.43992262136851,-0.0511416654372487,-0.302961668941197
"[Eubacterium] biforme",-0.384446383047852,0.199185171282856,-0.189847268747004,-0.313225378420907,-0.135515721071908,-0.247716184933546,-0.707799890891188,-0.116303020408018,0.0242672843907804,0.148066523925395,-0.294519604203112,-0.34422226533164,-0.144157851502966,0,-0.343569822696402,-0.285646174420562,0.0769322699336791,-0.324799823195095,-0.411701633670901,-0.272443472797497,0.0031085641238886,-0.248442795337481,-0.16486829029625,-0.122935738914463,0.0569307335144663,-0.0194286548041798,0.0354705862321232,-0.413653118266646,0.10769045419102,0.12723504983122,-0.482374703719512,-0.560476875701914,0.674860691442963,-0.156380038174422,-0.246484240454424,0.650221850077085,0.580078821956306,0.366856026743476,0.203322325355138,-0.112664880348281,0.0142473837796172,-0.863438433450853,-0.522086607252739,0.204302841721121,-0.351722689909186,-0.00901501850127377,0.430169570552459,-0.0380103175246692,-0.380119025974634,0.187583720014102,0.156699163258501,0.175594394217606,-0.55491229728381,-0.00282937181156467,-0.0291574512475445,0.225642516883895,0.387151818349151,0,0.339240584186901,-0.0230421570543349,-0.366030582824338,0.149566870857888,-0.117699777958352,-0.692930656211066,0.0826284251666263,-0.12393606834474,0.0844766175059923,0.927424339305152,-0.508259724327275,0.14079317595021,0.121456590464331,-0.365971686658641,-0.968865817270941,-0.189895474263063,0.421847220785064,0.713952192493494
"Clostridium celatum",0.138433759734436,0.354746597698617,-0.0357466308623583,0.0337585571353218,-0.0281710436546682,-0.00767430175392166,-0.113758541398684,0.128095438632539,0.122679316225319,0.303066552664668,0.107627496305046,0.620892078377,0.184591642265012,0.0601595848596342,0.0159865139640371,-0.0672203205886252,0.061580023693064,0.210834166268235,0.238906580484203,0.14496493618039,-0.00949786314516856,0.238174308706988,0.242910727869385,-0.163606488680977,-0.328137203335053,0.255133955018909,0.499304485866374,-0.3312653222615,0.129146993850906,-0.263248780457887,0.249071358047911,0.32891568824945,-0.190634710742504,0.0170296640336021,0.170370720784179,-0.31515297790188,-0.132406065976499,-0.14086847667223,-0.0569473810224234,0.00658646331036694,-0.182653890468699,0.251206870901017,0.307664879679085,-0.302019604203112,0.179454012272473,0.0970020143977423,-0.0521976932912268,0.329491251844048,0.103729159196228,0.392156218407501,0.0311696948211945,0.230693233573398,0.55166727498549,-0.267863705740298,0.180069523154295,-0.0617545560981784,0.04085192957006,0.339240584186901,-Inf,0.366689136984162,0.0114180580467241,0.1229370548628,-0.124508727262666,0.0663483978137225,-0.267705359829104,0.209303170452774,-0.0762976763127096,-0.434573059233745,0.239083373190352,-0.212868744237246,0.16777690565405,0.0250467027966646,-0.225629942792238,-0.301360063069699,-0.200156301560811,0.229695162455835
"Defluviitalea saccharophila",0.266478094955745,-0.0425605089106939,-0.0154522697452597,0.311919586979136,0.100781320574491,0.114973408393144,0.0161704347871249,0.222131068431281,-0.134406472734553,-0.208319226099972,-0.14086847667223,-0.260744702151836,-0.177690254274093,-0.0278273272207262,0.2236411361228,-0.171078337487199,-0.207874054197096,-0.287500162964023,0.397465352114921,-0.129953962293537,-0.440466345429612,0.341932296355835,0.0137439945598137,-0.246823911406624,-0.444001089925575,-0.407049215937586,-0.161516400149474,-0.153933361942224,-0.272443888813717,-0.0104309766125292,-0.243618125454762,0.0324384679361568,-0.199033461699197,0.0649138444604095,-0.0914267011852036,0.10042753677634,0.248677711933558,-0.257563407344168,0.149297268489175,0.148690009735997,-0.0686563373209918,-0.232941670917011,0.452376459464524,-0.282565045729644,-0.451210787152368,-0.212788351266993,0.085365353871667,0.393418783770901,-0.138738995409564,-0.376651119898245,0.527287702475266,0.332474124949016,0.0142167465247152,-0.112887212680289,-0.0941872391518667,0.0634087091927702,-0.374782609817609,-0.0230421570543349,0.366689136984162,0,0.353508837343122,0.331243029675395,0.0779973360286422,0.123095108836831,0.293983091821192,-0.358136939114394,-0.041811982307284,-0.680691674051319,-0.142478934403672,0.596226248208926,0.000888486947711459,0.160534409217187,0.199338446787392,0.443408634216849,0.0453470130846637,0.0932390580696143
"Blautia [Genus]",-0.0990357312466426,-0.0695397793189178,-0.0958509851269562,0.65808195889116,0.330437272895253,-0.105964184882882,-0.335721524765816,0.603430522766097,-0.0289023617420346,0.71134709384293,0.353443735683664,-0.0566927144681995,0.312173370104453,0.625943239117428,0.156963580022809,0.0212569881479298,0.263006333107984,0.13038195770762,0.429958310921405,0.285257907042518,-0.283329409788275,0.00802030344887855,0.0622825310940038,-0.296674780418567,0.156783752905752,-0.0551704901063512,0.148958535436571,0.0300768965114745,0.0776281562665758,-0.118518190833667,0.0540599051574982,0.186531101346445,0.0900118227321176,-0.20986363061931,0.429915727442333,-0.0715615801227135,0.0767465997290353,1.31212361125415,0.402757768839325,-0.0452707383758764,0.528604463336313,-0.142585592729622,0.512336442190802,0.130674720728855,0.257020560237093,0.487486376731022,-0.592971672191043,-0.307403499969213,0.312892133423855,0.592387358070202,0.488444246345573,-0.205728280109137,-0.101890887661302,0.198443361600771,-0.10511809221602,4.01884600955416e-05,-0.134711256043646,-0.366030582824338,0.0114180580467241,0.353508837343122,0,-0.500182887961179,0.199339461200949,0.081998935704934,0.0105781444641532,0.303513109994772,-0.50720733420854,-0.192441975808357,-0.207563511638642,0.0293238571769995,-0.28423073892095,0.124714731003697,-0.134377499844394,-0.219364524014371,0.188981454016125,-0.276337958107097
"Blautia wexlerae",-0.0812574983581182,0.0386808095953581,-0.0266843701766107,0.137771197085594,0.129803355163464,0.110438148717564,-0.688563522448159,0.0197863803949399,-0.17920923831337,-0.266020896454518,0.273552521320707,-0.410998505340655,-0.0784241389202238,0.0434045207822893,0.0194612112083877,-0.378274146306862,-0.191491805983893,0.00382309459070909,0.310451876529077,0.0534567795202341,0.0284988999086065,0.118392365140652,-0.132541523921334,0.118507528842822,-0.696147294237053,-0.287557415745014,0.0602402515428778,-0.167643355037204,-0.0348066528657741,-0.388069472859067,-0.201944035757212,-0.416222723287838,-0.665172841461979,0.028371989232638,0.517106686796861,0.0497275482749351,0.64827431039223,-0.0127407308744626,-0.12927520374442,-0.445556824008571,0.411439573081831,-0.173339356933583,-0.109896541354292,-0.801660592586202,-0.317430333804904,-0.819207841276047,-0.671960955111182,0.343590623209533,0.385449512823334,0.368965746196935,0.297537078859293,0.0977119341514645,-0.124987675081687,-0.0320295501316185,-0.193562178589367,-0.10300900392567,0.139873410870614,0.149566870857888,0.1229370548628,0.331243029675395,-0.500182887961179,0,-0.166983182101263,-0.104467875829787,0.402118613425483,-0.1572419747113,-0.461374639084475,-0.186823070910633,0.146197083890463,0.547211813174444,0.0480682282952075,0.276933490948588,-0.139075437774148,0.0394927785660753,-0.0967794818982181,-0.14353440238403
"Blautia obeum",0.221320870537833,0.888924013016439,-0.430764060252766,0.144439619810355,0.352458983102156,0.0863759588963149,-0.353172811287136,0.481434883312621,0.17396925001588,0.103871050195114,0.278686398551292,-0.08730052089052,0.211433965425857,0.378274341136429,-0.140063565422271,-0.20163973566824,0.100816909591022,-0.362770635505491,0.132758776059981,0.19006078392311,-0.153045231403103,-0.00398400484911213,-0.114939066831866,-0.0403207442681253,0.105886784319216,0.00309073278604975,-0.132196155983419,-0.236852865264981,-0.320483815604147,0.0751548829528492,-0.0541471341587675,-0.0459477823566822,-0.410494152150354,-0.491688643193248,-0.289781866371497,0.845843635980799,-0.318659002878958,0.397797530891426,-0.297837565753236,0.0664024842434339,0.50156942975963,-0.116498715136656,0.0394360237727188,0.307125914111044,0.00957235688254023,0.554427653729296,-0.192865814718884,0.172799170105759,-0.04579742765694,-0.236310546730831,-0.0924556521811254,-0.297380492250245,-0.105105798492174,-0.396046892761232,-0.0341659914592087,-0.227876857532987,-0.117967535259851,-0.117699777958352,-0.124508727262666,0.0779973360286422,0.199339461200949,-0.166983182101263,0,0.311122597070486,-0.183262207681586,0.573186072427164,-0.0561938208431498,-0.408605612836936,-0.596274174147215,-0.330852494614124,-0.0692163113726182,0.00879398485889252,-0.583979990382305,0.0161859581051083,0.107973436513599,0.0869158789679568
"Lachnospira [Genus]",-0.335417703334425,0.00250606190196967,-0.342267729253985,-0.0540886255275547,-0.0284972279187476,-0.016166082622024,0.197077488898157,0.0379239123354858,-0.213466153986787,0.175011270128476,-0.308428393937367,-0.422752605385663,-0.541144183558902,0.0103867216263658,0.418186891045778,0.324616413781063,-0.558290535325741,-0.0731595214962624,-0.399346047362608,-0.0980979767270871,-0.276625773399136,-0.0483688890049502,-0.411261945180877,0.394381804320974,0.0135156849936502,0.098697653958679,0.137461180716459,0.110158999610439,-0.785548480424751,0.259419016827083,-0.43159717466,0.138223888576779,-0.0233538804685671,-0.221155296807613,-0.297473736031658,-0.199798615010054,-0.0468562709311107,0.653751316965029,-0.76051449691137,-0.252837038467396,-0.00158602290401129,-0.174798254952566,-0.0724192661301143,0.0636522926868717,-0.318417985018761,0.110701590965418,0.365176302910425,-0.221266142419867,-2.09487405211152,-0.00329841293057344,-0.377368170764417,-0.240293388677247,0.170989395932299,-0.0872454257413814,0.0862812983775015,0.0500960935587061,-0.100100183139468,-0.692930656211066,0.0663483978137225,0.123095108836831,0.081998935704934,-0.104467875829787,0.311122597070486,0,-0.559587402147348,0.53586383888109,0.00157768683766396,0.297518409914541,-0.719558830241619,-0.645739511092924,0.192155872013381,0.00615470146923724,0.115646537574681,0.587822598698536,0.0162662562844453,-0.525773781721674
"[Ruminococcus] gnavus",-0.344556232382568,-0.175431609506957,0.0563513639746574,0.296773020740989,-0.00576323226257031,0.291890154020402,-0.746134104919648,0.212772850486185,-0.478367498817263,-0.10288446373111,0.428110848368939,-0.247079478549662,-0.474161588291932,0.513165885484586,0.122275206386866,-0.203415969265891,0.741768143377553,0.246092024692631,0.417451523629927,0.00694598056597265,-0.206417163324158,-0.039188020503435,-0.114660863428007,0.144571247434862,-0.344979096038341,-0.418847067433019,0.0563465820113861,-0.689167614003209,-0.142944149962122,-0.800841932515656,-0.367147450428781,-0.47794448841599,-0.294519604203112,-0.241807518148223,0.507903463630024,-0.270520838093083,0.567476835391671,0.154070911902621,0.120898432240458,-0.477703503654451,0.0190369190021226,-0.101141704651317,0.195093318114387,-1.08696268747509,-0.188027859338659,-0.363227493453878,-0.210680777826502,0.302656775239316,-0.193927014575227,-0.358327480098459,0.61456292512006,0.0751193876960409,-0.596785896872324,-0.399445927971027,-0.0419217902022998,0.0226039301014634,-0.27608440568999,0.0826284251666263,-0.267705359829104,0.293983091821192,0.0105781444641532,0.402118613425483,-0.183262207681586,-0.559587402147348,0,-0.396352391171785,0.0679106557610749,-0.569673881249589,0.444807892397074,0.526423988630177,-0.060492030583318,0.779161056233571,-0.0523750222896459,-0.108067783994873,0.182451586042534,-0.284674437838459
"Roseburia [Genus]",0.0444818851519374,0.105329134933624,-0.39817576218034,-0.0965901572040322,0.0854438476890159,-0.127233642122782,-0.202875015180569,0.0658603500658309,0.131796816153067,0.114330471262197,0.636301752080215,-0.406603858903503,-0.0040590745196965,0.112588784093109,0.207893684179115,-0.391000459641328,0.471339415838297,-0.161095668291945,-0.43769379570247,0.333712577320024,-0.317370326187604,-0.309716846851342,-0.851574961427733,-0.00769439255874413,-0.166833172818844,0.00101026169147395,0.0903448684082167,-0.18866981019211,-0.424277059036011,0.0371798541242438,-0.0868781209708945,-0.359099919318914,0.441856910031108,-0.889384812821643,-0.544549354424946,0.340622378309853,0.0821585457560363,-0.544755287416836,-0.329064926031396,-0.4448774037104,-0.337850508486589,-0.358191070968347,-0.594251912339735,0.419282533728984,0.163029597960779,-0.401790698382743,-0.343377750736139,-0.332358287874677,-1.04260730348544,-0.32016634554669,-0.660497117984169,-0.970460750398926,-0.112744061542987,-0.100347902782201,-0.371108404727033,0.173290745347651,0.332899322311086,-0.12393606834474,0.209303170452774,-0.358136939114394,0.303513109994772,-0.1572419747113,0.573186072427164,0.53586383888109,-0.396352391171785,0,-0.434988987077412,-0.262491973889277,-0.746033529247452,-0.462050717870491,0.41848586966637,-0.544164739993263,-0.0601129887211645,0.651982891759016,0.290615861386491,-0.166763150757782
"Roseburia faecis",0.237395224875473,-0.234926989989029,-0.0454206065005959,-0.227268832842716,-0.28414377487407,0.0652743088069335,0.380631041697856,0.050899802631664,0.42005076607339,-0.0561847674256069,0.0579465215732766,0.0531662520587869,0.531541037768725,-0.375793564489073,0.780408421390626,-0.364809387419419,-0.170370720784179,0.213715333454606,-0.497452900004278,0.188676621989834,0.245736410408372,0.104586364624936,0.450537308495572,-0.0759275937776464,-0.101545483863958,-0.200839998586021,0.130977664632958,0.297780546157233,0.289620397712728,0.516450691313181,0.306071268978832,0.0763723028366776,0.0270514686485358,-0.217456239770307,0.0881021637009712,-0.203415969265891,-0.317230984915086,0.112827597525426,0.110687208244305,0.492783960298001,-0.0740711541387133,0.507307278294352,0.00275605062999005,0.325911856561967,0.157695722817514,0.299519604203112,0.01464300146114,-0.291272346881132,0.177693083870595,-0.168715523622138,-0.744357148025166,0.176229906362548,0,-0.237056512749214,0.366002646445143,-0.160195448459361,0.117480321334363,0.0844766175059923,-0.0762976763127096,-0.041811982307284,-0.50720733420854,-0.461374639084475,-0.0561938208431498,0.00157768683766396,0.0679106557610749,-0.434988987077412,0,-0.543290758509239,0.224224605624271,0.125284793731627,-0.723369880609348,0.641830724466154,0.317430635061535,-0.209412182409832,0.169547048649553,0.194831239910872
