Feature	lfc_group1g2	lfc_group1g3	lfc_group1g4	se_group1g2	se_group1g3	se_group1g4	W_group1g2	W_group1g3	W_group1g4	p_group1g2	p_group1g3	p_group1g4	q_group1g2	q_group1g3	q_group1g4	diff_group1g2	diff_group1g3	diff_group1g4	passed_ss_group1g2	passed_ss_group1g3	passed_ss_group1g4
s__Alistipes_onderdonkii	-0.190973237940455	-1.01707593352053	-1.85125808648948	0.485432527162599	0.448525184854809	0.566010076534207	-0.393408408490284	-2.26760050018098	-3.2707157756362	0.694466025871079	0.0244973568325347	0.00127723528730875	1	0.916901070017728	0.0490823274694363	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
s__sp._22	0.175866204467824	0.354252561079214	0.131571042608974	0.362630258437743	0.352961518293301	0.402116381537044	0.484973882834483	1.00365774374542	0.327196425338502	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Schaalia_turicensis	0.0800215882250188	1.50417643055989	2.47129975173488	0.389586535718866	0.392199498806331	0.615475868203224	0.205401318804211	3.83523292390197	4.0152666894145	0.837773916195247	0.000247115901100172	0.000131915482339207	1	0.00924919515546358	0.00506932353560666	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE
s__Clostridium_spiroforme	-0.101335913529814	-1.04566128495495	-1.69615153929731	0.558630444450587	0.508976421520535	0.619116824817504	-0.181400628154948	-2.05443953932307	-2.73963082782847	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Clostridium_sp._AF36_4	0.195388710792527	-0.158745071045932	-1.15018548978144	0.531469982409585	0.494671608167624	0.603238598421903	0.367638281106058	-0.320910010651228	-1.90668417569826	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Dysosmobacter_sp._BX15	0.350551957441179	0.492312002800133	0.293485772757619	0.333450608982203	0.318598425930637	0.421613665884281	1.05128600157959	1.54524304808498	0.696101185766999	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Clostridium_sp._L2_50	0.261665608843942	0.268278552489874	0.49777062297996	0.530123550269866	0.483544701014679	0.645219427328996	0.493593632485743	0.554816445980926	0.771474946190899	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__sp._23	-0.565255369251195	-0.325618309680087	-0.916569814478501	0.429485156139575	0.400266254754647	0.529125657251496	-1.316123179511	-0.813504275746859	-1.73223468171919	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
s__Clostridium_sp._AF37_5	0.0775637605146605	0.142390568901774	-0.663844348376818	0.55324232327254	0.48166353506371	0.585860238498459	0.140198530104955	0.295622480292056	-1.13311043275138	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Negativibacillus_massiliensis	-0.913754379196565	-0.471239751356105	0.183186464193644	0.473505429094638	0.446919354152883	0.531990417059249	-1.92976536920327	-1.05441786527532	0.34434166165298	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
s__Intestinimonas_butyriciproducens	-0.0639698670131245	0.115805004847314	0.112073424079415	0.287116730620458	0.247867815850728	0.316176095860846	-0.222800903572863	0.467204685085272	0.354465203241489	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Anaerotignum_faecicola	-0.442243266722245	-0.141904217120811	0.281948336796106	0.393211570530778	0.367971907775697	0.471063966246092	-1.12469545625344	-0.385638724375967	0.598535139596756	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Clostridium_sp._AF15_41	-0.166384590710644	-0.24883139550926	-0.406776442055288	0.502460313129185	0.48347543883501	0.627274962502809	-0.331139766391591	-0.51467225741363	-0.648481872179724	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Clostridium_sp._1001270H_150608_G6	0.349668825305185	1.26207981991501	1.09398721176483	0.470496370169323	0.448175276603006	0.610481054776354	0.743191334673519	2.81604070059616	1.79200845498081	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
s__Clostridium_sp._AM42_36	0.391572643680151	0.889977854261665	0.978209470520627	0.455011415941893	0.422080666564014	0.547235152162308	0.860577625002175	2.10854920578715	1.78754867382952	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
s__Clostridium_sp._AM49_4BH	0.365095564775515	0.194320004459888	-0.179735719357258	0.423056807822594	0.38932725363716	0.48665582949919	0.862994184290766	0.499117394542812	-0.369328195538563	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__sp._24	-0.527040200909697	-0.741619052572968	-1.0287392813986	0.413231585421886	0.386455974047398	0.525734752008035	-1.27541122097823	-1.91902597547117	-1.95676484666335	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
s__Blautia_ammoniilytica	0.325392684552305	-0.117864721586077	-0.527506219702019	0.358806571841038	0.321614197146605	0.379395941527343	0.906874929527388	-0.366478602722721	-1.39038445582318	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Barnesiella_intestinihominis	-0.872281325866219	-1.07638737112903	-1.21992067506216	0.504124643252902	0.452845778476835	0.566281182786386	-1.73028900201696	-2.37694027920389	-2.15426666494469	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Collinsella_tanakaei	-0.159107071633315	0.111196836704977	0.360742116851128	0.396790636927098	0.390666362790326	0.502009005999938	-0.400984944769621	0.284633762453354	0.718596902724038	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Phocea_massiliensis	-0.0725279114132662	-0.307611267609073	-0.401761456245455	0.370392960534519	0.325150995325054	0.405666853276825	-0.195813417481261	-0.946056669153213	-0.990372895887787	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Intestinimonas_sp._MSJ_38	-0.132146838081119	0.401382126140095	0.421938275946866	0.346103829525761	0.318627094068291	0.415996467632385	-0.381812701298883	1.25972377620237	1.01428331434711	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Clostridium_sp._1001270J_160509_D11	0.403773636783336	0.392058169157965	-0.718449368493192	0.491322947332459	0.470565256013877	0.554973692154508	0.821809034109938	0.833164293681733	-1.2945647309948	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Dysosmobacter_welbionis	-0.334500525950096	-0.030602345081101	-0.532208783564688	0.351926318979427	0.319438843720074	0.403145950352029	-0.950484541537373	-0.0958003251098605	-1.32013922774112	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Ruminococcus_champanellensis	0.290307872319623	0.284204596037493	0.0957874735604217	0.360328036519407	0.358547840877894	0.458916204931539	0.805676613798515	0.792654601800491	0.208725411155859	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Suilimivivens_aceti	-0.0596540597343573	-0.00441225521776335	-0.198736144122464	0.309874722497796	0.29571825067599	0.357457311644259	-0.192510248185157	-0.0149204697636256	-0.555971685705077	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Pseudoflavonifractor_capillosus	0.301630877433329	0.0953239185719375	0.099522056695408	0.307549961860888	0.27658968367561	0.321382654461385	0.980754071983153	0.344640180736948	0.30966841338155	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Clostridium_sp._AF43_10	0.6504647429523	0.489560152858402	0.675785347142722	0.430861476751098	0.417401135173371	0.567598260261115	1.50968415152154	1.1728769080972	1.19060503608985	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
s__sp._25	-0.257439363123884	-0.0905588048887498	-0.0239442919305411	0.256264407022536	0.233246279010877	0.276990076479496	-1.00458493676511	-0.388254017482212	-0.086444583989685	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Faecalibacillus_sp._H12	0.0551600140827552	-0.73342549557357	-0.316286959361148	0.515465634062194	0.48092479204452	0.582243665642969	0.107010070968378	-1.52503158020948	-0.543220953742577	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
s__Ruminococcus_sp._NSJ_13	-0.0393363023101964	-0.45447406307611	-0.580803608357481	0.387662970639444	0.363737154492536	0.50405116568253	-0.101470362891023	-1.24945735529868	-1.15227113416358	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Turicibacter_sanguinis	0.160844795938468	0.485969611182747	-1.13819569533131	0.476364271027884	0.448391984705624	0.517992496805907	0.337650839328068	1.08380530374956	-2.19732081516577	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Jingyaoa_shaoxingensis	0.205153391516469	-0.350102093117902	-0.0864051654936202	0.301623392811144	0.277660327825957	0.341223186431098	0.680164060235616	-1.26090066902663	-0.253221846959886	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Dorea_ammoniilytica	-0.163308916727081	-0.353631529657031	-0.633367838404615	0.350682654743497	0.300689368217198	0.376468214789173	-0.465688606260071	-1.17606928290724	-1.68239392735801	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__sp._26	-0.0400022716196921	-0.315317362142481	-0.385357123052394	0.344276770696753	0.316739634830191	0.43489772536288	-0.116192189030746	-0.995509647258158	-0.886086775300677	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Clostridium_sp._OM08_29	0.884081867108568	0.718637719113066	0.925442356024991	0.459251680272545	0.43696652237567	0.570806092558801	1.92504873707573	1.64460589613599	1.62129025616463	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
s__Terrisporobacter_mayombei	-0.408060667157811	0.245024730720929	-0.134770667307448	0.444681734626018	0.409975104048622	0.466736728507458	-0.917646566933978	0.597657585305155	-0.288750936182847	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__sp._27	-0.196607011479033	-0.308147023907751	-0.807048781850553	0.37395248301004	0.334021263622177	0.403783564809406	-0.525753993920545	-0.922537147983208	-1.99871627323786	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
s__Succinivibrio_sp._AGMB01872	-0.921060823343282	-0.378860292976152	0.385408532234757	0.371377986122345	0.378657767507952	0.503989480426482	-2.48011690989097	-1.00053485095402	0.764715429989967	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
s__Clostridium_sp._AF23_8	0.123836538947441	0.902927886822782	1.39335793224435	0.464861091821627	0.43701666897332	0.523440323939632	0.266394716886649	2.06611772714305	2.66192318115149	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
s__Mediterraneibacter_butyricigenes	0.346910048794515	-0.142994089285693	-0.096442819961635	0.297994538802771	0.28247611864896	0.340599623205207	1.16414901490567	-0.506216560782597	-0.28315597960462	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
s__Oribacterium_sp._oral_taxon_102	0.0799464845719419	0.727158698037482	0.892939559879994	0.394694294702972	0.401786725281331	0.491540725971588	0.202552926771099	1.8098126500529	1.81661358398125	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
s__sp._28	-0.148343742791343	-0.738671604205717	-1.05712503941487	0.420945642817907	0.386989417665164	0.535957023287123	-0.352405934881034	-1.90876434984287	-1.97240635626215	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Dorea_sp._AF24_7LB	-0.16447203911948	-0.423047780465737	-0.463459769945921	0.42753883065697	0.383536983514291	0.505793526719103	-0.384694973475853	-1.10301691531652	-0.916302296219988	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__sp._29	0.0750462677352423	-0.286767051591092	-0.608982129054488	0.479378249845081	0.414762703911153	0.492731604403005	0.156549171264017	-0.691400284757813	-1.23593072498837	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Dorea_sp._OM07_5	-0.41364546554238	-0.715128827796106	-0.367052284652237	0.450981357983837	0.396050740690094	0.535090015279923	-0.917211894060606	-1.80564951488296	-0.685963621392224	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Desulfovibrio_sp._An276	0.213585400601673	-0.742505811283876	-0.507454584594269	0.467012705632714	0.409768350328357	0.544416638841128	0.457343875285588	-1.81201356983498	-0.932107045211664	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Alistipes_communis	-0.704783842867498	-0.809237279896597	-1.09658458928418	0.458942074180935	0.394541360156099	0.526945643280366	-1.53567058353783	-2.05108351524014	-2.08102031636067	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Alistipes_indistinctus	0.0611306525612423	-0.635229720164466	0.286336714901286	0.473015552597121	0.403270427070291	0.488551935002375	0.129236030878056	-1.57519539624894	0.586092684086685	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Dorea_sp._AM10_31	-0.192539713300176	-0.44377992286742	-0.356419540093574	0.463300461646182	0.413581863121745	0.557985542835819	-0.415582822033139	-1.07301591882617	-0.63876124510711	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Streptococcus_parasanguinis	-0.419677712386388	-1.18828519606147	-2.33920771019828	0.52840824598047	0.487538031462252	0.562397618620626	-0.794230059009902	-2.437317951376	-4.15934853340165	0.428079134705924	0.0157426364371852	4.88015713303977e-05	1	0.589224392363217	0.00187537466969671	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
s__Agathobaculum_sp._M2	0.118233264043704	0.230292914285379	-0.103517682716297	0.355810860194457	0.324984278851556	0.417624164282448	0.332292454421113	0.708627860705134	-0.247872828178319	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Streptococcus_thermophilus	-0.549569287795979	-0.585625516354925	-1.22796557654693	0.503149618402995	0.461354991077406	0.572257111294172	-1.09225818264619	-1.26935988052781	-2.1458284262643	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Alistipes_ihumii	0.488708339720895	0.071391866986092	-0.280645899976119	0.448387388505958	0.439969802585272	0.534583963850643	1.08992436506586	0.162265379502393	-0.524980019891746	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
s__Qingrenia_yutianensis	0.358452192163703	-0.0568138481012048	0.758967636639565	0.38170735590267	0.350755086348223	0.491251582357115	0.939075935060322	-0.161975835312053	1.54496731185659	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
s__Parolsenella_massiliensis	0.176561513008125	0.855558724637271	1.05270929407902	0.447661093663769	0.410807793217614	0.502699038565621	0.394408885443007	2.08262535122858	2.09411439712073	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
s__Allisonella_histaminiformans	-1.25133233712724	-0.237873631465021	-0.231580632315232	0.422747261698616	0.4062173069983	0.579688431972559	-2.96000104672313	-0.585582217613432	-0.39949155363893	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
s__Dorea_sp._NSJ_36	-0.517034516488901	-0.870180428594647	-0.337514687024929	0.43504994819976	0.395253081182689	0.517457925494878	-1.18844863360723	-2.20157784979403	-0.652255324337998	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
s__sp._30	0.0373616978614966	-0.357069387220868	-0.506608779348434	0.361268987386068	0.354813478047619	0.450606755140466	0.103417949411667	-1.00635801431688	-1.12428136855274	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Prevotella_sp._P4_67	0.684269487240662	0.563839290321711	0.670050287884221	0.408984970677477	0.394404368043474	0.510173487798494	1.67309201144282	1.42959697205879	1.31337731949896	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
s__Prevotella_sp._P5_64	0.141473722550957	0.992457304770551	1.11870626461404	0.403321462312176	0.4030409460219	0.513852985165707	0.350771619590764	2.46242302318491	2.17709402671521	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
s__Dorea_sp._AM13_35	-0.158024287903056	-0.692963115473835	-0.182005369645748	0.473027144096841	0.418195084241032	0.537592423248331	-0.334070232279745	-1.65703314454657	-0.338556426346198	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Schaalia_odontolytica	0.271783213712067	-0.360999012079056	-0.595053081830042	0.485757015909664	0.41802250660205	0.533393717225224	0.559504453482996	-0.863587501576131	-1.11559822062693	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Terrisporobacter_glycolicus	-0.259351745958015	0.0797081504706264	-0.612721310432602	0.454810758347497	0.418890118019454	0.524865130424588	-0.570241009470269	0.190284151002399	-1.1673881058491	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
s__Prevotella_sp._P4_51	-0.594761982035245	0.110071917720877	-0.0685076356049772	0.386840926385204	0.359629936299463	0.50878199911196	-1.53748463895208	0.306069953056468	-0.134650274035937	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
s__sp._31	0.336257168956159	0.282434814268173	-1.14941429889434	0.44873560162221	0.41762093463454	0.525317724458662	0.749343639641175	0.676294675015112	-2.18803639279222	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Bilophila_wadsworthia	-0.520703937082477	-0.477866309712832	-0.887062433446164	0.425008442830454	0.410850491076145	0.542111335123142	-1.22516139588831	-1.16311485587166	-1.63631043288306	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Prevotella_sp._P5_108	-0.244003479377031	0.364365980254193	-0.120023783984645	0.380235978450252	0.369919406061998	0.551477089997075	-0.641715916446226	0.984987471009092	-0.217640562340099	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
s__Bacteriophage_sp.	0.0582609964478825	0.0802790431072053	0.0968847686302734	0.424363959217902	0.366460344767754	0.452360922622764	0.137290161387072	0.219066112482328	0.21417581357059	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Phage_FAKO27_000271F	1.0010173873676	0.585650069291349	-0.23878736272505	0.383025379046123	0.331780138070427	0.438145665895584	2.61344924417413	1.7651751931185	-0.544995377820208	0.0120024494090752	0.0840309709709295	0.588333652529536	0.461236984434462	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__sp._32	0.287392092158543	0.78061142346113	0.66855727570482	0.367139989010495	0.340401163665134	0.461905254068274	0.782786132704079	2.29321020837945	1.44739049797862	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
