Feature	lfc_(Intercept)	lfc_group1g2	lfc_group1g3	lfc_group1g4	lfc_age	lfc_loc2	lfc_loc3	lfc_loc4	lfc_abx_useyes	se_(Intercept)	se_group1g2	se_group1g3	se_group1g4	se_age	se_loc2	se_loc3	se_loc4	se_abx_useyes	W_(Intercept)	W_group1g2	W_group1g3	W_group1g4	W_age	W_loc2	W_loc3	W_loc4	W_abx_useyes	p_(Intercept)	p_group1g2	p_group1g3	p_group1g4	p_age	p_loc2	p_loc3	p_loc4	p_abx_useyes	q_(Intercept)	q_group1g2	q_group1g3	q_group1g4	q_age	q_loc2	q_loc3	q_loc4	q_abx_useyes	diff_(Intercept)	diff_group1g2	diff_group1g3	diff_group1g4	diff_age	diff_loc2	diff_loc3	diff_loc4	diff_abx_useyes	passed_ss_(Intercept)	passed_ss_group1g2	passed_ss_group1g3	passed_ss_group1g4	passed_ss_age	passed_ss_loc2	passed_ss_loc3	passed_ss_loc4	passed_ss_abx_useyes
s__Brachyspira_aalborgi	-1.79436474091239	0.517114905180654	1.43017541850936	2.87761042679153	0.00354655401775299	-0.905446479030362	-0.480482402079688	1.13991894596076	0.722803448472212	0.635784638097449	0.536108338376484	0.492067872024167	0.54926372427128	0.0108527928460874	0.484768093460339	0.546150872161239	0.533813480938065	0.338132319427761	-2.82228388889975	0.964571651220072	2.90645965692944	5.23903236211224	0.326787221321706	-1.86779305660809	-0.879761301448286	2.13542554968375	2.13763490486639	0.00569524284446674	0.336954837844766	0.0044515618149289	8.26175630479179e-07	0.744473220841042	0.0645531049660041	0.380978783240101	0.0350292924793864	0.0348449819240416	0.153202032516155	0.944457888567069	0.091860223330171	0.00011112062229945	0.994214556961177	0.524490527662854	0.994297915675621	0.444393810283193	0.360511543752584	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
s__Roseburia_sp._CLA_AA_H209	0.901265304105641	-0.831667866396532	-0.789240249245224	-1.44535308253445	-0.0109785452610749	0.153128075953952	-0.00567532721821335	0.129768414102551	0.152244236713551	0.447972473217668	0.382731663629869	0.35454609622096	0.464866906488189	0.0082216929064661	0.382962538254237	0.411939517812586	0.378074535510497	0.281290590164945	2.01187652810917	-2.17297899658707	-2.22605821262055	-3.10917611548924	-1.33531444022199	0.399851318752999	-0.0137770885598681	0.343235002397954	0.541234730334479	0.0454414654375777	0.0308403043835083	0.0270152739282831	0.0021216377528899	0.183141003363628	0.689650481067772	0.989020194615354	0.731746488277851	0.58888850675351	0.5556251910322	0.639490438215433	0.234422860861553	0.0380480370351589	0.994214556961177	0.93462195854302	0.994297915675621	0.954254343794924	0.847117691533124	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Desulfovibrio_piger	0.660421965776632	0.493207569487056	1.64390479371269	2.33617075639029	-0.0221146787194298	-1.16509340475014	-0.113185770135172	-1.22590844081424	-0.831551811314095	0.693394340327282	0.559204637978014	0.502466332898551	0.658190058011915	0.0121552548632682	0.530069163560558	0.551278272758158	0.527134566094474	0.382098377143769	0.952447874704188	0.881980470101979	3.27167152519371	3.5493862721761	-1.81935129852833	-2.19800260955387	-0.20531512981435	-2.32560814574723	-2.17627674194809	0.342105959660867	0.378925733972598	0.00127431485435419	0.000488964769091463	0.0704657962411995	0.0291834183060768	0.837550448369595	0.0211179220639729	0.0307949621420443	0.996136557408079	0.944457888567069	0.0580197933108121	0.0177528287288609	0.994214556961177	0.376624395701496	0.994297915675621	0.405765788229194	0.345160200675413	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
s__Bacteroides_stercoris	0.854636117788365	-0.579016570792193	-0.470622753270793	-0.543270880890408	-0.0148504885750795	-0.0321751991701684	0.108175730099808	0.47744152090077	-0.302145840299976	0.616922176002979	0.497162166345145	0.474843613846394	0.506342344880511	0.00975134727618369	0.458500448230748	0.540721067344581	0.446202476377873	0.35033737876014	1.38532241347771	-1.16464326931551	-0.991111051191339	-1.07293195282455	-1.52291659341779	-0.0701748477985691	0.200058286301007	1.07001091696417	-0.862442487208427	0.167416630424577	0.245478489889035	0.322766559921809	0.284527206314227	0.129276869685332	0.94412095704758	0.841627677985541	0.285836881982666	0.389423219320587	0.852069503650295	0.944457888567069	0.651689010624126	0.550904092862254	0.994214556961177	0.99361255669852	0.994297915675621	0.898717090124401	0.717498945186561	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Blautia_sp._OF03_15BH	0.0855626063105358	0.271092043142344	0.210780475244235	0.115096488801107	0.00171544356678513	-0.425011287153927	-0.673579799030721	-0.336526681149378	-0.146543443925729	0.379518503125269	0.298425867437603	0.286345565268523	0.359034107306819	0.00643485344590547	0.29794319649686	0.322791334821019	0.298170435723709	0.223575601184802	0.225450421009629	0.908406652111101	0.736105254665193	0.320572576417508	0.266586268235321	-1.42648428341745	-2.08673445154346	-1.12863866041102	-0.655453650349799	0.821835365419283	0.364644079547154	0.462440236510358	0.7488345182681	0.790034072181186	0.155127106055638	0.038048580007188	0.260263015130795	0.512851325443503	0.996136557408079	0.944457888567069	0.782367444159034	0.860839681256919	0.994214556961177	0.707274432694351	0.930460729266689	0.898717090124401	0.818324002567008	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
s__Kineothrix_sp._MSJ_39	-0.0730031658592389	-0.512277908767096	-0.00416145966134339	-0.542109027893864	0.00399612361175764	0.151890392969189	-0.00302218902645625	0.252822039118916	-0.155462975191881	0.505462186625209	0.399901091267047	0.380584088435305	0.43852067496273	0.00851215261574494	0.356628832481194	0.420465705444301	0.375890241517019	0.285295085140605	-0.144428540434756	-1.28101152998606	-0.0109344026400378	-1.23622227832231	0.469460992083953	0.425906093773837	-0.00718771825460233	0.67259537810446	-0.544919920773478	0.885292522699438	0.201520198597529	0.991285558576694	0.217676461359001	0.639198854112178	0.670587055701573	0.994271505837813	0.501901076120168	0.586353137932845	0.996136557408079	0.944457888567069	0.996946020825972	0.492316263009521	0.994214556961177	0.93462195854302	0.994297915675621	0.939614625435348	0.847117691533124	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Ruminococcus_sp._Marseille_P6503	-0.386315823392272	0.395443978762833	0.30603617385113	0.584973769211085	0.002852294935929	0.406947462399818	-0.296733884153812	-0.0569338943192108	-0.427076253391708	0.636918253924997	0.513381788005532	0.486898941515102	0.581206844209861	0.0111786308953091	0.504276091853876	0.533893400328653	0.479048119509103	0.373316840621225	-0.606539098246293	0.770272705424783	0.628541464680177	1.00648121239237	0.255156017104556	0.806993369254831	-0.555792380971837	-0.118847965372566	-1.14400478875001	0.544808856123982	0.441999705074444	0.530329084057054	0.315336959220927	0.798851134735472	0.420579014106258	0.578941642926284	0.905508878341698	0.253917816126285	0.996136557408079	0.958854198911496	0.805980359386145	0.580997548153625	0.994214556961177	0.87002673090176	0.994297915675621	0.96277426195224	0.656768197480488	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Ruminococcus_sp._M6_2020	0.0595977274399223	0.217822317863276	0.285167303349016	0.591134388728573	-0.000695775482084297	-0.375309841530466	-0.209075489508414	-0.308951809260356	-0.286318316775318	0.575928237549138	0.44364880606685	0.402300814831204	0.52385092503359	0.00984003634994491	0.445531735966164	0.486420115902713	0.40667159511651	0.311323710712264	0.103481169274735	0.490979159381426	0.708840978780184	1.12844009713387	-0.0707086292509674	-0.842386324548986	-0.429824924325765	-0.759708356743829	-0.919680406353448	0.917674095603348	0.623924008089046	0.479163528585695	0.26034664150161	0.943693022661503	0.400474283941118	0.667738041224501	0.448231302861046	0.35873353970786	0.996136557408079	0.989663083780718	0.784197547599389	0.526160834131159	0.994214556961177	0.87002673090176	0.994297915675621	0.935265004567039	0.700203739767542	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Blautia_sp._MSK20_18	0.141354719224362	-0.163455653602286	-0.500251412467911	-0.756723318803349	-0.00695915833001458	0.313814434931382	0.387598198553793	0.368074692249412	0.272273048443092	0.518603802702924	0.406109222404874	0.370410367443928	0.448668550230506	0.0092235494154395	0.362649469294424	0.391965368615214	0.373664333316828	0.285914459084693	0.27256784174669	-0.402491853384526	-1.35053296677404	-1.68659764187746	-0.754498947917544	0.865338188807896	0.98885827572765	0.985041009887671	0.952288489762738	0.785439936923954	0.68771112001131	0.178226377747878	0.0930918049473162	0.451352894299659	0.387791563512801	0.323813895032981	0.325681110518534	0.341991039097664	0.996136557408079	0.989663083780718	0.532698840157545	0.297180986860166	0.994214556961177	0.855048611351996	0.994297915675621	0.900492269537285	0.700203739767542	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Blautia_sp._MCC283	-0.069369038673276	-0.358001501656972	-0.0723198739584931	0.208086580765014	0.00268551151440622	-0.377250363754078	-0.230691804493318	0.418857421126691	-0.0493650335495871	0.537477920510271	0.443753011877427	0.415077283450565	0.504771725827403	0.0095523558420496	0.406354003650489	0.462878558572958	0.386117512584431	0.317819401503223	-0.129063978307087	-0.80675847166049	-0.174232310082819	0.412238978765948	0.28113604212529	-0.92837860674447	-0.498385160039675	1.08479260192867	-0.155324166228054	0.897423877988222	0.420669091179463	0.861841675737139	0.68056206117849	0.77886791013862	0.354219500336631	0.618705997221253	0.279190155155345	0.876706898515918	0.996136557408079	0.944457888567069	0.957997565178885	0.851493927707041	0.994214556961177	0.847277224340811	0.994297915675621	0.898717090124401	0.970510928809803	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Collinsella_sp._TF05_9AC	-0.330145978527512	-0.131089812285406	-0.216139899398175	-0.33527978196	0.00344444557955882	0.119824537357486	0.547161709129022	0.284465924143443	0.0866287181107121	0.394513775980709	0.346082115879319	0.319952991364555	0.392643541887032	0.00673784764889963	0.322645891793234	0.384627568396565	0.323527859044694	0.245948353318185	-0.836842712797069	-0.378782393745876	-0.675536423261331	-0.853903722314281	0.511208587525919	0.371380948604406	1.4225753796329	0.879262530847908	0.352223208417418	0.403669902212127	0.705247282737415	0.50010760971967	0.394169822234677	0.609763311128856	0.710743046531952	0.156401687155611	0.380303702824156	0.725038069742252	0.996136557408079	0.989663083780718	0.784197547599389	0.642616255643201	0.994214556961177	0.93462195854302	0.994297915675621	0.916270305099025	0.919977550757858	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Mitsuokella_jalaludinii	-0.645779351615757	-0.1659914677191	0.588373302515926	-0.234922744419415	0.00821216160627829	0.0212195105021789	0.48529981687565	-0.0983845537232413	0.0103755610661631	0.665027360201623	0.529516152713536	0.522844748623333	0.665407503754889	0.0123146792458626	0.531387786283678	0.603075914234051	0.56259271515181	0.402223157575406	-0.971056817000686	-0.31347762833762	1.12533080625775	-0.353050939602796	0.666859561854795	0.0399322510789719	0.804707675139066	-0.174877048837529	0.0257955338243247	0.332716802667599	0.754251164146317	0.261825000163638	0.724429656859712	0.505646110235942	0.968187784636894	0.421963418934121	0.861356759908011	0.979446668394832	0.996136557408079	0.989663083780718	0.617815131965075	0.85627910917701	0.994214556961177	0.99361255669852	0.994297915675621	0.954254343794924	0.991237700560778	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Pseudoflavonifractor_phocaeensis	0.216918649048053	-0.142409653196602	0.0388246898459676	-0.00831389474532684	-0.000465135849807627	-0.430624353041578	0.00818202707711711	-0.290554828587873	-0.131430167074244	0.394633140424172	0.331915344620327	0.293286785792182	0.362947702801203	0.00686869255337442	0.313756035912215	0.370928625779275	0.290751592297514	0.230712665346375	0.549671649002659	-0.429054141379037	0.132377903563232	-0.0229065914487427	-0.0677182515002971	-1.37248149438649	0.0220582249750277	-0.999323258359182	-0.569670359782479	0.583092212291193	0.668296178320069	0.894804225113657	0.981745174688414	0.946070326681498	0.1712862626686	0.982421146514005	0.318716412030658	0.569472150091137	0.996136557408079	0.989663083780718	0.970573937724087	0.989099071128028	0.994214556961177	0.731365153299258	0.994297915675621	0.900492269537285	0.847117691533124	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__sp._16	-0.0894888052901696	0.049766364756553	0.844987741265276	1.36273096997571	-0.00137222658596424	-0.45378772705319	-0.301919821650051	-0.0941266508529141	-0.576404298391451	0.587643829762774	0.476379616863077	0.428017999585305	0.533605852223108	0.0101982276797946	0.424675290755779	0.506752221223318	0.428797098585104	0.350036463842398	-0.152284089031098	0.104467871829321	1.97418739885696	2.55381563807499	-0.134555398158347	-1.06855222550293	-0.595793780481526	-0.219513264346943	-1.64669786702843	0.879103076836808	0.916893675144414	0.0496172967169574	0.0113343653565902	0.893086987229176	0.286447886837652	0.551928236829163	0.82645471077486	0.101054352466902	0.996136557408079	0.989663083780718	0.290153322105686	0.117267087727798	0.994214556961177	0.786934205121295	0.994297915675621	0.954254343794924	0.507671163873624	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Faecalibacterium_sp._Marseille_Q4896	0.769743917898401	-0.757676797458816	-0.496288539936748	-0.531650686371884	-0.00954638830327103	-0.681760706473509	-0.224482065219309	-0.0443701720257657	0.371559120191013	0.508645028775559	0.440375573316951	0.382046737519592	0.46605529192595	0.00935217208068195	0.411066557060567	0.414448177289794	0.410766363390375	0.319577532923247	1.5133224043325	-1.7205241238789	-1.2990257243364	-1.14074594920887	-1.02076696417833	-1.65851659485171	-0.541640855286825	-0.108018026742852	1.16265720181353	0.131659580994798	0.0867693052300911	0.195320035270524	0.255238874105861	0.308506768210312	0.0986646408879148	0.588624195313173	0.914081662836311	0.246251533093597	0.790810333382143	0.92363238679463	0.551999826376095	0.524116466675394	0.994214556961177	0.651869332859282	0.994297915675621	0.967971146770297	0.652116609841109	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
s__sp._17	0.0287277768446875	-0.479535264414818	-0.0312881639895964	-0.0431853379944394	-0.00314318175299141	-0.0409406191615781	0.29773857476472	0.34599216099869	0.0236464521304582	0.342360829934104	0.321058500697043	0.247159508807969	0.320310700816222	0.00590324635422278	0.30063358060637	0.302464017693897	0.272130377789907	0.215248067367678	0.0839108166965738	-1.49360712572229	-0.126590978192572	-0.134823275914273	-0.532449700450496	-0.13618112480649	0.984376842689569	1.27142057350836	0.109856745380512	0.933202616941894	0.136691878280964	0.89937820355182	0.892873212096328	0.594944693928393	0.89180095266689	0.325997062923403	0.204903553812778	0.912621784157759	0.996136557408079	0.944457888567069	0.971617416688513	0.94587170913995	0.994214556961177	0.98113308221272	0.994297915675621	0.861235249619332	0.986106405622868	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Brotomerdimonas_butyrica	-0.815700524685528	0.573812032552315	0.125272605819121	-0.0164686820573449	0.010238736699141	-0.231431031879703	-0.0551451246838187	0.0137492283217425	0.416844770480438	0.528143764101671	0.425324698931207	0.38973379853333	0.479879165330182	0.0100782176262024	0.424279680411006	0.465587142626205	0.404605843029981	0.322973047807616	-1.54446682916529	1.34911523829733	0.321431208405722	-0.0343183935606238	1.01592732751883	-0.54546810173778	-0.118442112410505	0.0339817838980731	1.2906487810981	0.123905997489698	0.178680563250091	0.748187426131635	0.972654233394275	0.310774909355697	0.585981722503492	0.905824943890555	0.972922348305321	0.198174087883371	0.790810333382143	0.944457888567069	0.911210534939009	0.989099071128028	0.994214556961177	0.93462195854302	0.994297915675621	0.988364543225413	0.63162806317386	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Clostridium_sp._1001271B_151109_B4	-1.11488422781565	1.34242170574567	0.654415949834889	1.22918556487756	-0.00155912086430487	0.987371829514083	1.02041024584053	0.206281070919827	-0.405302418877914	0.688999341937265	0.527608246225387	0.505272938038938	0.645639198299612	0.0110859005715951	0.533316343997211	0.59502084976354	0.526471008276489	0.383619241578812	-1.61812088917374	2.54435315473103	1.29517316398302	1.9038273514291	-0.140639982673102	1.85138115609531	1.71491510969076	0.391818481316056	-1.05652265306053	0.107468888483925	0.011827888895933	0.196996220565446	0.058602398970874	0.888318930020153	0.0658292611491759	0.0881618079323168	0.695677365315705	0.292211172663802	0.741259769286562	0.477195074067435	0.551999826376095	0.235284258554703	0.994214556961177	0.524490527662854	0.994297915675621	0.954254343794924	0.687881621014062	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
s__Adlercreutzia_equolifaciens	0.843373386109437	-0.888491579317325	-1.14156839106096	-0.677898006107228	-0.000881082848760141	0.214936199938811	-0.199979360092041	-0.0845663718465353	-0.380944691496606	0.613143940988183	0.532024502028637	0.470013954659305	0.571028593867284	0.0108508719802138	0.467994243145494	0.533933786412357	0.46823432384773	0.362214374127444	1.37549004357802	-1.67002003841827	-2.4287968043171	-1.18715247080041	-0.0811992667839751	0.459271033964385	-0.37453962491446	-0.180606947289999	-1.05171058551799	0.170365867594468	0.096324730725504	0.0159446281840968	0.236436219898918	0.935356639373551	0.646488931352334	0.708360401384096	0.856840868123492	0.29407578593538	0.852069503650295	0.92363238679463	0.186482825283567	0.515265042020807	0.994214556961177	0.93462195854302	0.994297915675621	0.954254343794924	0.687881621014062	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Methanosphaera_stadtmanae	-2.98122645634272	1.45432615426277	1.15394493913178	-0.481368903228319	0.0362261844209431	1.38490454978007	0.0255626561577828	-0.669748551447328	-0.00501548764457808	0.483700321478917	0.419228890024248	0.370918316160746	0.452769730231011	0.0083973806295595	0.373609447911349	0.480556185738449	0.415270446990404	0.261156665345287	-6.16337497404922	3.46905041343562	3.11104868337559	-1.06316494033891	4.31398623201905	3.706824218505	0.0531938968145874	-1.61280090192116	-0.0192049000087624	9.93903699990478e-08	0.0010456472535145	0.00300024458992174	0.292527391336361	7.02414590944456e-05	0.000502841071581613	0.957777417099836	0.112727138694565	0.984749767150771	2.67360095297439e-05	0.140639555597701	0.0807065794688948	0.554501133930193	0.0188949524964059	0.0169080310319317	0.994297915675621	0.615408686675216	0.991237700560778	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Blautia_sp._MSJ_36	0.416646559874313	0.0515393717206302	-0.0794259598984774	0.376686307966225	-0.00507899776942581	-0.514776474712288	-0.894025238339676	-0.176320816351777	0.0311843052072686	0.454539064721818	0.391463684794409	0.337434951595364	0.430474938673758	0.00808419784002215	0.358654018515487	0.409180155646039	0.344971282893595	0.276932632994292	0.916635317427127	0.13165811727261	-0.235381543977463	0.875048171507383	-0.628262428744803	-1.43530100915364	-2.18491836909376	-0.511117374387835	0.112606105210834	0.360323992588466	0.895373421148906	0.814128622866479	0.382489180614398	0.530474945407843	0.152602421903934	0.0299366291540186	0.609774532962876	0.910444144477831	0.996136557408079	0.989663083780718	0.938491667731955	0.629098628524148	0.994214556961177	0.707274432694351	0.898173130176422	0.954254343794924	0.986106405622868	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Bacteroides_thetaiotaomicron	-0.119383724818649	-0.374293900542308	-0.531384058043373	-0.899439182695213	0.000650581735701068	0.404826259867011	0.144812266658599	0.778595720683754	0.116334363637166	0.538143886717703	0.456213589736922	0.393050815256793	0.569953981605361	0.00954630874500347	0.413826609464141	0.465339707263077	0.416746457867924	0.320024010977565	-0.221843502760581	-0.820435666456466	-1.35194747706147	-1.57809088404262	0.0681500832498825	0.978250916226039	0.311196883477494	1.86827195764795	0.363517610074957	0.824644346185107	0.412868105900178	0.177799530065017	0.116001346771553	0.945728915852813	0.329039565472921	0.7559496965724	0.0630719107049533	0.716572154613609	0.996136557408079	0.944457888567069	0.532698840157545	0.335530777220943	0.994214556961177	0.827211617871175	0.994297915675621	0.498405931470882	0.919799045920024	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Blautia_sp._Marseille_P3087	-0.186033288889474	0.385389298230072	0.183384765693864	0.0995258681766057	0.00372891794846085	-0.367289278311885	-0.381365933608477	-0.219330971443029	0.0091107644431206	0.494988927206108	0.387846383456106	0.363840617926901	0.442217342387977	0.00845613872783268	0.347358591195454	0.370502957987459	0.37970285859065	0.281765553356516	-0.375833233158389	0.993664797892045	0.50402499517167	0.22506097937988	0.440971709249213	-1.05737784416916	-1.02931953817596	-0.577638451965106	0.0323345573459536	0.707398156554288	0.321463056422501	0.614741401987675	0.822137937832071	0.659660689712811	0.291483257646377	0.3044446690447	0.564091011724154	0.974234172532451	0.996136557408079	0.944457888567069	0.848027882741972	0.899004492995232	0.994214556961177	0.786934205121295	0.994297915675621	0.954254343794924	0.991237700560778	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Megasphaera_elsdenii	-0.701489381835322	-0.43090869285426	0.799502290337872	0.500113921534026	0.0126056457329502	-0.799105942043852	1.16161133699321	-0.0626938128740779	-0.443237512748093	0.655378791341916	0.533913273879688	0.515234575856079	0.609449024479391	0.0110839709715421	0.524135964319724	0.541933076813045	0.513077881884612	0.364237461986494	-1.0703571600158	-0.807076193710368	1.55172484107743	0.820600085398837	1.13728606519405	-1.5246157417971	2.14345901125711	-0.122191610840432	-1.21689161331936	0.285860612169238	0.420664608196893	0.122446378288034	0.412935935894929	0.256897562358444	0.129071906482819	0.0333893356942908	0.902880621693048	0.225203995749708	0.949339563870681	0.944457888567069	0.455917117364858	0.661189087831762	0.994214556961177	0.694406856877565	0.898173130176422	0.96277426195224	0.639225211517268	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
s__Ruminococcus_sp._210702_SL_1_03	0.357702892845744	0.049194534019908	0.205010824456671	-0.0913667366086064	-0.00649177849884383	0.648239422408367	-0.283491051164553	-0.120927223135336	-0.818899529752088	0.586112896782117	0.459294863928566	0.400869334874003	0.518353513687792	0.0101261094313034	0.418899257551465	0.519030292987031	0.434050267974147	0.324925592328537	0.610296915167041	0.107108826776603	0.511415582638936	-0.176263368909345	-0.641093061741505	1.54748286305741	-0.546193651883122	-0.278601885674999	-2.52026786774028	0.54232189596776	0.914804415876447	0.609594844169718	0.860256097002781	0.522157935491262	0.123245392469958	0.585509879582419	0.780823211531244	0.0124667662461198	0.996136557408079	0.989663083780718	0.848027882741972	0.925635560374992	0.994214556961177	0.676592052539158	0.994297915675621	0.954254343794924	0.27946334335052	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
s__Parabacteroides_distasonis	-0.058822319697806	-0.237636797002786	-0.531357583081142	-0.417443456380625	-0.00177340941489922	-0.198412678664651	-0.415074938060169	0.284763780083872	0.866816369648974	0.548779032809591	0.480998883789559	0.432074819332894	0.544061399367883	0.00966100811570349	0.440170230598328	0.523116463259382	0.427194524736057	0.330268961942186	-0.107187622305197	-0.494048541507124	-1.22978141587037	-0.767272695445094	-0.183563598504449	-0.450763511187357	-0.793465637601923	0.666590425661037	2.62457714630996	0.914738713310828	0.621769329376901	0.220104509103488	0.443749583808487	0.854526441763416	0.652608012246385	0.4283693596319	0.505738641138444	0.00928943030748702	0.996136557408079	0.989663083780718	0.558567103290928	0.687064908448063	0.994214556961177	0.93462195854302	0.994297915675621	0.939614625435348	0.277727527939296	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Clostridium_sp._BIOML_A1	0.447806059759786	-0.271961970458579	0.177463746455027	0.0640429457718162	0.00416610308068798	-0.792160656162741	-0.667048312989626	-1.0205346189138	-0.378831066870584	0.644533532383479	0.506760656914251	0.481053439852036	0.582452177390967	0.0115381002681831	0.479447281359318	0.583484656634484	0.458053262537804	0.357668738168764	0.694775426351836	-0.536667491345125	0.368906511737264	0.109953998384365	0.361073572239291	-1.6522372468498	-1.14321483076716	-2.22798242557998	-1.05916739833112	0.488002396202367	0.592093780492362	0.712587642011963	0.912556107813591	0.718425562551105	0.100055247654455	0.254315985661252	0.0269956751419202	0.290801047096461	0.996136557408079	0.989663083780718	0.890419816347966	0.955165731524731	0.994214556961177	0.651869332859282	0.994297915675621	0.444393810283193	0.687881621014062	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
