"","c__Clostridia","f__Lachnospiraceae","f__Oscillospiraceae","f__Ruminococcaceae","f__Veillonellaceae","g__[Eubacterium]_coprostanoligenes_group","g__[Eubacterium]_eligens_group","g__[Eubacterium]_hallii_group","g__[Eubacterium]_ruminantium_group","g__[Ruminococcus]_gauvreauii_group","g__[Ruminococcus]_gnavus_group","g__[Ruminococcus]_torques_group","g__Acidaminococcus","g__Actinomyces","g__Agathobacter","g__Alistipes","g__Anaerostipes","g__Bacteroides","g__Bifidobacterium","g__Bilophila","g__Blautia","g__Butyricicoccus","g__Butyricimonas","g__Catenibacterium","g__Christensenellaceae_R-7_group","g__Clostridia_UCG-014","g__Clostridia_vadinBB60_group","g__Clostridium_sensu_stricto_1","g__Colidextribacter","g__Collinsella","g__Coprococcus","g__Dialister","g__Dorea","g__Escherichia-Shigella","g__Faecalibacterium","g__Flavonifractor","g__Fusicatenibacter","g__Fusobacterium","g__GCA-900066575","g__Haemophilus","g__Holdemanella","g__Howardella","g__Incertae_Sedis","g__Intestinibacter","g__Lachnoclostridium","g__Lachnospira","g__Lachnospiraceae","g__Lachnospiraceae_NK4A136_group","g__Lachnospiraceae_UCG-004","g__Marvinbryantia","g__Methanobrevibacter","g__Mitsuokella","g__Monoglobus","g__NK4A214_group","g__Odoribacter","g__Oscillibacter","g__Parabacteroides","g__Paraprevotella","g__Parasutterella","g__Peptoniphilus","g__Prevotella","g__Romboutsia","g__Roseburia","g__Ruminococcus","g__Slackia","g__Streptococcus","g__Subdoligranulum","g__Sutterella","g__Turicibacter","g__UCG-002","g__UCG-003","g__UCG-005","g__UCG-010","g__uncultured","g__Veillonella","o__Lactobacillales","o__Oscillospirales","s__[Clostridium]_leptum","s__[Eubacterium]_siraeum","s__Alistipes_obesi","s__Alistipes_shahii","s__Alistipes_sp.","s__Anaerostipes_hadrus","s__bacterium_YE57","s__Bacteroidaceae_bacterium","s__Bacteroides_stercoris","s__Bacteroides_vulgatus","s__Campylobacter_hominis","s__Clostridium_sp.","s__Dorea_longicatena","s__Eubacterium_ramulus","s__Fusobacterium_mortiferum","s__gut_metagenome","s__human_gut","s__Lachnospiraceae_bacterium","s__Massiliprevotella_massiliensis","s__Megasphaera_elsdenii","s__metagenome","s__Parabacteroides_merdae","s__Prevotella_bivia","s__Prevotella_buccalis","s__Prevotella_corporis","s__Prevotellaceae_bacterium","s__Trichuris_trichiura","s__uncultured_Alistipes","s__uncultured_bacterium","s__uncultured_Blautia","s__uncultured_Clostridium","s__uncultured_Desulfovibrionaceae","s__uncultured_Dorea","s__uncultured_Eubacterium","s__uncultured_Lachnospiraceae","s__uncultured_marine","s__uncultured_organism","s__uncultured_prokaryote","s__uncultured_Roseburia","s__uncultured_rumen","s__uncultured_Veillonellaceae","s__unidentified","Unassigned"
"g__Parasutterella",-0.132513050735087,0.179833100334105,0.271665516489871,-0.110155095804281,0,0.0745744103458,0.0954215809426461,-0.274215196017272,0,-0.136212663571004,0,-0.219812651951098,0,0,-0.210074877589508,-0.238259648281417,-0.331392523936549,-0.39992917420675,-0.0206665460934422,-0.306926416402576,-0.197720983366628,0.745322549177108,0.40040977718475,0.0305888506365087,-0.191992767170748,0.832300527694053,0,0.557548797850146,0.127617969683349,-0.339544334806942,-0.24708421594651,0.323407127888447,-0.0968202874996699,-0.372442876656342,-0.179024675847315,-0.159484745044736,-0.279618737713909,-0.584559051617597,0.694829699939407,-0.0235565409004621,0.237226582015313,0.00572511906251648,-0.464734264290054,0.13922083506801,-0.107249361880668,0.587569173653175,0.156029934344379,-0.167454864834609,0.313804117705894,0.162444164073737,0,-0.421821676895586,-0.426124877300381,0.289694595459427,-0.338674212603996,0.000224787744474042,0.162809459261393,-0.0383604763020272,0,0,0.288812209063762,-0.424539077953581,-0.228149313147849,0.413494634420131,-0.0368779564655001,0.34444745696952,-1.06040669313116,0.537559439117344,-1.05134826494486,0.636222163940949,-0.154585108351136,0.447294314495521,0,-0.346878764331358,0,0,0,-0.414581716736279,0.0596308699385021,-0.380119025974634,-0.234846938493371,-0.414581716736279,-0.165377137664061,0,0,-0.504708913558161,-0.175961241444012,0,0.0953353477310756,0,0.281577684926184,0,0.0346764312459055,0.281848081613263,0,-0.918392355949477,0,-0.0635843451602885,0.0335055401647665,0,0,0,0.0154704365597974,-0.157576331140005,-0.650198818315991,0.108588622287471,-0.35377708760473,0.0305468287964703,0.170344353136791,-0.212678366007667,-0.0980342414603697,0.0630619926085576,-0.657432873094665,0.325645846126626,-0.562100440676121,0,0.435848611509559,-0.297011055885977,0.230968912192542,0.23509387516015
"g__Peptoniphilus",0,-0.784785075897801,0.0672203205886252,0.133837472627805,0,-0.507417068217665,-0.215660804282881,-0.295589031451861,0,0.0934487544857421,0,0.534366513431713,0,0.525408621504237,-0.5644950533557,0.167031535009056,-0.610558219716307,0.513681776127564,-0.321616314100426,-0.02633475349569,-0.0583861121250733,0.010332042666725,0.265406028192069,-0.531247139469296,-0.321759874902157,0,0,-0.28059732059551,-0.057128126182838,-0.156574752934626,-0.279098196664182,-0.418386079850458,-0.36610553239822,0.164365771121383,-0.772410664803383,0.705543233204587,-0.279904622574425,0.650968036343846,0.115750433794699,0.418372302553314,-0.121750964140453,0.697246163052748,0.196065887387415,-0.678709645076223,-0.247416985825704,0.0863353402142887,0,-0.172844213124748,-0.09987575213248,-0.210005974404433,-0.420953295546327,-0.0632826082592804,0,0.0259158557615808,0.389439467082523,-0.180192596541947,-0.417329132164181,-0.210424431378662,0,0,-0.470247684701488,-0.0528871762631237,-0.196014637831826,-0.231943402876041,0.120895979997893,0.632413457442153,-0.203827788182718,-0.112109852858054,-0.45742255935669,0.0611833367115462,-0.274640812809511,-0.341524961121737,-0.0976733009324344,-0.0809228756649164,0.043213161830136,0.420953295546327,0,-0.143273248841464,-0.33694071167012,0,0.0654956282330008,-0.0861102733464722,0.0199048704734037,0,0,0,0.200737193399773,0.459972801624296,0,-0.46975346948107,0.509967705144059,0.0400928195363408,0.0351561642684966,-0.19686637435496,0,-0.420993391936129,-0.352905941724799,0.490935081711106,-0.23377855520988,0.0953353477310756,0.4020914343173,0.395672179112303,-0.668568687727684,-0.966136524456787,0.403648930193602,-0.0936384986953396,0,-0.352688598499164,0,-0.168318450000439,0.0255944204715057,-0.120895979997893,0,0.316149362320596,0.0238840830802454,0,-0.0632005645384447,0.295012818069554,-0.0630619926085576,0
"g__Prevotella",-0.19711039005392,-0.0675479349277587,-0.097407676385934,-0.569521369128011,-0.0163428511774356,-0.079603162794349,0.377161521781456,-0.015187001366585,0.303378201739132,0.24747471948545,-1.21460478064698,-0.0929965756211426,-0.498403937711946,-0.148419047477863,0.210401073299115,0.214000594785224,0.313699624591287,0.204951484619531,0.44569913520095,0.104991397910584,0.225213446042727,-0.0289858880743856,-0.031430459023246,-0.0960652423357262,-0.255922837096497,-0.300534677213075,-0.547141490284325,-0.601130069666133,-0.231303329071097,0.160040064822368,0.122074546139565,-0.0141968626440555,-0.22749833671095,0.372960028317321,0.285031839353061,-1.04524609392336,0.308094495782073,0.0224110202283014,-0.0619404376384266,-0.18334465719507,0.395028616060163,-0.194549186754246,0.219720090476833,0.0149280635673649,0.0441820876012587,0.00843053773374963,0.707042675465896,0.0236775995140284,-0.269913212781145,-0.0151930191396188,0.797482548573034,0.225126236873896,0.0465947443814546,-0.00739588385955581,0.239046944581475,0.0862260237443246,-0.108337168416642,-0.227511593851508,0.288812209063762,-0.470247684701488,0,0.0539697131290538,0.172618001491704,-0.214223628420086,-0.0996194285452287,-0.383079444594418,-0.0637318745105892,0.114413509064117,-0.0186714037671827,-0.169333387835993,0.0458352458112237,0.103075829387067,0.360675726365915,-0.097507823567744,0.644779201397891,0.182721141134428,-0.277290188421727,-0.0180147958564852,-0.272783243652735,0.243009361965159,0.277232230159835,0.566956877437238,-0.125178351308759,-0.3506618907657,0.762922124251187,-0.118303123566322,-0.0332276370718773,0.494700934097013,0.176471008842912,0.607603065091896,-0.425527122238704,0.063512539738147,-0.547301562476179,-0.612562757546804,0.23799855024954,0.177163920426393,0.379133570125935,0.062024538774362,0.417751887477353,0.39262666984278,-0.264346442813101,0.653709272543686,-0.317116097437779,-0.385101889431232,0.613475668030706,-0.0798548490585623,0.0354944791851528,0.432845593878122,-0.088435124931594,0.165311768482391,-0.0890755755284043,0.347417169149483,0.0965768298349547,0.0320987553154185,0.256000518993596,-0.0216665321493615,-0.0767702005827444,0.247685867353214,-0.0733126622330982,-0.385263587196141
"g__Romboutsia",0.860672600081936,0.141635005843849,0.272142024280388,0.538161528189523,-0.728144953997564,0.350558312135198,0.375045076991478,-0.0608944049449494,0.453650915301275,0.077598411867696,0,0.0307311137796621,-0.0350124546540861,-0.0630619926085576,0.300198820920037,0.0249846799962721,0.0639195932911069,0.10893654260899,-0.253956416125945,-0.171604993578647,0.0956597382742023,0.0344216879605439,0.285391091552149,0.0748881365187209,0.205445859758505,-0.284394384495666,-0.281949050039026,-0.207414174697279,0.195362895346788,0.0971359574056064,0.241216585678686,0.158315371830582,0.0936379890911903,-0.207034036340592,0.32660043414348,0.0562029078087422,-0.187502149231294,-0.605635979007695,-0.156022604761905,-0.12704093424482,0.0579772215846624,-0.0118780654556351,0.328054242336117,-0.046639714197252,0.397553408354986,-0.308290486822238,0.160729790468206,-0.112375287955963,-0.283162727758753,-0.244826524899104,-0.0475376024572236,0.206361186160772,0.875049598004064,0.588955326862778,-0.134602670333589,0.207852863463698,0.334986313747661,0.02582535980937,-0.424539077953581,-0.0528871762631237,0.0539697131290538,0,0.0420198548622993,0.0602820068350041,-0.269314548021458,-0.0643941482583534,0.0415369579199001,-0.271397894700451,-0.0212493706937603,0.180274039549636,-0.104246240810147,-0.0879354316994412,0.13552242091944,-0.0222998382410042,-0.508548390184833,-0.00949786314516849,0.435191903114751,-0.166379412084465,-0.0201221101109298,0.140503043109641,0.106852401364743,0.164879037129367,-0.175682627028829,0.26160393203346,0.184232496318078,-0.547003685378433,0.0873152600735113,-0.0415475341355754,0.0627364466695714,-0.220151487479016,-0.108526072671579,-0.257699946580548,0.678553418935738,0.239851434879907,0.218648409815663,0.317420339250329,-0.48657203648899,-0.322911895933218,-0.146126491360407,-0.0861102733464722,-0.0401506432035904,-0.208274440369152,0.0706208124918723,0.099519432523181,-0.186319749061441,0.127186245139899,0.0969641381776711,-0.0897329146662695,0.452072792770365,-0.00693432531510729,0.0628391494253295,-0.533795084081358,0.108925158993092,-0.0590025978023845,0.203691490109835,0.277354898150213,0.240600161462317,0.31023870256509,-0.176020565306824,0.203207489688547
"g__Roseburia",-0.100318423477079,0.351152047196321,-0.0393071541344079,-0.299911603144134,-0.0691580213458065,-0.478992211066662,0.539320177276044,-0.191410491349409,0.561084922138519,0.0607020647534647,0.542822772971943,-0.221132923649934,0.32479153201972,-0.746305838238988,0.0945216998443618,0.171246399477459,0.339324752204338,0.355141624748781,-0.0478697275578416,-0.0891138716944248,-0.123440941408368,0.257947149290412,0.499042546198794,-0.00976650774309042,-0.250735487294419,-0.0105120815653814,0.169453431200057,-0.312744883776986,-0.207507811017661,0.00246411703434897,0.0601563372997355,-0.071684901066239,-0.00811555787070112,-0.356829002945166,-0.0323468493545881,0.312488740914808,0.0801254795875823,-0.625480695034067,0.0827353526488586,-0.520082195323317,-0.0036276210791437,-0.267502210261676,0.03205452801614,-0.413911493675621,0.173680297701793,0.36483525919957,-0.0190857897446222,0.299306326085945,0.0318065913572796,0.418443084708338,0.34266196197935,-0.0686183483552628,0.434858387985903,0.198944212733054,0.77913111348636,0.04783926050269,0.398457848728241,0.402991100608811,-0.228149313147849,-0.196014637831826,0.172618001491704,0.0420198548622993,0,0.0534511698275963,-0.0705648113466275,0.0943863656914385,0.128129325208311,0.82607869971257,-0.339844958816161,0.00665158519840436,0.100216642268195,-0.605340741703305,-0.802154828053884,0.464136331452602,0.108717557372007,-0.311466309208258,0.073510782972382,-0.459459253098534,-0.111456044169538,-0.083704720074517,0.614621070136085,0.128106935804698,0.189133767020153,-0.0726023449856839,0.0237968657280618,0.196711349562544,0.310258817379126,0.292703658105345,0.335105384979355,-0.122077335419799,-0.0740513345840215,0.0404015735175261,-0.0994634110734273,-0.11743358697455,-0.224538731778186,0.438617032956085,-0.571210088567041,-0.244712900867841,0.337601145050728,-0.239656849971972,0.13922083506801,-0.0724049580082629,0.396228264919291,-0.376226165440616,0.827541548031777,-0.314659358550442,-0.475539508911285,0.0352570344961306,0.227281495382017,0.0492508321337229,0.231984088350945,-0.151876694947488,-0.32935072006015,-0.0175467346025473,-0.0463699691731525,0.00846032463414177,0.105496754510298,0.376249427464687,0.0729117863808885,-0.253435414297032
"g__Ruminococcus",-0.273452956519121,0.120875347542018,0.319916735166867,-0.226638607721311,0,-0.151510347505494,-0.219347730753179,-0.312802390989424,-0.067231999553794,-0.366399439700495,0,0.169281683896626,0.229852872826279,0.060540655102242,-0.288050432002664,-0.360428868420206,-0.405811778509068,-0.094440242011187,-0.380983189157719,0.270424087881668,-0.131671294804812,-0.141262592947125,-0.119435642705849,-0.0211703820801725,0.0333251441357419,0.162766156397784,-0.282526561325946,0.351136526745496,0.251342137912267,-0.26949168842518,0.197813316667934,0.246084007611254,-0.107775115351846,-0.113780658392438,0.0517181995661668,-0.335959811824408,-0.0584022057450158,0.307584124408028,-0.190848858325859,-0.216282976806662,-0.138383696406159,-0.132408713548377,0.423536638079225,-0.0038783660866156,-0.170013018956335,0.356733458212764,0.740068968074055,-0.00937494994775509,-0.345013755280198,-0.220459320278223,0.226666587250632,-0.292825981816383,-0.0898090909363099,0.459903894766211,0.155426769565822,0.604971469993482,0.231124689235114,-0.36667497553279,0.413494634420131,-0.231943402876041,-0.214223628420086,0.0602820068350041,0.0534511698275963,0,-0.518965655434682,-0.19741527808469,0.0813085295129835,0.170956521244924,0.264916799677288,0.0524325059465957,0.319570910308857,0.266980855421286,0.438027867029946,-0.366409510124779,-0.0912250897491548,0.0142167465247152,-0.216570589446621,-0.139294050510994,0.403568370074029,-0.210470188500992,0.00789110083103015,-0.0553084615486825,-0.146347146264351,0.0105667990905795,-0.39067220869988,0.204478503754971,-0.0352699061499607,-0.00667525703314239,-0.243448327153018,-0.0884533746314731,0.235330380356001,-1.36620145056574,-0.12383687808449,0.0843760393431378,0.361177804886967,0.322134310243145,-0.140199250091032,-0.141686376087461,0.0949763824856285,0,-0.0486483624871556,0.859178490943654,-0.443989244705248,-0.0498703989570344,-0.179813759051356,-0.165007455587734,0.550589539157903,0.0361677413273335,-0.182347273426104,0.346263178739781,0.0761839790224054,0.604399127552531,0.326069582477432,-0.262236081184033,0.469111161837925,0.345914065352363,-0.16216168052382,0.113852737791913,-0.157699708058289,-0.358726248534158
"g__Slackia",0.433529587182058,-0.160093399975418,0.0555112824339936,0.374886002100655,0.0133511981127479,0.146303145971705,0.460015823924287,-0.263268324273947,0.192732554054082,-0.111132199388685,0,-0.161848947206896,-0.60683360163965,0,0.0421956374349294,0.190013221777167,0.210772163268523,-0.255750315325798,-0.0615687273514305,-0.116436459268565,-0.0308677658647542,0.254915960451123,-0.376631609424707,-0.118477100378609,0.718506363868378,0.167837326899328,0,-0.365622189237073,-1.02995535016904,-0.377190748279281,0.161937171301589,0.520604680829987,-0.35842367286212,-0.22045773230295,0.473191278849621,0.515669530247005,-0.221195304054787,0.636116042271808,0.0942705465115477,-0.122976643670522,-0.463422557923803,0.0508700471069488,-0.690189010099354,-0.639904858928524,0.36987731366872,-0.361063597395913,-0.578992726054788,-0.223754740122085,0.0704567196395381,-0.371213006471553,-0.247814236078059,-0.513884115723308,-0.311433364139447,0.28059732059551,-0.107124185001201,-0.778474666494763,-0.139232015376352,0.219061045465712,-0.0368779564655001,0.120895979997893,-0.0996194285452287,-0.269314548021458,-0.0705648113466275,-0.518965655434682,0,-0.07124490317885,-0.150210854757247,0.186312670696241,-0.412522994516249,-0.0800406742090382,-0.0741500174820245,0.405889095920971,-0.0486585545842192,0.161821664407489,0.20176595932904,-0.277125909278258,0,0.907357485732077,0.287207972725824,0.935253167246396,-0.392382876718479,0.0679558856530128,0.0382921057082395,0.21994812461042,-0.127146062386802,0.0310617313389548,-0.8066897037087,0,-1.23293243056903,0.292773584137915,0.115900569057457,0.0976733009324345,-0.147366454753602,-0.330265512496276,0,-0.0493238647752735,-0.636712510324203,-0.488449747163616,-0.226035524043364,0,0,-0.229100861628187,-0.333161691782742,0.0902330259162804,-0.0486483624871556,0.149260886200327,0.18747452846876,-0.271032650941371,-0.242182348024441,-0.238736979684863,-0.748066733295213,-0.414064378057259,-0.040693030208872,0.565553832880502,-0.252443568680791,0,-0.101545483863958,-0.134972578838404,0.134758635833628,0
"g__Streptococcus",-0.468936282825797,0.285231368833676,0.257851399733548,0.277951830500262,-0.0966013908028882,0.390836435946566,0.579553406319207,-0.382775684738243,0.371587521382603,-0.0852931971578959,0.270851764421616,0.0418291685848415,-0.0855529355025977,0.953757357706448,-0.0146220727696759,-0.0402075000194317,0.0802115431934051,0.27203734610318,-0.124545499706677,-0.102929636130965,-0.630386581352128,0.133902714210556,-0.041407369472276,-0.29061846857024,0.598826939949122,-0.112655029551751,0.668273881687189,-0.361557365183736,0.284348495494538,-0.579661620849271,-0.194661567851626,-0.374575435634067,-0.218492107935626,-0.309622056107582,0.0196819140206765,0.743119166389355,-0.135778144591689,0.174988919987061,0.113433863210851,0.219891834267234,-0.281524666049898,-0.125968685499387,-0.225439511274245,-0.62875921046211,-0.274594062772494,-0.160957825301536,0.298915928004383,0.453229565037526,0.184295757847841,0.208738475778468,-0.47673705442072,0.0409860972622888,-0.224092620603967,0.837824379313285,0.157802421831617,-0.295582006525439,0.146789860126587,0.309892474495236,0.34444745696952,0.632413457442153,-0.383079444594418,-0.0643941482583534,0.0943863656914385,-0.19741527808469,-0.07124490317885,0,-0.372953105432762,-0.18935171695088,-0.822821732020998,0.615224152044394,0.673019062560107,0.330994300410325,0.753189893077952,0.0294997658056155,-0.249391421745981,-1.50798802762471,0.44133169321639,-0.301754245328809,0.201517017261186,0.0462498896437203,0.260892395601595,0.0485788644265163,0.342162231889695,-0.0206665460934422,0.458383925189152,-0.0567489843090591,-0.187928471241194,0.356224130641798,-0.444136366361804,-0.0696648578328357,0.25845244239325,-0.00949786314516849,0.147040612820733,-0.218632073289356,-0.337633055564272,-0.118681805686751,-0.586970637060081,-0.125006801265118,0.1405205641076,0.026707871007112,0.221216092260906,1.35859929080951,-0.0398410053118386,-0.375418577488812,0.000992527595545481,0.399120260215024,0.101083011877877,0.117428925509272,-0.375047974992534,-0.359486797233154,-0.556190795096386,0.129836369148804,-0.0501227446435576,0.109381601759296,0.414775354865581,-0.0453654715025887,-0.264060263464397,0.23834242015494,-0.137135612622236,0.38764846558397
"g__Subdoligranulum",-0.499954143712526,0.0595196767002175,0.363067401689785,0.205584882124304,-0.010205737661297,0.632584246983473,-0.0948537789734008,-0.0362905688353801,-0.0520853220474845,0.0874484692754096,0.258004382935388,-0.61486513221287,0.215853399371521,-0.43421577758842,-0.304906318507857,0.069409030416798,0.048653033940519,-0.387981747177439,-0.167065867641938,-0.392007873887219,0.0346149723948178,0.236353930251148,0.0259552493408615,0.249403581431812,0.273778984771832,-0.0483750626118246,0.41927366181582,0.608604432745292,0.585060254368796,0.0586381561027587,0.191155968815576,-0.107357700671506,0.545102110967595,-0.307317913717202,-0.205766968760486,-0.66294435604375,-0.0552228689442407,-0.3839815519041,-0.555061461073186,-0.024627829316591,-0.136243114800803,-0.184765035575018,0.0856082355743084,0.270977020738826,0.174791643529763,-0.381200424128972,0.134136079586079,-0.147972895104509,-0.159265912194173,0.450008847410002,-0.432996910131499,0.179964856155909,-0.271879925782048,0.153228987789575,-0.464714979949888,-0.0287992406543978,0.168502700078807,-0.486834688457098,-1.06040669313116,-0.203827788182718,-0.0637318745105892,0.0415369579199001,0.128129325208311,0.0813085295129835,-0.150210854757247,-0.372953105432762,0,-0.546418804553572,-0.188845922143791,0.254857488805063,0.00642088816453044,0.480889833588085,-0.225995181496263,-0.42659582085792,0.249009339113221,0.130499012570192,0.109018641684542,-0.0201133832613082,0.182468316093204,-0.0368338165487057,0.179990420394795,-0.201983109739873,-0.402116994466192,0.87104424452017,-0.330432943683834,0.503471831346108,-0.0914557619618184,-0.310015781450354,0.0600977242327441,-0.116754550906923,-0.289937138687515,0.401396097396037,0.456809634117895,-0.105190065757473,-0.0619501317244292,-0.177787020499743,0.0906221673675439,0.35388481323939,-0.110968604191843,-0.955161991031913,-0.868051039952795,-0.782857282862237,0.0192391303211521,0.0122519810432185,-0.327426418205505,-0.0411037964838821,0.306993889955345,0.452156702214452,-0.194163456822896,0.16525561883093,0.174064054043813,-0.113146464173614,-0.271978434706389,-0.165742176443121,0.194185469919315,-0.395588601854057,0.334533079113093,0.199608184333758,-0.767004539946092,0.0111305292882377
"g__Sutterella",-0.889341445639995,0.26806947188132,-0.107032788913569,-0.495260155529705,0.805542162183015,0.371494220457647,0.0241010257813255,0.510663551583802,-0.0708881507987655,0.197210321614356,-0.132563344870236,-0.272319815675147,-0.218480688915164,-0.0534596175544268,0.113610547479357,0.0466968040708131,0.0477379979743416,0.107471541994659,0.717369106512673,0.309484257329132,-0.129882017772712,-0.248025213931519,0.142424023520733,-0.365397145404334,-0.300013818975242,-0.233103182393552,-0.420835238981979,-0.141972532950651,-0.0557672694487375,0.312853350669532,-0.209718056552028,-0.686604241475193,0.038463793133175,-0.482062259712992,-0.0762640369099533,-0.4410498272349,0.206137126250733,-0.894181609712376,-0.0910103321742045,0.132715187991273,0.126334108059601,-0.288522126969591,0.158334323342138,-1.08979311548161,0.425725978835692,0.117100592669703,0.100070584147235,0.179013066179397,0.492648967148059,-0.387192401903185,-0.0278273272207261,0.554772507314706,0.163054452857336,0.034566290778191,0.298073240405873,-0.24495276348913,-0.177923611575948,-0.131884556294551,0.537559439117344,-0.112109852858054,0.114413509064117,-0.271397894700451,0.82607869971257,0.170956521244924,0.186312670696241,-0.18935171695088,-0.546418804553572,0,-0.393734894793354,-0.315932173577718,0.227493442375995,-0.492306487551223,0.487457238365942,0.0653614714474656,0.396992631422905,0.140439675681673,0.051569342952193,-0.0947699367598608,-0.503265017316462,-0.0399149879319301,0.384513654981559,0.434518933175621,0.320782468802882,-0.21362476148861,0.347227367807532,-0.111849305464753,0.304814643525251,-0.09510459024104,0.282571069160633,0.0761765927239983,0.037947577679225,0.152345338977232,-0.830009121820286,-0.500283326277447,0.0675732788798872,0.367943872877922,0.78369314591483,0.332726686685637,0.211583244222665,0,0.262338616000916,0.10489405805853,0.318655947065817,-0.450889752080886,-0.322118295597639,-0.27713150947081,-0.37230236416158,0.214516188472856,0.104564444183937,0.112566437890036,-0.434725952411911,-0.645033855896041,-0.380733290476209,-0.508553637761906,-0.296064583413967,-0.419517989847914,-0.0255856278692613,0.614629926523141,0.074383619279172,-0.266668938870273
"g__Turicibacter",0.760234444115569,0.772943551476238,0.253594401781495,0.319844255808171,0.134425643632621,-0.400149081927007,-0.671670593693726,-0.00399537921177465,0.242292501236036,0.37820612836033,-0.60683360163965,-0.567323032185187,0.0421528846414768,0,-0.25025390807349,-0.0320180838525977,-0.349497013232902,-0.0519429124114508,0.248214895689497,-0.825410662607128,-0.194642884808789,-0.672046270068534,0.0966566051441461,0.250349772979924,0.545252489012847,-0.287752855257544,0.678299878704279,-0.740591163478634,-0.722665889939776,-0.0199247337281095,0.250535888560371,0.00811238240917586,-0.153961631524513,0.0835858737734621,0.105138061531859,0.551301431167508,0.0477610389490142,-0.250121167076397,-0.0302413179425115,-0.627277226710047,0.248552935668813,0.305800300271935,-0.0928175568000998,-0.530685484157636,-0.379893540976434,-0.240792804411314,0,0.0507292738746526,-0.23153553666124,0.432487529051304,0.583726652887719,-0.0270514686485358,0.322316798118112,-0.00633990957969198,0.187876507900803,0.232222713394811,0.545286398505474,-0.283484137104812,-1.05134826494486,-0.45742255935669,-0.0186714037671827,-0.0212493706937603,-0.339844958816161,0.264916799677288,-0.412522994516249,-0.822821732020998,-0.188845922143791,-0.393734894793354,0,0.62802850448524,-0.120355759062433,-0.268240623065747,-0.313205870982663,0.54936541014663,-0.687615747524104,0.117693990294068,1.07089764707169,0.254388477596942,0.410580818183093,0.688268502028241,0.0799495494766302,0.247572853401599,0.167800100380788,-0.060540655102242,0.0368779564655001,-0.344906322879377,0.380799212028617,-0.0400928195363408,0.361804803452667,0.360852098874294,-1.36987327747291,-0.0668657570430649,0.479864267060663,0.140382710869936,-0.304085434190289,0.251573608589124,0.313205870982663,0.150010776899283,0.226604629813463,0,0.0105315779015121,-0.563738473121393,0.274825112376473,-0.190762179414373,0.0274269430677827,0.612004331065564,0.366160319901982,0.0542134991446133,-0.239992587787558,0.36778330099437,-0.167902163707753,0.0793946868376869,0.743567984789625,0.369294230985897,0.208304649399635,0,1.17115328535906,-0.13254469454601,0.615265169165027,0.380119025974634
"g__UCG-002",0.0935042808944838,-0.530639659495668,0.0215143088862192,-0.393713888958034,0.240722412687088,-0.453421306323574,-0.333331795462526,0.302140668969924,-0.549778588042718,0.0590983438686762,0,0.312383825748986,0.32335410604326,0.0758004160834781,0.479235528919335,-0.347018473836143,0.0626009316000993,-0.117787005116391,-0.192304760218964,-0.28615991218333,0.611559675439103,-0.281769643180102,-0.489158734443835,0.295698151133638,-0.271140305524835,0.34251902513952,-0.728048720615255,0.512813078446417,-0.148608642333368,0.0814396871760621,0.3049523569056,0.984795633036092,0.101239469622155,0.49264153352232,-0.102651442468113,-0.713305299182468,0.150502030948975,-0.128139375326891,-0.381863127413143,0.224078202253637,-0.238318831006734,0.209700862654479,0.588562035025807,0.45997856850044,-0.0213326727813993,0.41628348378962,-0.0997166072074528,-0.484512576247349,-0.707623753765111,-0.314262268409463,-0.296104188761482,-0.0217920200188825,0.0285011323644078,0.1794735321164,-0.0611371890086282,-0.049620785989253,0.162909092881012,0.131097839736279,0.636222163940949,0.0611833367115462,-0.169333387835993,0.180274039549636,0.00665158519840436,0.0524325059465957,-0.0800406742090382,0.615224152044394,0.254857488805063,-0.315932173577718,0.62802850448524,0,-0.265570897806188,-0.189223836093669,-0.309548617068925,-0.125154586482947,0.410755977904259,-0.0248967462778454,-0.526063112111818,0.0234925695901531,-0.559213328592797,0.125150537545896,-0.249971345532049,-0.0649914587028485,-0.606975422885271,-0.452378473145979,-0.656581005533331,-0.149772226568601,-0.282597467078268,0.395675064953014,0.139323282695752,-0.145719411954164,0.52899461644461,-0.729066893734537,-0.195332462593363,0.233883142898343,0.712092262747188,-0.591982413430871,0.871663942438932,-0.236920114001292,-0.152148165837224,0,0.0797947771405086,0.146832724169603,-0.392526449405025,0.0335822530724455,-0.148297659715214,-0.370090672805183,-0.36353969714224,-0.217165381034333,-0.44414288086985,-0.0234690792867084,0.525730135138599,0.45775683123738,-0.599281148925523,-0.0879403807086256,0.29194557981823,-0.338223002540657,-0.230582407564419,-0.396715366497756,-0.558445860968764,-0.954629384318592
