"t1","t2","r1","r2","n1","n2","p","BH_p","Description","Ontology"
"s__Barnesiella_intestinihominis","GO:0016020",-0.130784913353721,-0.400847425277704,109,68,0.0649690272778654,0.30649728526929,"membrane","CC"
"s__Phocea_massiliensis","GO:0016020",-0.314229801509645,-0.598301806688995,147,86,0.00847080524328432,0.1584801699143,"membrane","CC"
"s__Intestinimonas_sp._MSJ_38","GO:0016020",-0.530362904139812,-0.66590876928157,147,86,0.126466118388757,0.397549831185744,"membrane","CC"
"s__Dysosmobacter_welbionis","GO:0016020",-0.516938277436624,-0.370355371064088,145,84,0.18694024451322,0.466443678316936,"membrane","CC"
"s__Ruminococcus_champanellensis","GO:0016020",-0.371937023120721,-0.519732712362053,142,84,0.189293419381701,0.469252280034588,"membrane","CC"
"s__Suilimivivens_aceti","GO:0016020",-0.186601613255496,-0.436765885183263,148,86,0.0438023543536063,0.265456615742788,"membrane","CC"
"s__Pseudoflavonifractor_capillosus","GO:0016020",-0.41267186649737,-0.489711778857493,149,86,0.487844381516433,0.726539175452555,"membrane","CC"
"s__Dorea_ammoniilytica","GO:0016020",0.322125440054491,0.523053558772907,148,84,0.0780159218132769,0.328451777750755,"membrane","CC"
"s__Clostridium_sp._AF23_8","GO:0016020",-0.308545727136432,-0.160247356567546,116,68,0.312738138630957,0.586841204277817,"membrane","CC"
"s__Oribacterium_sp._oral_taxon_102","GO:0016020",-0.315949308907055,-0.477088184671459,143,84,0.172817892228848,0.451579878911091,"membrane","CC"
"s__Dorea_sp._AF24_7LB","GO:0016020",0.29415031469826,0.182551343585725,147,82,0.396937979380705,0.65754514850254,"membrane","CC"
"s__Dorea_sp._OM07_5","GO:0016020",0.343177702690089,0.148757618377872,137,80,0.14677290299447,0.4213178959984,"membrane","CC"
"s__Dorea_sp._AM10_31","GO:0016020",0.294704857232227,0.12624584717608,139,85,0.206882555037865,0.487942165557807,"membrane","CC"
"s__Streptococcus_parasanguinis","GO:0016020",0.399150275373721,0.54481672644563,124,70,0.221885617347511,0.502724447825653,"membrane","CC"
"s__Agathobaculum_sp._M2","GO:0016020",-0.324739928935314,-0.243545611015491,141,83,0.52779437852993,0.754251566025137,"membrane","CC"
"s__Streptococcus_thermophilus","GO:0016020",0.360340882190484,0.412349287541103,115,69,0.700399757584977,0.863531198887721,"membrane","CC"
"s__Qingrenia_yutianensis","GO:0016020",-0.306030237368266,-0.48590024052851,143,82,0.130832529128056,0.402449609159242,"membrane","CC"
"s__Prevotella_sp._P5_64","GO:0016020",-0.0809443720836126,-0.473615857826384,78,56,0.0166092618215057,0.194989126597229,"membrane","CC"
"s__Bacteriophage_sp.","GO:0016020",-0.259017987360233,-0.514724150529777,120,69,0.0502583936993113,0.277581872091818,"membrane","CC"
"s__Blautia_wexlerae","GO:0005975",0.336934518411029,0.236567762630313,149,86,0.424664436581694,0.678287859892337,"carbohydrate metabolic process","BP"
"s__Faecalibacterium_prausnitzii","GO:0005975",0.463732994739706,0.300853813859144,149,86,0.162942701078128,0.439811636985111,"carbohydrate metabolic process","BP"
"s__Catenibacterium_mitsuokai","GO:0005975",-0.3740829241884,0.0604928424499391,137,83,0.0013790552854932,0.100986619373774,"carbohydrate metabolic process","BP"
"s__Fusicatenibacter_saccharivorans","GO:0005975",0.507781607110466,0.393367611679796,149,86,0.292999596823477,0.568752437931652,"carbohydrate metabolic process","BP"
"s__Extibacter_muris","GO:0005975",0.261911844730637,0.38153686494646,149,86,0.335708969547652,0.607686701603041,"carbohydrate metabolic process","BP"
"s__Gemmiger_formicilis","GO:0005975",0.249860330128787,0.458993348742865,149,86,0.0822162092314268,0.335478932866058,"carbohydrate metabolic process","BP"
"s__Bifidobacterium_adolescentis","GO:0005975",0.297468322543265,0.409550711913578,106,68,0.423840548460749,0.677573137370536,"carbohydrate metabolic process","BP"
"s__Coprococcus_comes","GO:0005975",0.354405949573735,0.285098353695929,149,86,0.571771601605835,0.782780806905647,"carbohydrate metabolic process","BP"
"s__Anaerostipes_hadrus","GO:0005975",0.364422274623617,0.207056936647955,149,86,0.211211669902057,0.492120628580211,"carbohydrate metabolic process","BP"
"s__Subdoligranulum_sp._APC924_74","GO:0005975",0.30932082609935,0.240922415477819,148,85,0.590146698113984,0.795368904740898,"carbohydrate metabolic process","BP"
"s__Methanobrevibacter_smithii","GO:0005975",-0.533965213992574,-0.55981240981241,85,55,0.844019752833603,0.935073153202429,"carbohydrate metabolic process","BP"
"s__Mogibacterium_kristiansenii","GO:0005975",-0.526865847897969,-0.416199250784651,145,84,0.303108871252523,0.577554700470938,"carbohydrate metabolic process","BP"
"s__Roseburia_inulinivorans","GO:0005975",0.258502167418754,0.397065899334874,148,86,0.262574333011804,0.541615977626596,"carbohydrate metabolic process","BP"
"s__Paratractidigestivibacter_faecalis","GO:0005975",-0.387639758497317,-0.180313357528547,129,78,0.120624535670551,0.389808634122548,"carbohydrate metabolic process","BP"
"s__Blautia_faecis","GO:0005975",0.433462724469436,0.0120288692862871,149,86,0.00104252572011833,0.0945515389416827,"carbohydrate metabolic process","BP"
"s__Bacteroides_uniformis","GO:0005975",0.403877342150842,0.252529280886613,145,83,0.223143276421745,0.503652584516201,"carbohydrate metabolic process","BP"
"s__Ruminococcus_gnavus","GO:0005975",0.362844186468348,0.292381716118685,149,86,0.563135254090956,0.776880278934744,"carbohydrate metabolic process","BP"
"s__Roseburia_intestinalis","GO:0005975",0.341650643932523,0.150205198358413,149,86,0.137161150187083,0.41026984977092,"carbohydrate metabolic process","BP"
"s__Ellagibacter_isourolithinifaciens","GO:0005975",-0.364846602960792,-0.256927213547809,140,86,0.388890682506782,0.650943126629695,"carbohydrate metabolic process","BP"
"s__Vescimonas_coprocola","GO:0005975",-0.289308758148643,-0.181131185433275,148,86,0.404487900711651,0.662700670350735,"carbohydrate metabolic process","BP"
"s__Eubacterium_ramulus","GO:0005975",0.309236350444404,0.181338742393509,149,86,0.321241147366021,0.594664847505122,"carbohydrate metabolic process","BP"
"s__Lentihominibacter_faecis","GO:0005975",-0.480974468510422,-0.387531756888802,148,85,0.401051663241806,0.660487763363091,"carbohydrate metabolic process","BP"
"s__Parolsenella_catena","GO:0005975",-0.358584176977878,-0.293165694135427,126,83,0.608417648428788,0.807429028200581,"carbohydrate metabolic process","BP"
"s__Senegalimassilia_anaerobia","GO:0005975",-0.304211880073949,-0.195896032831737,144,85,0.404399674678436,0.662645324574515,"carbohydrate metabolic process","BP"
"s__Collinsella_bouchesdurhonensis","GO:0005975",-0.426958211279279,-0.355310316897843,138,84,0.54416503023863,0.765024242933688,"carbohydrate metabolic process","BP"
"s__Ruminococcus_flavefaciens","GO:0005975",-0.341381498915745,-0.334496910231615,147,86,0.950410809741725,0.982419120035201,"carbohydrate metabolic process","BP"
"s__Oscillibacter_valericigenes","GO:0005975",-0.289787774351533,-0.264795509222133,149,86,0.84056469702174,0.93373351408844,"carbohydrate metabolic process","BP"
"s__Ruminococcus_lactaris","GO:0005975",0.282350807183022,0.225095523373744,149,86,0.654142849844927,0.836027022589789,"carbohydrate metabolic process","BP"
"s__Olsenella_uli","GO:0005975",-0.474468085106383,-0.453882757922446,141,84,0.845469015358761,0.935778783869426,"carbohydrate metabolic process","BP"
"s__Gallintestinimicrobium_propionicum","GO:0005975",0.392089939549192,0.0701070805226662,148,86,0.0126701412684731,0.179011620569869,"carbohydrate metabolic process","BP"
"s__Vescimonas_fastidiosa","GO:0005975",-0.348111084317981,-0.22909571206189,144,86,0.346697050808793,0.617210084331712,"carbohydrate metabolic process","BP"
"s__Faecalicatena_fissicatena","GO:0005975",0.327313622347179,0.139695268644747,149,86,0.147894372571946,0.422528310722394,"carbohydrate metabolic process","BP"
"s__Senegalimassilia_faecalis","GO:0005975",-0.270100995015588,-0.441840922415478,137,85,0.162332012748623,0.439141850955921,"carbohydrate metabolic process","BP"
"s__Alistipes_putredinis","GO:0005975",0.364538158929976,0.0355222734254992,124,63,0.028715450800048,0.228792528016359,"carbohydrate metabolic process","BP"
"s__Oscillibacter_sp._MSJ_31","GO:0005975",-0.314955156442436,-0.250850107484854,147,85,0.612204614692357,0.81007077240928,"carbohydrate metabolic process","BP"
"s__Bacteroides_ovatus","GO:0005975",0.350562903479767,0.375681596884129,145,79,0.845222907384676,0.935687245528684,"carbohydrate metabolic process","BP"
"s__Pseudoflavonifractor_sp._MSJ_30","GO:0005975",-0.297996942292244,-0.25743667154111,148,86,0.746685626409781,0.88779588348795,"carbohydrate metabolic process","BP"
"s__Ruminococcus_sp._M6_2020","GO:0005975",-0.366984159889241,-0.266795603566206,148,86,0.416457072486096,0.672093297765725,"carbohydrate metabolic process","BP"
"s__Pseudoflavonifractor_phocaeensis","GO:0005975",-0.297743515327408,-0.38257464974763,149,86,0.490501294686159,0.728207786767917,"carbohydrate metabolic process","BP"
"s__Faecalibacterium_sp._Marseille_Q4896","GO:0005975",0.448303349477518,0.386333802156587,147,80,0.590346833936396,0.795510195751934,"carbohydrate metabolic process","BP"
"s__Brotomerdimonas_butyrica","GO:0005975",-0.600170760640428,-0.555325385968341,147,85,0.619914727643073,0.815037715764767,"carbohydrate metabolic process","BP"
"s__Clostridium_sp._1001271B_151109_B4","GO:0005975",-0.326912120780516,-0.228754578754579,119,64,0.499011841990674,0.73469135755422,"carbohydrate metabolic process","BP"
"s__Bacteroides_thetaiotaomicron","GO:0005975",0.333583933388239,0.420934959349594,147,81,0.47476968687781,0.716251822395641,"carbohydrate metabolic process","BP"
"s__Phocaeicola_massiliensis","GO:0005975",0.236066899836753,0.38681571592964,142,78,0.247266683350726,0.526762503557076,"carbohydrate metabolic process","BP"
"s__Bacteroides_xylanisolvens","GO:0005975",0.285226267984889,0.438145082765336,144,79,0.219416179742381,0.500903312416597,"carbohydrate metabolic process","BP"
"s__Faecalibacterium_sp._AF27_11BH","GO:0005975",0.444149884800401,0.291930748202896,146,84,0.203242108813107,0.483793215628284,"carbohydrate metabolic process","BP"
"s__Streptococcus_salivarius","GO:0005975",0.0901034794082922,0.478206605222734,120,63,0.00718710743299688,0.152884994046596,"carbohydrate metabolic process","BP"
"s__Prevotella_sp._Marseille_P4119","GO:0005975",-0.0754299754299754,0.428713211436424,111,68,0.00072914487837141,0.0891344997407774,"carbohydrate metabolic process","BP"
"s__Clostridium_sp._D43t1_170807_H7","GO:0005975",-0.317785843920145,-0.123492875411034,115,69,0.187404423746475,0.467059453479513,"carbohydrate metabolic process","BP"
"s__Clostridium_perfringens","GO:0005975",-0.222014209557229,-0.432884479092842,146,84,0.0899225260734568,0.347839596681785,"carbohydrate metabolic process","BP"
"s__Yeguia_hominis","GO:0005975",-0.427194817464066,-0.343214302561442,146,86,0.471873656142627,0.714261064977328,"carbohydrate metabolic process","BP"
"s__Faecalibacillus_sp._MSK20_93","GO:0005975",0.323282915943466,0.359634076615209,110,54,0.817586660001246,0.922881911668074,"carbohydrate metabolic process","BP"
"s__Clostridium_spiroforme","GO:0005975",0.37710011902582,0.247636503955238,128,72,0.336841049267758,0.608731117241821,"carbohydrate metabolic process","BP"
"s__Collinsella_tanakaei","GO:0005975",-0.338619127351522,-0.349796398136098,143,83,0.933247471195762,0.974462755527096,"carbohydrate metabolic process","BP"
"s__Intestinimonas_sp._MSJ_38","GO:0005975",-0.272790123083665,-0.170262748242842,147,86,0.433210932815732,0.684416933225195,"carbohydrate metabolic process","BP"
"s__Pseudoflavonifractor_capillosus","GO:0005975",-0.282060584074007,-0.311080711354309,149,86,0.821895615601811,0.925016851982171,"carbohydrate metabolic process","BP"
"s__Terrisporobacter_mayombei","GO:0005975",-0.33895933864512,-0.321167369901547,134,80,0.885234774972333,0.953617217679692,"carbohydrate metabolic process","BP"
"s__Mediterraneibacter_butyricigenes","GO:0005975",-0.101494649011428,-0.396052374438147,149,85,0.0224130215211486,0.213398935847727,"carbohydrate metabolic process","BP"
"s__Parolsenella_massiliensis","GO:0005975",-0.336057760783583,-0.131158315368842,118,77,0.145084383668275,0.419549114512769,"carbohydrate metabolic process","BP"
"s__Blautia_wexlerae","GO:0006355",0.776651550879739,0.618982027454125,149,86,0.0221319526873189,0.212382242247725,"regulation of transcription, DNA-templated","BP"
"s__Prevotella_copri","GO:0006355",-0.308418606729523,-0.448910625078712,139,83,0.247572146836428,0.527194030621434,"regulation of transcription, DNA-templated","BP"
"s__Catenibacterium_mitsuokai","GO:0006355",-0.280209830679336,0.0801603627051761,137,83,0.00944398637054659,0.162468327201515,"regulation of transcription, DNA-templated","BP"
"s__Dorea_longicatena","GO:0006355",0.393462724469436,0.38689560828341,149,86,0.949577775134372,0.982045753284493,"regulation of transcription, DNA-templated","BP"
"s__Mediterraneibacter_faecis","GO:0006355",0.386428441864684,0.272871361856691,149,86,0.352049895346085,0.621628241029878,"regulation of transcription, DNA-templated","BP"
"s__Fusicatenibacter_saccharivorans","GO:0006355",0.423315799020497,0.291060899099014,149,86,0.267965160106735,0.546825282143172,"regulation of transcription, DNA-templated","BP"
"s__Ruminococcus_bromii","GO:0006355",-0.274264539844597,-0.393480824567197,148,86,0.333678750615934,0.605723789241565,"regulation of transcription, DNA-templated","BP"
"s__Blautia_obeum","GO:0006355",0.543682205695629,0.442445398367848,149,86,0.326555465520426,0.598831874175577,"regulation of transcription, DNA-templated","BP"
"s__Extibacter_muris","GO:0006355",0.289610012697261,0.342214255389405,149,86,0.676151865404229,0.849822852123511,"regulation of transcription, DNA-templated","BP"
"s__Blautia_massiliensis","GO:0006355",0.450389987302739,0.230907118260295,148,86,0.0694660499715657,0.315630381392825,"regulation of transcription, DNA-templated","BP"
"s__Coprococcus_comes","GO:0006355",0.582303645927807,0.608736261144394,149,86,0.774652193446978,0.902153524045272,"regulation of transcription, DNA-templated","BP"
"s__Anaerobutyricum_hallii","GO:0006355",0.330288409214584,0.404896457380065,149,86,0.536007093700874,0.759522721417671,"regulation of transcription, DNA-templated","BP"
"s__Anaerostipes_hadrus","GO:0006355",0.403606022129512,0.417463087881504,149,86,0.909797227270278,0.964492801195083,"regulation of transcription, DNA-templated","BP"
"s__Dorea_formicigenerans","GO:0006355",0.418204244512969,0.397707439030143,149,86,0.852738569573123,0.939567015439365,"regulation of transcription, DNA-templated","BP"
"s__Methanobrevibacter_smithii","GO:0006355",-0.578034004299394,-0.493073593073593,85,55,0.496608487841233,0.732961377380881,"regulation of transcription, DNA-templated","BP"
"s__Oliverpabstia_intestinalis","GO:0006355",0.319819202848925,0.513152237639242,148,85,0.0909236868569888,0.349503620561278,"regulation of transcription, DNA-templated","BP"
"s__Mogibacterium_kristiansenii","GO:0006355",-0.435419618957644,-0.130565961324289,145,84,0.0162839090734192,0.19476437561326,"regulation of transcription, DNA-templated","BP"
"s__Cyclospora_cayetanensis","GO:0006355",-0.407411572646472,-0.437218736732865,149,86,0.798535225701849,0.913754716681984,"regulation of transcription, DNA-templated","BP"
"s__Roseburia_inulinivorans","GO:0006355",0.0981613033386763,0.38274446907873,148,86,0.0277721435288025,0.22654109925889,"regulation of transcription, DNA-templated","BP"
"s__Ruminococcus_torques","GO:0006355",0.487810629421368,0.367875843200151,149,86,0.28251593744217,0.559662383077864,"regulation of transcription, DNA-templated","BP"
"s__Ruminococcus_callidus","GO:0006355",-0.281231623494934,-0.264437001745365,146,86,0.892021392325013,0.95660446336243,"regulation of transcription, DNA-templated","BP"
"s__Paratractidigestivibacter_faecalis","GO:0006355",-0.353706395348837,-0.144374612729043,129,78,0.12483100447288,0.395270485447716,"regulation of transcription, DNA-templated","BP"
"s__Blautia_faecis","GO:0006355",0.540261200798114,0.348044719090523,149,86,0.0789207538662217,0.330297786210379,"regulation of transcription, DNA-templated","BP"
"s__Blautia_glucerasea","GO:0006355",0.430172319970978,0.434199726402189,149,86,0.977647512323144,0.992473144454132,"regulation of transcription, DNA-templated","BP"
"s__Blautia_luti","GO:0006355",0.359912933067295,0.336157365913486,149,86,0.839775892612176,0.933530348926305,"regulation of transcription, DNA-templated","BP"
"s__Ruminococcus_gnavus","GO:0006355",0.641897333575186,0.533544035095995,149,86,0.223663461959198,0.50422441196605,"regulation of transcription, DNA-templated","BP"
"s__Oscillibacter_sp._ER4","GO:0006355",-0.590131475358211,-0.54820510401434,145,86,0.647208310475992,0.831400982192453,"regulation of transcription, DNA-templated","BP"
"s__Prevotella_stercorea","GO:0006355",-0.397080391648118,-0.510279194489721,130,77,0.334596375909688,0.606695045864994,"regulation of transcription, DNA-templated","BP"
"s__Blautia_sp._BIOML_A1","GO:0006355",0.293948888010566,0.330175951695835,146,86,0.776272448909951,0.903069805120627,"regulation of transcription, DNA-templated","BP"
"s__Vescimonas_coprocola","GO:0006355",-0.634600221369157,-0.641718949007029,148,86,0.939806436488239,0.977571889574046,"regulation of transcription, DNA-templated","BP"
"s__Eubacterium_ramulus","GO:0006355",0.295418102666425,0.327383367139959,149,86,0.801981112441131,0.915608519903294,"regulation of transcription, DNA-templated","BP"
"s__Blautia_stercoris","GO:0006355",0.270716488300381,0.0648992877022501,149,86,0.122830933060542,0.392803026582383,"regulation of transcription, DNA-templated","BP"
"s__Ruminococcus_bicirculans","GO:0006355",-0.322677164164444,-0.303270223752151,147,84,0.872795745769302,0.948252662265213,"regulation of transcription, DNA-templated","BP"
