"species","t","p","num_corr","BH_p"
"s__Butyricicoccus_sp._BIOML_A1",1.08530490668685,0.236985949268609,38,0.260106529685059
"s__Pseudoflavonifractor_phocaeensis",1.05945694388645,0.240812880260937,116,0.263023776984033
"s__Porcipelethomonas_ammoniilytica",1.04101894448716,0.243603695773523,33,0.264786625840786
"s__Faecalibacterium_prausnitzii",0.802630165153415,0.284713449618452,56,0.307983298866114
"s__Ruminococcus_flavefaciens",0.728391314784389,0.299615168698772,89,0.322552215106334
"s__Phascolarctobacterium_faecium",0.660760245332172,0.314138097274428,3,0.33657653279403
"s__Bacteroides_caccae",0.593075447200368,0.329604783762331,10,0.351474295481158
"s__Escherichia_coli",0.526553147140165,0.345726727046198,2,0.366926950874502
"s__Methanobrevibacter_smithii",0.173780510901389,0.445230910271988,87,0.470314341836607
"s__Flavonifractor_plautii",0.114241691725017,0.463792711377597,54,0.48763252364467
"s__Coprococcus_comes",0.0182819619234498,0.49418131898267,94,0.517166496609771
"s__Faecalibacterium_sp._Marseille_Q4896",-0.360823041518421,0.610225621464235,36,0.635651689025245
"s__Anaerotignum_faecicola",-0.421714432939977,0.627032527272617,1,0.650148933808013
"s__Pseudoflavonifractor_capillosus",-0.468800252391261,0.639539974503079,78,0.660075661757765
"s__Subdoligranulum_sp._APC924_74",-1.16754801696762,0.774556018250993,6,0.792159564120333
"s__Clostridium_sp._1001271B_151109_B4",-1.15702698061767,0.773131478915271,1,0.792159564120333
"s__Eubacterium_ramulus",-4.32617959812483,0.927692369245996,31,0.944483181359046
"s__Pseudoflavonifractor_sp._MSJ_30",-5.10290241605352,0.938402391410972,119,0.951083504808418
"s__Blautia_ammoniilytica",-9.8073052595037,0.967655378161487,4,0.976333901732442
"s__Ruminococcus_sp._M6_2020",-360.510308654373,0.99911705972849,102,0.999563965848283
"s__Waltera_sp._CLA_AA_H273",-730.010908161452,0.999563965848283,4,0.999563965848283
"s__Roseburia_sp._CLA_AA_H209",NA,NA,0,NA
