"species","t","p","num_corr","BH_p"
"s__Gallintestinimicrobium_propionicum",16.916032745684,0.0187951792974525,21,0.0563855378923576
"s__Bacteroides_fragilis",17.1348332163347,0.0185557241636127,57,0.0563855378923576
"s__Ruminococcus_sp._NSJ_71",16.4713786969198,0.0193013391061496,15,0.0571421223537325
"s__Roseburia_inulinivorans",15.7952087720301,0.0201254461095023,29,0.0573193085397218
"s__Eubacterium_ventriosum",15.9816685267706,0.0198912548740398,8,0.0573193085397218
"s__Porcipelethomonas_ammoniilytica",15.9294538775802,0.0199562853438459,26,0.0573193085397218
"s__Blautia_stercoris",15.305121396272,0.0207680866658947,16,0.0574809405829188
"s__Bacteroides_ovatus",15.222783530227,0.0208800971882801,41,0.0574809405829188
"s__Faecalibacillus_sp._MSK20_93",15.1728541923317,0.020948609456886,22,0.0574809405829188
"s__Terrisporobacter_mayombei",14.6239557389372,0.0217325014509857,11,0.0589134075478527
"s__Collinsella_aerofaciens",14.2477792214197,0.0223044407369848,72,0.0597440376883521
"s__Anaerobutyricum_hallii",13.8128163117123,0.0230043972644875,51,0.0608939927589374
"s__Anaerotardibacter_sp._CLA_AA_M13",13.5522905927987,0.0234450451378087,13,0.0613387808838017
"s__Prevotella_hominis",12.6587663719762,0.0250932998321282,39,0.0635224311570951
"s__Lachnoclostridium_sp._210928_DFI_6_3",12.6632753463137,0.0250844018888042,23,0.0635224311570951
"s__Oribacterium_sp._oral_taxon_102",12.6418944741697,0.0251266505465843,43,0.0635224311570951
"s__Roseburia_sp._CLA_AA_H209",12.4834884165874,0.0254441408054525,15,0.0636103520136313
"s__Blautia_hansenii",12.2088071836902,0.0260140809117771,14,0.0636213935342375
"s__Clostridium_saudiense",12.2306109504132,0.0259679107388276,15,0.0636213935342375
"s__Clostridium_sp._D43t1_170807_D5",11.978519810124,0.0265119142179332,11,0.0641417279466125
"s__Waltera_intestinalis",11.6537372300979,0.0272472296521114,47,0.0652194326779262
"s__Clostridium_sp._AF43_10",11.5003969102439,0.0276087225982009,14,0.0653890798378443
"s__Anaerostipes_hadrus",11.3601353375635,0.0279478639787506,43,0.0655028062001968
"s__Brotolimicola_acetigignens",10.3637449097791,0.0306190002567544,26,0.0710234542038117
"s__Kineothrix_sp._MSJ_39",10.1351630020979,0.0313051656022992,10,0.0718741046991564
"s__Olsenella_uli",9.74194240071187,0.0325601300859864,51,0.0740002956499692
"s__Romboutsia_timonensis",8.78072702270405,0.0360954553728681,12,0.0804106679098547
"s__Vescimonas_coprocola",8.8256232673778,0.0359133947804236,74,0.0804106679098547
"s__Blautia_glucerasea",8.36960851754107,0.0378521953928073,47,0.0806646683270648
"s__Ruminococcus_gnavus",8.52758123050548,0.0371573985437333,67,0.0806646683270648
"s__Dialister_succinatiphilus",8.60049943201175,0.0368451827525704,10,0.0806646683270648
"s__Dorea_sp._AF36_15AT",8.33629686936574,0.0380020215229727,47,0.0806646683270648
"s__Dorea_sp._AM13_35",8.38958739855068,0.0377628989470786,29,0.0806646683270648
"s__Eubacterium_coprostanoligenes",8.08553799893176,0.0391689023698445,7,0.0823582744634842
"s__Blautia_sp._MSJ_19",8.0105203694203,0.0395319717424724,11,0.0823582744634842
"s__Phocea_massiliensis",7.78127546076455,0.0406841622074349,59,0.0839810687768152
"s__Mediterraneibacter_glycyrrhizinilyticus",7.54680657719492,0.0419338047983812,15,0.0857736916330525
"s__Vescimonas_fastidiosa",7.38724659744238,0.042828770026278,85,0.0868150743775905
"s__Eggerthella_lenta",7.17325823658244,0.0440903640710159,52,0.0885743921069515
"s__Oscillibacter_sp._MSJ_31",6.88102791774182,0.0459374625982441,93,0.0914683989788047
"s__Bacteroides_stercoris",6.74485567236644,0.0468516883874516,36,0.0924704376068123
"s__Ruminococcus_flavefaciens",6.64014232536933,0.047579654400991,67,0.093090628175852
"s__Megasphaera_elsdenii",5.97707344384568,0.0527664291842591,29,0.102348677297054
"s__Parolsenella_massiliensis",5.91563461994207,0.0533043154325852,24,0.102508298908818
"s__Dorea_sp._AM58_8",5.81129158365763,0.05424314221942,43,0.102560563019912
"s__Prevotella_pectinovora",5.8520859698287,0.0538722217287105,42,0.102560563019912
"s__Fusicatenibacter_saccharivorans",5.74137165652989,0.0548907869951047,43,0.102920225615821
"s__Clostridium_sp._AM42_36",5.65206409719011,0.0557406196135968,12,0.103649912504622
"s__Dorea_phocaeensis",5.44277325818884,0.0578379838990404,7,0.106668412928558
"s__Blautia_sp._MCC270",5.1698314293713,0.0608195504050002,32,0.111255275131098
"s__Faecalibacterium_sp._CLA_AA_H233",4.76570069037696,0.0658366661261092,12,0.118505999026997
"s__Suilimivivens_aceti",4.77420829374004,0.0657226545442467,41,0.118505999026997
"s__Pseudoflavonifractor_sp._MSJ_30",4.65353497315277,0.0673770998043264,80,0.120316249650583
"s__Ruminococcus_callidus",4.60221080574653,0.0681058900112306,35,0.120660041358479
"s__Ellagibacter_isourolithinifaciens",4.56249064800024,0.0686806498702302,24,0.120727704850014
"s__Faecalibacterium_prausnitzii",4.1061869586923,0.0760393639802719,28,0.12611497005908
"s__Mediterraneibacter_faecis",4.17184102713917,0.074886698031723,62,0.12611497005908
"s__Oliverpabstia_intestinalis",4.20907505161148,0.074248109521804,38,0.12611497005908
"s__Collinsella_bouchesdurhonensis",4.09554467816063,0.0762294930134884,37,0.12611497005908
"s__Veillonella_parvula",4.11591275787613,0.0758664201028844,15,0.12611497005908
"s__Bacteroides_caccae",4.16707877931288,0.074969152250326,55,0.12611497005908
"s__Ruminococcus_sp._AF37_3AC",4.31715732018716,0.0724535833665069,4,0.12611497005908
"s__Ruminococcus_sp._NSJ_13",4.13603350517232,0.0755110722923849,3,0.12611497005908
"s__Roseburia_hominis",3.99094486992081,0.078149041637686,23,0.126500247255247
"s__Bifidobacterium_pseudocatenulatum",4.02048966421213,0.0775973205576413,7,0.126500247255247
"s__Roseburia_sp._CLA_AA_H204",4.01176879062994,0.0777593787909491,11,0.126500247255247
"s__Faecalibacterium_sp._Marseille_Q4896",3.87290128903331,0.0804322557632019,24,0.129266125333717
"s__Bilophila_wadsworthia",3.71039874091648,0.0837975266302231,7,0.133719457388654
"s__Alistipes_putredinis",3.58904770233758,0.0864954979264979,38,0.137052725587761
"s__Slackia_isoflavoniconvertens",3.51119168500146,0.0883174631520536,35,0.138058031679997
"s__Phocaeicola_massiliensis",3.47934817036726,0.0890843806001582,24,0.138058031679997
"s__Eubacterium_sp._AF22_8LB",3.47342760174778,0.0892284033267135,23,0.138058031679997
"s__Jingyaoa_shaoxingensis",3.45887576752778,0.0895843227790202,12,0.138058031679997
"s__Blautia_massiliensis",3.3830332830799,0.0914849755510264,48,0.140028023802591
"s__Streptococcus_salivarius",3.3197960641152,0.0931307023581496,47,0.141583838044484
"s__Blautia_sp._MSK20_18",3.27567909076096,0.0943132954609798,31,0.142419405897453
"s__Collinsella_tanakaei",3.08083020956964,0.0999044424668812,21,0.149856663700322
"s__Clostridium_sp._AF37_5",3.04454177911001,0.101017278192713,39,0.150522434393116
"s__Qingrenia_yutianensis",3.00478502516892,0.102264288611178,30,0.15137805879944
"s__Ruminococcus_lactaris",2.93466581006104,0.104537579429251,10,0.15373173445478
"s__Butyrivibrio_crossotus",2.89029253400156,0.106027168732092,50,0.154909824446238
"s__Extibacter_muris",2.7089127488858,0.112565084903187,36,0.163400929698175
"s__Mediterraneibacter_sp._NSJ_151",2.66776794284552,0.114157048727197,14,0.16464958951038
"s__Prevotella_sp._885",2.60820583787577,0.116539386423781,28,0.16595798699589
"s__Ruminococcus_sp._Marseille_P6503",2.62584333198813,0.115824089527813,30,0.16595798699589
"s__Clostridium_sp._AF15_31",2.56933241246055,0.118146077987139,3,0.167187846208215
"s__Bifidobacterium_adolescentis",2.4931495858858,0.121420419799316,8,0.170747465342788
"s__Ruminococcus_bromii",2.38802886567543,0.126232009670342,13,0.176411193638676
"s__Prevotella_copri",2.25062932400241,0.133091903980758,54,0.184849866639941
"s__Roseburia_intestinalis",2.20093538819643,0.135748783295799,36,0.185111977221543
"s__Clostridium_sp._1001270H_150608_G6",2.22305061574442,0.13455419438375,17,0.185111977221543
"s__Agathobaculum_sp._M2",2.21470025919832,0.135002923731858,20,0.185111977221543
"s__Fusicatenibacter_sp._CLA_AA_H277",2.16279893395163,0.137856188194059,7,0.186853267130502
"s__Blautia_sp._BIOML_A1",2.03450461935166,0.145416923665166,19,0.194868537884457
"s__Coprococcus_catus",2.03313433707385,0.145501841620395,5,0.194868537884457
"s__Clostridium_sp._AF36_4",1.94972305599504,0.150849922911397,35,0.200835696183812
"s__Blautia_faecicola",1.92668734369622,0.152391482303921,17,0.201694608931661
"s__Clostridium_sp._1001270J_160509_D11",1.86127358099035,0.156931389994309,9,0.206488671045143
"s__Blautia_sp._MSK_20_85",1.67648360208492,0.171197278197771,5,0.223949927874991
"s__Faecalicatena_fissicatena",1.65416870782546,0.1730797635291,11,0.225103738693916
"s__Clostridium_sp._AF23_8",1.56357497329092,0.18111863684771,21,0.234205133854798
"s__Clostridium_spiroforme",1.54571666381592,0.182782284610793,25,0.235005794499591
"s__Butyricicoccus_sp._BIOML_A1",1.5062772849151,0.186554011924354,13,0.237144930412314
"s__Clostridium_perfringens",1.51508090438135,0.185700215540898,10,0.237144930412314
"s__Methanobrevibacter_smithii",1.39081314523313,0.198423779425426,43,0.250816575116409
"s__Alistipes_indistinctus",1.33630082662482,0.204493198821998,1,0.256437014520964
"s__Dorea_sp._AM10_31",1.33057198632682,0.205149611616771,19,0.256437014520964
"s__Ruminococcus_sp._FMBCY1",1.26126212573224,0.213385400632535,3,0.265258094708953
"s__Lachnospira_eligens",1.06880004338606,0.239418181822465,29,0.295984015989311
"s__Ruthenibacterium_lactatiformans",0.935948417460066,0.260527562287608,45,0.320320773304436
"s__Oscillibacter_valericigenes",0.90752702097173,0.265418936148401,83,0.322806814234541
"s__Dysosmobacter_welbionis",0.910416402760208,0.264915319798333,53,0.322806814234541
"s__Alistipes_shahii",0.883264986091299,0.269705367731694,25,0.326256493223823
"s__Blautia_sp._MSJ_36",0.861676177838191,0.273607265505063,4,0.329206602880424
"s__Parabacteroides_merdae",0.819954034873892,0.28138790087074,15,0.336767434552748
"s__Faecalibacterium_sp._HTFF",0.783349198474621,0.288481415522749,38,0.343430256574701
"s__Ruminococcus_champanellensis",0.75697882944973,0.293750275815657,55,0.347862168729067
"s__Collinsella_sp._AM34_10",0.718164102787995,0.301752496618332,17,0.355467600728401
"s__Blautia_wexlerae",0.645306619261428,0.317586550573385,76,0.372171738953185
"s__Agathobaculum_butyriciproducens",0.517092576333372,0.348093615994147,3,0.405808619682296
"s__Pseudoflavonifractor_capillosus",0.48371312252414,0.356590758902642,52,0.41357175645925
"s__Streptococcus_thermophilus",0.40600176649533,0.377237559207278,24,0.435274106777629
"s__Faecalibacillus_sp._H12",0.374645234892117,0.385898763276577,8,0.442996029271581
"s__Blautia_luti",0.357253463154118,0.390780865364296,28,0.446323323385618
"s__Schaalia_odontolytica",0.299318689021717,0.407425419698142,47,0.462983431475162
"s__Parabacteroides_distasonis",0.242360356161341,0.424313680133283,37,0.479751648391903
"s__Terrisporobacter_glycolicus",0.176197637607045,0.44448437505213,9,0.500044921933646
"s__Clostridium_sp._OM08_29",0.132409885408778,0.458096379940024,10,0.512794455156744
"s__Pseudoflavonifractor_phocaeensis",0.0957686575496652,0.469608576379472,65,0.523078859828619
"s__Flavonifractor_plautii",-0.0401580976126124,0.512775854673596,60,0.568347622175168
"s__Paraprevotella_clara",-0.0984432990644911,0.53123483496551,20,0.585920773859019
"s__Coprococcus_comes",-0.129259977570168,0.54091784823904,60,0.593690321237971
"s__Ruminococcus_sp._BSD2780120874_150323_B10",-0.146987012205539,0.546454770522923,4,0.59685593867795
"s__Dorea_formicigenerans",-0.348970286033133,0.606874831401154,90,0.65964655587082
"s__Clostridium_sp._L2_50",-0.366519662941308,0.611827103147037,3,0.661832202923477
"s__Dorea_longicatena",-0.39226655135388,0.61899120158952,64,0.666378087835608
"s__Alistipes_onderdonkii",-0.45077132406272,0.634802700852956,28,0.680145750913882
"s__Blautia_sp._MCC283",-0.544285551319888,0.658660077673289,8,0.701736007437334
"s__Clostridium_sp._AF15_41",-0.567520886297154,0.664310087040676,3,0.701736007437334
"s__Streptococcus_parasanguinis",-0.564484659357078,0.663578118739999,38,0.701736007437334
"s__Allisonella_histaminiformans",-0.641008491257298,0.68144564600873,14,0.716473225943758
"s__Anaerotignum_faecicola",-2.4291945285565,0.875694663341905,3,0.916424647683389
"s__Intestinibacter_bartlettii",-2.75681547304122,0.88923555248456,8,0.926287033838084
"s__Ruminococcus_torques",-4.06431676475084,0.923207185347448,42,0.952851452766861
"s__Anaeromassilibacillus_sp._An200",-4.00418438511319,0.922099141448773,22,0.952851452766861
"s__Evtepia_gabavorous",-4.41729565551748,0.929134583204552,2,0.954105237992834
"s__Alistipes_communis",-4.67354555184602,0.932902899370771,24,0.954105237992834
"s__Cyclospora_cayetanensis",-7.66440965210079,0.958702378333665,59,0.971657815878715
"s__Dorea_ammoniilytica",-7.64873266245748,0.958618683468211,41,0.971657815878715
"s__Dysosmobacter_sp._BX15",-14.5887800688182,0.978215261602768,76,0.986988492648533
"s__Catenibacterium_mitsuokai",-30.8729170769605,0.989693275976272,41,0.994111549529738
"s__Akkermansia_muciniphila",-178.938357495177,0.998221138402439,9,0.998221138402439
"s__Escherichia_coli",NA,NA,0,NA
