"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136"
"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.460005035528796,NA,NA,NA,0.780971911730367,NA,NA,0.8461693845412,NA,NA,NA,0.751038459322218,0.927823429845831,0.822938787931367,0.856917379306949,NA,0.944579833024957,NA,NA,0.989350062017319,0.374471234025047,NA,NA,NA,NA,0.827741080674339,0.819244402379239,NA,NA,0.526907648294225,NA,NA,0.65558121361683,0.748776781932515,NA,0.955331290338599,0.775133845720259,NA,NA,0.682968843283766,NA,0.58978740092552,NA,NA,NA,NA,0.444403483386905,NA,NA,0.990706741232465,0.656177654692822,NA,0.443837204558166,0.844755003382068,0.844755003382068,NA,NA,NA,NA,0.871963736990872,0.932002912998854,NA,0.915781274172776,0.685846517864162,0.941127770021539,NA,NA,NA,NA,0.665959034217629,NA,NA,0.305168444306949,0.91032348316623,NA,NA,NA,NA,NA,NA,0.664706036371559,NA,NA,0.877605761330932,NA,NA,NA,NA
"49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.417562501318207,0.47902044282037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.533840885096926,0.477231036360573,0.468664807572132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.347889061302738,NA,0.417562501318207,NA,NA,0.606637422464718,NA,NA,0.400426640111848,NA,0.46384291827376,NA,NA,NA,NA,NA,0.440239879525998,NA,NA,NA,NA,NA,NA,0.205545353780272,0.180128797881425,NA,0.522221458939455,NA,0.441560120519994,NA,0.699346143778973,NA,NA,NA,NA,NA,0.222719381234554,0.305168444306949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75117846846947,NA,NA,0.974528153466904,NA,NA,NA,0.711059631733062,NA,NA,0.987584916292646,NA,NA,NA,0.980676198563059,0.770732327897505,NA,0.535587218564251,0.691862789403254,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83338057950385,NA,0.87943282419762,0.713229693855365,0.973507377504008,NA,0.845574677976679,0.600237850594125,NA,NA,0.760465183071901,NA,0.843648711793256,0.65558121361683,0.980676198563059,NA,NA,0.864210748667055,NA,NA,0.838657677788378,0.752743456988079,NA,NA,0.847949893890043,0.990125581279752,NA,0.790759728024317,0.685846517864162,NA,0.731958944133542,0.748776781932515,0.877953906645903,NA,NA,NA,0.417562501318207,0.915629484794157,NA,NA,0.775133845720259,0.521672880993354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.598119362111782,NA,NA,NA,NA,NA,NA,0.452758110004349,NA,0.725892545802441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.320970563176916,NA,NA,0.482633590579389,NA,0.626517780669508,NA,NA,NA,NA,0.739662398509545,NA,NA,NA,NA,NA,0.91191382218498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.864235191166014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.623016715536098,NA,NA,NA,0.521672880993354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.304028396475512,NA,NA,NA,0.39173379174506,0.305168444306949,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.417562501318207,NA,0.389870449324234,NA,NA,0.699412011877171,0.347889061302738,NA,NA,NA,0.354364092494715,NA,NA,NA,NA,NA,0.411680544726912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44439924801416,NA,NA,0.521672880993354,0.79645630184328,NA,NA,NA,NA
"53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.856917379306949,NA,0.709175849393743,NA,0.796065671885061,NA,NA,0.739662398509545,NA,NA,NA,NA,0.411680544726912,NA,NA,0.91032348316623,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.720778411257322,NA,0.617363600129712,NA,NA,NA,NA,0.61482127781028,NA,0.819244402379239,NA,0.822938787931367,NA,0.764958122925006,0.785110499092478,0.981558672754885,NA,0.739654237315694,NA,NA,0.46384291827376,0.694929860535665,NA,NA,NA,NA,NA,0.656177654692822,0.652910900281182,NA,0.873607358581306,NA,0.606377168364675,NA,NA,NA,NA,0.619616231568059,NA,NA,NA,NA,NA,NA,NA,NA,0.744933027757802,0.748776781932515,NA,NA,0.770732327897505,NA,NA,NA,NA,NA
"54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91032348316623,NA,NA,NA,NA,0.679956019496824,NA,0.981558672754885,NA,NA,NA,NA,NA,NA,0.888213565306713,NA,NA,NA,NA,0.591815877341064,NA,0.514425614309007,0.739662398509545,NA,NA,NA,NA,0.660577736772508,NA,0.980676198563059,NA,NA,0.775133845720259,NA,0.713229693855365,NA,NA,0.961775839457011,NA,NA,NA,NA,0.535587218564251,NA,NA,0.829422241704609,NA,NA,0.571092214508136,NA,NA,NA,NA,NA,NA,0.947446473135662,NA,0.687115224106649,NA,NA,NA,0.905962539315253,NA,0.743587500688867,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.822938787931367,NA,NA,0.941127770021539,0.966184144240458,NA,NA,0.685846517864162,NA
"55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.639419302347397,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53467507890886,NA,0.588364451647127,NA,NA,NA,NA,NA,0.441560120519994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.603803230250572,NA,NA,NA,NA,NA,NA,0.58282056323125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.979270535608153,NA,0.539287190994681,0.756657290064378,NA,0.873943835149617,NA,0.961775839457011,NA,NA,0.543984682051991,NA,0.393070616215112,0.731587859226404,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.599061625738413,NA,0.928818554671533,NA,NA,NA,NA,0.588364451647127,NA,NA,NA,NA,NA,0.774799658710572,0.959776290295529,0.616931068582292,NA,0.479193619318495,NA,NA,0.774120824085035,0.607321233917805,NA,NA,0.87943282419762,0.697934410339468,NA,0.932815906062083,0.656177654692822,NA,0.502265888391517,NA,0.775133845720259,NA,NA,NA,NA,0.422569234381186,NA,NA,0.87943282419762,NA,NA,NA,NA,NA,0.468664807572132,0.517656725746995,0.680894408545755,0.924410174740263,NA,NA,NA,NA,0.660577736772508,0.535587218564251
"57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49963488432602,0.8208867454146,NA,NA,NA,NA,NA,0.628583823316818,NA,0.936221463672743,NA,NA,NA,NA,NA,NA,0.790684607520362,0.402746681758646,NA,NA,0.941127770021539,NA,0.88740581893425,NA,NA,0.678941488229941,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.697934410339468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.854646651749345,0.941482163537471,0.685846517864162,0.760835734678762,NA,NA,NA,0.841899584004626,NA,NA
"59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.792554657522575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.982984426830223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.294419862337284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.995899270169564,0.697934410339468,NA,0.354364092494715,NA,NA,0.271998025866711,0.844755003382068,NA,NA,NA,NA,NA,NA,0.733523275728758,0.774799658710572,NA,NA,NA,NA,NA,0.882305364077483,NA,NA,0.892279506958289,NA,NA,0.600237850594125,NA,NA,NA,0.88773842065638,NA,0.474358293559521,NA,0.797196479515427,NA,NA,NA,NA,NA,0.844755003382068,0.841074002431372,NA,0.752743456988079,NA,0.660229195669953,0.656177654692822,NA,NA,NA,0.97734472801502,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87943282419762,0.368166425337368,0.315668128980827,0.634036765994769,0.517656725746995,NA,NA,0.100336969576368,0.222719381234554
"61",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.961775839457011,0.932815906062083,NA,NA,NA,NA,0.417562501318207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.806258768266797,NA,NA,NA,NA,NA,NA,0.697934410339468,NA,NA,NA,NA,NA,NA,NA,0.911463786861915,NA,0.577720038167039,NA,NA,0.995682518077765,0.565331901202001,NA,NA,NA,NA,NA,0.834397256249324,0.652928056582275,NA,0.819244402379239,NA,0.739662398509545,NA,NA,NA,0.761527189714099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.656177654692822,NA,NA,NA,NA,NA,NA,NA
"62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.978028373992142,NA,0.898162143148419,NA,NA,NA,0.100336969576368,NA,0.713229693855365,NA,NA,NA,NA,NA,0.760835734678762,0.100336969576368,NA,NA,NA,NA,NA,NA,0.948130229272871,NA,0.75117846846947,NA,0.411680544726912,0.848437211290224,NA,NA,0.936221463672743,NA,0.865702724239598,NA,0.950072150198509,0.600237850594125,NA,NA,0.835194483195285,0.689969773283181,NA,NA,NA,0.748776781932515,NA,0.94461884490681,0.854465837082005,NA,0.748776781932515,NA,0.995899270169564,NA,NA,NA,0.941482163537471,NA,NA,NA,0.303062828904998,0.616296352625253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.845574677976679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61482127781028,NA,0.95406676717157,NA,0.685846517864162,NA,NA,0.605049691589003,NA,NA,NA,NA,NA,0.876614879413384,0.775133845720259,0.827969423739168,NA,0.61482127781028,NA,NA,0.864676782076684,0.888007000857499,NA,NA,NA,NA,NA,0.829943664846849,0.727385574318848,NA,0.974528153466904,NA,0.66053096840299,NA,0.966312280687428,NA,0.672635728666017,NA,NA,NA,NA,0.522221458939455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.417562501318207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91032348316623,NA,0.934372684032506,NA,0.985644976775048,NA,0.389870449324234,0.685846517864162,NA,NA,0.803120094189992,NA,NA,NA,NA,NA,NA,NA,0.847949893890043,NA,NA,NA,NA,NA,NA,0.945375993748485,0.763118661680312,0.822938787931367,NA,NA,0.864235191166014,NA,NA,NA,NA,NA,NA,NA,NA,0.847949893890043,0.417562501318207,NA,0.389870449324234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.493641926499636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.652910900281182,NA,0.477231036360573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94328676880321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.441560120519994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.936221463672743,NA,NA,NA,NA,NA,NA,0.535587218564251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.823853191933411,NA,NA,NA,NA,NA,0.710947453729547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.832759274515149,NA,NA,NA,NA,0.466805293748175,NA,0.389870449324234,NA,NA,NA,NA,NA,NA,0.628583823316818,NA,NA,NA,NA,NA,0.713229693855365,NA,NA,NA,0.713229693855365,NA,NA,0.685846517864162,0.417562501318207,NA,NA,NA,NA,NA,0.693170680402297,0.79645630184328,NA,0.205545353780272,NA,0.678606707879676,NA,NA,NA,NA,0.801138404614518,NA,NA,NA,0.812083239422214,NA,NA,NA,NA,0.29309383216686,NA,0.294419862337284,0.600237850594125,NA,NA,0.660577736772508,NA,0.39344803687677,0.411680544726912
"69",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65558121361683,NA,NA,0.683493269868569,0.881621537410652,NA,NA,NA,NA,NA,0.937800950429528,0.13424672546808,NA,0.168029091307823,NA,NA,NA,NA,NA,0.305168444306949,NA,NA,NA,NA,0.879413285141397,NA,0.441560120519994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61482127781028,0.106030906687083,NA,NA,NA,NA,0.858856556571356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.852819752330136,0.697934410339468,NA,NA,NA,NA
"70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.468664807572132,NA,0.442225147820272,NA,NA,NA,NA,NA,0.4318845688462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.516430675769914,NA,NA,0.219553495978803,NA,NA,NA,NA,NA,0.218026811092712,NA,NA,NA,NA,0.774799658710572,0.417562501318207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65558121361683,NA,0.61482127781028,0.87943282419762,0.606637422464718,NA,NA,0.389870449324234,NA,0.417562501318207,0.617639505113618
"71",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.691862789403254,NA,NA,0.460005035528796,NA,NA,NA,0.685846517864162,NA,NA,NA,0.336396653778977,NA,0.846741649414564,0.91032348316623,0.411680544726912,NA,NA,NA,NA,0.87943282419762,NA,NA,NA,0.852819752330136,0.959305186078669,NA,0.699412011877171,NA,NA,NA,0.354364092494715,0.876614879413384,NA,NA,NA,0.764958122925006,NA,NA,0.617363600129712,0.980676198563059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93805944088008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39344803687677,NA,NA,NA,NA,0.846741649414564,NA,0.483739376792383,NA,NA,NA,0.617363600129712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.976749982701527,0.97734472801502,NA,NA,NA,NA,NA,0.855858256947472,NA,NA
"73",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.733523275728758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2274313156743,NA,NA,NA,NA,NA,0.205545353780272,NA,0.100336969576368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.832258685030966,NA,0.417562501318207,0.91032348316623,0.713229693855365,0.384961125369206,NA,0.713229693855365,NA,0.585381171236098,0.776943734440794
"74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.554977531087343,0.607258717232513,NA,NA,NA,NA,NA,0.852819752330136,NA,0.881621537410652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.617363600129712,NA,NA,NA,0.65558121361683,0.876614879413384,NA,NA,NA,NA,NA,NA,NA,0.79645630184328,0.855682731679768,NA,NA,NA,NA,NA,0.948130229272871,NA,0.948130229272871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
