"t1","t2","r1","r2","n1","n2","p","BH_p","Description","Ontology"
"s__Neisseria_sicca","GO:0004620",0.63197482129521,0.620200951877314,104,61,0.896331755698683,0.962597145909538,"phospholipase activity","MF"
"s__Streptococcus_cristatus","GO:0004620",-0.321119971038517,-0.341341190098461,108,62,0.895275657665355,0.962473381241731,"phospholipase activity","MF"
"s__Neisseria_subflava","GO:0004620",0.563672250080017,0.540427896637955,104,60,0.831343423895578,0.93527813210668,"phospholipase activity","MF"
"s__Lancefieldella_parvula","GO:0004620",-0.367517335723383,-0.337915137027235,86,52,0.846117933321277,0.942424820193865,"phospholipase activity","MF"
"s__Lautropia_mirabilis","GO:0004620",0.38792986040177,0.32734693877551,89,50,0.696949634941933,0.873895243404387,"phospholipase activity","MF"
"s__Neisseria_sp._HMSC071A01","GO:0004620",0.537214943653132,0.486301750486246,102,60,0.671602503412935,0.861680862638587,"phospholipase activity","MF"
"s__Neisseria_meningitidis","GO:0004620",0.60377358490566,0.57154765212559,105,60,0.756920861666996,0.902027518001042,"phospholipase activity","MF"
"s__Porphyromonas_sp._oral_taxon_279","GO:0004620",0.341458656937471,0.399129172714078,94,52,0.714616889295713,0.882703847022077,"phospholipase activity","MF"
"s__Neisseria_flavescens","GO:0004620",0.545022938226822,0.532870241733815,104,60,0.908698304675828,0.967441575799646,"phospholipase activity","MF"
"s__Porphyromonas_sp._KLE_1280","GO:0004620",0.347949385817549,0.336836734693878,92,49,0.937733837993272,0.978058618529697,"phospholipase activity","MF"
"s__Porphyromonas_pasteri","GO:0004620",0.347425608099765,0.242533936651584,90,51,0.520544515063863,0.772668913951477,"phospholipase activity","MF"
"s__Actinomyces_sp._S6_Spd3","GO:0004620",-0.267061582130075,-0.464384828862165,73,47,0.240115870494227,0.56604382881719,"phospholipase activity","MF"
"s__Streptococcus_mitis","GO:0042626",-0.320535981848538,-0.214942951785057,141,77,0.428150303814062,0.709185297707382,"ATPase activity, coupled to transmembrane movement of substances","MF"
"s__Streptococcus_oralis","GO:0042626",-0.320480328781198,-0.202770913297229,141,77,0.379016497730086,0.673518608920849,"ATPase activity, coupled to transmembrane movement of substances","MF"
"s__Neisseria_mucosa","GO:0042626",-0.07244876097979,-0.452858704739855,133,72,0.00558046645206658,0.187292847318799,"ATPase activity, coupled to transmembrane movement of substances","MF"
"s__Prevotella_histicola","GO:0042626",0.332556995055851,0.234326792545971,128,73,0.472469166433776,0.7391571006129,"ATPase activity, coupled to transmembrane movement of substances","MF"
"s__Streptococcus_pneumoniae","GO:0042626",-0.368204974528019,-0.134234186865766,141,77,0.0816648298823209,0.395972357104424,"ATPase activity, coupled to transmembrane movement of substances","MF"
"s__Veillonella_dispar","GO:0042626",0.296246481076009,0.234149008885851,139,76,0.642695127782634,0.84656696956069,"ATPase activity, coupled to transmembrane movement of substances","MF"
"s__Megasphaera_micronuciformis","GO:0042626",0.361172161172161,0.19737556561086,91,51,0.320652539798675,0.631729597206119,"ATPase activity, coupled to transmembrane movement of substances","MF"
"s__Veillonella_nakazawae","GO:0042626",0.324121248394618,0.285923731951129,134,74,0.771160669820979,0.90887924229508,"ATPase activity, coupled to transmembrane movement of substances","MF"
"s__Actinomyces_sp._ICM58","GO:0042626",0.331459585190928,0.172075933864054,133,70,0.256490409062592,0.580325810269558,"ATPase activity, coupled to transmembrane movement of substances","MF"
"s__Actinomyces_sp._oral_taxon_172","GO:0042626",0.294390935508062,0.113829827842883,127,68,0.217789288719578,0.545865081302547,"ATPase activity, coupled to transmembrane movement of substances","MF"
"s__Neisseria_sp._oral_taxon_014","GO:0042626",-0.149010974122748,-0.4375,121,63,0.0462001646866371,0.335278121712359,"ATPase activity, coupled to transmembrane movement of substances","MF"
"s__Streptococcus_mitis","GO:0004181",-0.336905721376564,-0.200273410799727,138,76,0.309359038232269,0.624210219364886,"metallocarboxypeptidase activity","MF"
"s__Streptococcus_pneumoniae","GO:0004181",-0.29559874791376,-0.223540669856459,138,76,0.592663224350747,0.817443727544952,"metallocarboxypeptidase activity","MF"
"s__Streptococcus_salivarius","GO:0006528",0.326972323451197,0.226690735065698,143,83,0.436871339555714,0.715662993961432,"asparagine metabolic process","BP"
"s__Streptococcus_parasanguinis","GO:0006528",0.386544206966742,0.442508710801394,143,83,0.636285484283426,0.843002399096404,"asparagine metabolic process","BP"
"s__Streptococcus_oralis","GO:0006528",0.280799599461571,0.169052516686957,143,83,0.40021930655373,0.689633513663073,"asparagine metabolic process","BP"
"s__Neisseria_mucosa","GO:0006528",-0.399868305531168,-0.224193527990996,135,78,0.176619221120948,0.50556046605709,"asparagine metabolic process","BP"
"s__Haemophilus_parainfluenzae","GO:0006528",-0.390753028811165,-0.0226923955986548,141,82,0.00586271271717449,0.190328088155681,"asparagine metabolic process","BP"
"s__Neisseria_sicca","GO:0006528",-0.370071212564628,-0.319548872180451,135,77,0.689187635949871,0.870053590316581,"asparagine metabolic process","BP"
"s__Streptococcus_pseudopneumoniae","GO:0006528",0.2738966158205,0.194681163679107,142,83,0.549040298606575,0.79096294302415,"asparagine metabolic process","BP"
"s__Neisseria_subflava","GO:0006528",-0.305171064400716,-0.362446657183499,129,75,0.668647551687231,0.859899306337035,"asparagine metabolic process","BP"
"s__Veillonella_dispar","GO:0006528",0.0270017665882215,0.437759710930443,142,81,0.0018787314901212,0.144436680748352,"asparagine metabolic process","BP"
"s__Streptococcus_vestibularis","GO:0006528",0.288240078770495,0.137273834012006,141,83,0.259924971109046,0.583088977686145,"asparagine metabolic process","BP"
"s__Streptococcus_gordonii","GO:0006528",0.32348402770938,0.32865958607951,143,83,0.971960376409154,0.991037804266039,"asparagine metabolic process","BP"
"s__Streptococcus_sp._HSISS2","GO:0006528",0.292614621129939,0.189779653070792,134,80,0.446086631242018,0.721625143221691,"asparagine metabolic process","BP"
"s__Neisseria_sp._HMSC071A01","GO:0006528",-0.426592124453087,-0.326827632461435,120,71,0.442949356449573,0.719606425674303,"asparagine metabolic process","BP"
"s__Neisseria_meningitidis","GO:0006528",-0.406276886245464,-0.309858812074002,134,79,0.440537491960198,0.718025756240844,"asparagine metabolic process","BP"
"s__Veillonella_nakazawae","GO:0006528",-0.0375837735919503,0.379911228012494,137,78,0.00256015161694807,0.157049300752158,"asparagine metabolic process","BP"
"s__Streptococcus_sp._HPH0090","GO:0006528",0.352151205102958,0.22856820234869,141,81,0.339195952581877,0.646252606443132,"asparagine metabolic process","BP"
"s__Streptococcus_anginosus","GO:0006528",0.297040388439849,0.0704210570505017,142,83,0.0938705205450683,0.411373340891433,"asparagine metabolic process","BP"
"s__Neisseria_flavescens","GO:0006528",-0.264203974503187,-0.379489078119215,126,74,0.393057484613699,0.684248546261895,"asparagine metabolic process","BP"
"s__Streptococcus_sp._HMSC056C01","GO:0006528",0.289322341518882,0.161720867208672,140,81,0.34250184783262,0.648885474223935,"asparagine metabolic process","BP"
"s__Aggregatibacter_segnis","GO:0006528",-0.322565148106487,-0.0511446886446886,127,64,0.0709153602440876,0.3798578053987,"asparagine metabolic process","BP"
"s__Veillonella_sp._CLA_AA_H247","GO:0006528",-0.0250660572734414,0.371455912508544,133,76,0.00478521176920437,0.184828534926277,"asparagine metabolic process","BP"
"s__Candidatus_Nanosynbacter_sp._TM7_057","GO:0006528",-0.0293187311629017,-0.452294529427016,93,57,0.0082984247331489,0.204197625155028,"asparagine metabolic process","BP"
"s__Streptococcus_mitis","GO:0050515",-0.52636242989854,-0.365471167369902,141,80,0.154870809160671,0.484329524305797,"4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity","MF"
"s__Streptococcus_oralis","GO:0050515",-0.413716340596772,-0.272597280825129,141,80,0.258680187939535,0.582164919187174,"4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity","MF"
"s__Prevotella_melaninogenica","GO:0050515",0.312046181002815,-0.0178662873399715,136,75,0.0203575986136116,0.263185248017095,"4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity","MF"
"s__Actinomyces_sp._ICM47","GO:0050515",0.303045718446058,0.219685577580314,137,76,0.536599758226576,0.782635363107343,"4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity","MF"
"s__Gemella_haemolysans","GO:0050515",-0.337147736586992,-0.242734107997266,138,76,0.475857176278917,0.741472961609394,"4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity","MF"
"s__Streptococcus_sanguinis","GO:0050515",-0.28681878505073,-0.182489451476793,141,80,0.436550592631686,0.71543564312573,"4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity","MF"
"s__Streptococcus_pseudopneumoniae","GO:0050515",-0.435092169425554,-0.235607126113455,140,80,0.112619571785143,0.436613994893159,"4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity","MF"
"s__Streptococcus_sp._263_SSPC","GO:0050515",-0.0858259975870235,-0.369936708860759,139,79,0.0360383320226328,0.309525562177065,"4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity","MF"
"s__Prevotella_histicola","GO:0050515",0.291666666666667,0.241554979637171,127,74,0.71441975265715,0.882608442434748,"4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity","MF"
"s__Streptococcus_pneumoniae","GO:0050515",-0.530574938995676,-0.275621190811064,141,80,0.0304421065320201,0.297208460830969,"4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity","MF"
"s__Streptococcus_vestibularis","GO:0050515",-0.299428035211582,0.0532817627754337,139,80,0.0114114336765828,0.220334206299659,"4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity","MF"
"s__Streptococcus_sp._M334","GO:0050515",-0.284068777983009,0.000219084712755599,138,79,0.0422368408142378,0.327089889748798,"4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity","MF"
"s__Prevotella_pallens","GO:0050515",0.38153730783652,0.404238217025941,126,69,0.867785349473459,0.951832356686384,"4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity","MF"
"s__Prevotella_jejuni","GO:0050515",0.300002313124337,0.404932407745707,122,69,0.440919975284549,0.718293992014925,"4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity","MF"
"s__Streptococcus_gordonii","GO:0050515",-0.330686245130357,-0.279465541490858,141,80,0.68819150102934,0.869361815049526,"4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity","MF"
"s__Veillonella_tobetsuensis","GO:0050515",0.312003244120032,0.237082562014069,136,74,0.57900378922507,0.809818740401739,"4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity","MF"
"s__Megasphaera_micronuciformis","GO:0050515",0.475885911840968,0.312760180995475,90,51,0.279346292736754,0.599384361264572,"4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity","MF"
"s__Prevotella_salivae","GO:0050515",0.389890324861791,0.308768724881257,122,69,0.543910541040929,0.787502870676607,"4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity","MF"
"s__Streptococcus_sp._UMB0029","GO:0050515",-0.32429273412528,-0.269084712755599,136,79,0.670981126695131,0.861263639153822,"4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity","MF"
"s__Solobacterium_moorei","GO:0050515",0.279264214046823,0.442289524868019,91,60,0.27398382481908,0.596043865666628,"4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity","MF"
"s__Veillonella_nakazawae","GO:0050515",0.32906894100924,-0.0549075391180654,134,75,0.00707242544460354,0.198709510702625,"4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity","MF"
"s__Prevotella_intermedia","GO:0050515",0.298501959606167,0.20827880512091,130,75,0.511918768150858,0.766823428203796,"4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity","MF"
"s__Actinomyces_sp._ICM58","GO:0050515",0.326590243826082,0.373914721203936,132,72,0.724468487141325,0.886864574525212,"4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity","MF"
"s__Leptotrichia_wadei","GO:0050515",0.313643178410795,0.206540007307271,115,69,0.45797882554233,0.729600307498454,"4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity","MF"
"s__Prevotella_vespertina","GO:0050515",0.38517604185035,0.272321428571429,107,63,0.432920643816791,0.712859207984868,"4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity","MF"
"s__Prevotella_nanceiensis","GO:0050515",0.329608244862482,0.278403755868545,118,71,0.709353138778197,0.88062596062735,"4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity","MF"
"s__Prevotella_sp._oral_taxon_306","GO:0050515",0.351147350029121,0.297552447552448,101,65,0.709331384939649,0.88062596062735,"4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity","MF"
"s__Campylobacter_concisus","GO:0050515",0.363288705312634,0.23657238284104,119,66,0.371682442987482,0.668200842881035,"4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity","MF"
"s__Lachnoanaerobaculum_orale","GO:0050515",0.37260810350698,0.216161616161616,89,54,0.331172653915601,0.639150514026828,"4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity","MF"
"s__Actinomyces_sp._S6_Spd3","GO:0050515",0.343151693667158,0.227821006773942,98,62,0.447638421346791,0.722632238159996,"4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity","MF"
"s__Candidatus_Nanosynbacter_sp._TM7_076","GO:0050515",0.217796435773964,0.437192118226601,90,57,0.157754721572118,0.487110714837566,"4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity","MF"
"s__Streptococcus_salivarius","GO:0004106",-0.379335587996061,-0.427051101734646,141,80,0.695612361547885,0.873148008601648,"chorismate mutase activity","MF"
"s__Streptococcus_parasanguinis","GO:0004106",-0.339209726443769,-0.449882794186592,141,80,0.361799960692641,0.661391000253637,"chorismate mutase activity","MF"
"s__Neisseria_mucosa","GO:0004106",0.355796206935249,0.462418207681366,133,75,0.389027902027584,0.681318606792974,"chorismate mutase activity","MF"
"s__Haemophilus_parainfluenzae","GO:0004106",0.453040797175924,0.28554040895813,139,79,0.173320365926208,0.503646849585947,"chorismate mutase activity","MF"
"s__Neisseria_sicca","GO:0004106",0.333255118801073,0.41476490188819,133,74,0.527279154287197,0.776992491335317,"chorismate mutase activity","MF"
"s__Schaalia_odontolytica","GO:0004106",-0.290552018966901,-0.266233766233766,137,77,0.851860812027815,0.945084094730892,"chorismate mutase activity","MF"
"s__Actinomyces_sp._ICM47","GO:0004106",-0.274441517900693,-0.471907040328093,135,76,0.116827333719895,0.441635110440795,"chorismate mutase activity","MF"
"s__Actinomyces_graevenitzii","GO:0004106",-0.395190826455555,-0.335010060362173,133,71,0.638205496447527,0.844008529397547,"chorismate mutase activity","MF"
"s__Veillonella_atypica","GO:0004106",-0.411394611019259,-0.502952743459073,139,78,0.42724427671733,0.708628864260766,"chorismate mutase activity","MF"
"s__Haemophilus_parahaemolyticus","GO:0004106",0.349278033794163,0.413797359002838,125,73,0.621179138660353,0.834349956110487,"chorismate mutase activity","MF"
"s__Prevotella_histicola","GO:0004106",-0.365345331833521,-0.437600888559793,126,74,0.569921109664903,0.803895907740507,"chorismate mutase activity","MF"
"s__Neisseria_subflava","GO:0004106",0.31471166104237,0.443308251334491,126,72,0.322803624812016,0.63324135460292,"chorismate mutase activity","MF"
"s__Streptococcus_australis","GO:0004106",0.281043493472699,0.25492264416315,140,80,0.840049805935045,0.939432834628082,"chorismate mutase activity","MF"
"s__Veillonella_dispar","GO:0004106",-0.357160731042495,-0.47037772354228,139,78,0.347325864157587,0.651360427368966,"chorismate mutase activity","MF"
"s__Haemophilus_haemolyticus","GO:0004106",0.478943287662848,0.309639727361246,133,79,0.162591241642629,0.492604694976744,"chorismate mutase activity","MF"
"s__Lancefieldella_parvula","GO:0004106",-0.393137943137943,-0.411545487760322,111,69,0.894470518530721,0.962423606597131,"chorismate mutase activity","MF"
"s__Prevotella_jejuni","GO:0004106",-0.31669827936594,-0.421592985020095,121,69,0.435458747655081,0.71464066573982,"chorismate mutase activity","MF"
"s__Veillonella_parvula","GO:0004106",-0.31597926627642,-0.285398811714601,139,77,0.812002723621401,0.927404685506077,"chorismate mutase activity","MF"
"s__Streptococcus_sp._HSISS2","GO:0004106",-0.358528173313228,-0.490614648509385,132,77,0.273114476316824,0.595491674744375,"chorismate mutase activity","MF"
"s__Veillonella_tobetsuensis","GO:0004106",-0.293173035637613,-0.351795631247686,136,74,0.662589492886714,0.857165661352721,"chorismate mutase activity","MF"
"s__Neisseria_sp._HMSC071A01","GO:0004106",0.311124098967465,0.542126415783705,117,69,0.0675621550442484,0.376173083288103,"chorismate mutase activity","MF"
"s__Megasphaera_micronuciformis","GO:0004106",-0.37056856187291,-0.383891402714932,91,51,0.938902847864955,0.978428766565178,"chorismate mutase activity","MF"
"s__Neisseria_meningitidis","GO:0004106",0.352201996476806,0.45326042378674,131,76,0.416477619927512,0.700833439179653,"chorismate mutase activity","MF"
"s__Prevotella_salivae","GO:0004106",-0.389804408814986,-0.430800146145415,122,69,0.755694345173519,0.90150654654409,"chorismate mutase activity","MF"
"s__Veillonella_nakazawae","GO:0004106",-0.310649758725171,-0.41846372688478,134,75,0.402164610799215,0.690601942486145,"chorismate mutase activity","MF"
"s__Rothia_aeria","GO:0004106",0.205047469109298,0.397352832284339,136,73,0.153990634290109,0.483395972992779,"chorismate mutase activity","MF"
"s__Streptococcus_sp._XMC","GO:0004106",0.318181024701056,0.229644381223329,134,75,0.512154655064892,0.766942674992918,"chorismate mutase activity","MF"
"s__Rothia_sp._HMSC062F03","GO:0004106",-0.390879646584875,-0.263513328776487,128,76,0.331065526591115,0.639060209156639,"chorismate mutase activity","MF"
"s__Leptotrichia_wadei","GO:0004106",-0.322686025408348,-0.231400542046799,115,68,0.524292511264224,0.775067426155993,"chorismate mutase activity","MF"
"s__Neisseria_flavescens","GO:0004106",0.329806451612903,0.463112005365526,124,71,0.301214341335669,0.61795420091994,"chorismate mutase activity","MF"
"s__Candidatus_Nanosynbacter_sp._HMT_352","GO:0004106",-0.367200217037439,-0.213510104894029,96,58,0.322528578368354,0.632907319469104,"chorismate mutase activity","MF"
"s__Prevotella_vespertina","GO:0004106",-0.363160140830044,-0.425952506862079,104,62,0.657316887399339,0.855048472282425,"chorismate mutase activity","MF"
"s__Haemophilus_influenzae","GO:0004106",0.437028799951031,0.28782609795268,133,78,0.233995413845779,0.560177980265667,"chorismate mutase activity","MF"
"s__Lachnoanaerobaculum_saburreum","GO:0004106",-0.35690367991253,-0.252074810052601,112,59,0.479446698768539,0.744273332411372,"chorismate mutase activity","MF"
"s__Haemophilus_paraphrohaemolyticus","GO:0004106",0.348433677897893,0.331268264172998,115,59,0.899182240105186,0.963754401564252,"chorismate mutase activity","MF"
"s__Streptococcus_sp._1001283B150225_161107_H12","GO:0004106",0.287698761096478,0.215549796371714,135,74,0.598603033125631,0.821565503420538,"chorismate mutase activity","MF"
"s__Streptococcus_sp._343_SSPC","GO:0004106",0.349303167704132,0.235159817351598,132,72,0.400738373960601,0.690083713741733,"chorismate mutase activity","MF"
"s__Streptococcus_sp._A12","GO:0004106",0.29196071104468,0.246698564593301,131,76,0.736584550303462,0.893215440278818,"chorismate mutase activity","MF"
"s__Veillonella_sp._CLA_AA_H247","GO:0004106",-0.288735337093228,-0.526163149450821,130,73,0.0554633406098319,0.354319557413586,"chorismate mutase activity","MF"
"s__Haemophilus_sp._Marseille_Q0026","GO:0004106",0.331019219569016,0.298984034833091,101,53,0.832356090834168,0.935695431641167,"chorismate mutase activity","MF"
"s__Candidatus_Nanosynbacter_sp._TM7_076","GO:0004106",-0.408322015063588,-0.255297334244703,90,56,0.322043879277347,0.632551666021045,"chorismate mutase activity","MF"
"s__Actinomyces_sp._oral_taxon_181","GO:0004106",-0.359523738473934,-0.280792891319207,93,56,0.609682415940891,0.828161087141101,"chorismate mutase activity","MF"
"s__Actinomyces_sp._ph3","GO:0004106",-0.518827924940179,-0.275929102344197,83,54,0.104489253277686,0.424429033351008,"chorismate mutase activity","MF"
"s__Candidatus_Nanosynbacter_sp._TM7_075","GO:0004106",-0.41311274067117,-0.283076923076923,94,51,0.403747916718207,0.691907659630287,"chorismate mutase activity","MF"
"s__Streptococcus_mitis","GO:0008311",-0.27445944859738,-0.101465093824776,144,83,0.199643418091754,0.528975114344614,"double-stranded DNA 3'-5' exodeoxyribonuclease activity","MF"
"s__Rothia_mucilaginosa","GO:0008311",0.387661763523832,0.182660180015455,144,82,0.110825552895772,0.433482784938366,"double-stranded DNA 3'-5' exodeoxyribonuclease activity","MF"
"s__Veillonella_atypica","GO:0008311",0.0779415370365325,-0.395822041553749,142,81,0.000479302384738106,0.0855336892037184,"double-stranded DNA 3'-5' exodeoxyribonuclease activity","MF"
"s__Streptococcus_pneumoniae","GO:0008311",-0.325994694960212,-0.0584148440451702,144,83,0.0461750290480554,0.335278121712359,"double-stranded DNA 3'-5' exodeoxyribonuclease activity","MF"
"s__Veillonella_dispar","GO:0008311",0.216146155313072,-0.367547425474255,142,81,2.07989391418595e-05,0.0330441560288897,"double-stranded DNA 3'-5' exodeoxyribonuclease activity","MF"
"s__Veillonella_parvula","GO:0008311",0.0950835200160942,-0.367112048757618,142,80,0.000770181257243909,0.107990414854985,"double-stranded DNA 3'-5' exodeoxyribonuclease activity","MF"
"s__Rothia_sp._HMSC065C12","GO:0008311",0.300248298300441,0.237059620596206,141,81,0.628470306107756,0.838482472285586,"double-stranded DNA 3'-5' exodeoxyribonuclease activity","MF"
"s__Rothia_sp._HMSC072B04","GO:0008311",0.503082011884829,0.315492321589883,143,81,0.108154885054864,0.428962658648399,"double-stranded DNA 3'-5' exodeoxyribonuclease activity","MF"
"s__Veillonella_nakazawae","GO:0008311",0.166375753728975,-0.366253999165392,137,78,0.00014052085437131,0.0593240113009411,"double-stranded DNA 3'-5' exodeoxyribonuclease activity","MF"
"s__Streptococcus_salivarius","GO:0043743",0.278972751386544,0.232441962973847,144,83,0.719646790489767,0.885131259458225,"LPPG:FO 2-phospho-L-lactate transferase activity","MF"
"s__Streptococcus_parasanguinis","GO:0043743",0.421493449079656,0.458293102724487,144,83,0.751515673536423,0.899235167721066,"LPPG:FO 2-phospho-L-lactate transferase activity","MF"
"s__Streptococcus_oralis","GO:0043743",0.37836186801704,0.197493807984551,144,83,0.157395816790683,0.486916605813087,"LPPG:FO 2-phospho-L-lactate transferase activity","MF"
"s__Rothia_mucilaginosa","GO:0043743",0.263873482839,0.374212296339831,144,82,0.386671711437775,0.679369207189288,"LPPG:FO 2-phospho-L-lactate transferase activity","MF"
"s__Neisseria_mucosa","GO:0043743",-0.394079480940795,-0.232008497831283,136,78,0.211671989882245,0.540380111193473,"LPPG:FO 2-phospho-L-lactate transferase activity","MF"
"s__Haemophilus_parainfluenzae","GO:0043743",-0.463367917668187,-0.0697750350997486,142,82,0.00224822662801924,0.152181685200061,"LPPG:FO 2-phospho-L-lactate transferase activity","MF"
"s__Neisseria_sicca","GO:0043743",-0.362349124564668,-0.412114201587886,136,77,0.693282320393094,0.871892155223209,"LPPG:FO 2-phospho-L-lactate transferase activity","MF"
"s__Schaalia_odontolytica","GO:0043743",0.284218582580744,0.428387248007501,140,80,0.249649785818435,0.574990111780438,"LPPG:FO 2-phospho-L-lactate transferase activity","MF"
"s__Streptococcus_pseudopneumoniae","GO:0043743",0.291900587675236,0.233827295243693,143,83,0.654061914438425,0.853116472382939,"LPPG:FO 2-phospho-L-lactate transferase activity","MF"
"s__Streptococcus_sp._263_SSPC","GO:0043743",0.115926327193933,0.381482569845779,142,82,0.0442861304279623,0.330560622275942,"LPPG:FO 2-phospho-L-lactate transferase activity","MF"
"s__Streptococcus_cristatus","GO:0043743",0.342550641846416,0.363355862474287,143,83,0.87100687359388,0.95312138748701,"LPPG:FO 2-phospho-L-lactate transferase activity","MF"
"s__Neisseria_subflava","GO:0043743",-0.403046735241503,-0.415732574679943,129,75,0.924469859738536,0.971879072551157,"LPPG:FO 2-phospho-L-lactate transferase activity","MF"
"s__Veillonella_dispar","GO:0043743",0.00995618106795811,0.365560072267389,142,81,0.00871635035482213,0.205866874703267,"LPPG:FO 2-phospho-L-lactate transferase activity","MF"
"s__Streptococcus_vestibularis","GO:0043743",0.322737122032897,0.0401326560597792,143,83,0.0361500181631307,0.309525562177065,"LPPG:FO 2-phospho-L-lactate transferase activity","MF"
"s__Streptococcus_gordonii","GO:0043743",0.354601720118962,0.383883967927459,144,83,0.814679654219688,0.92824307299522,"LPPG:FO 2-phospho-L-lactate transferase activity","MF"
"s__Rothia_dentocariosa","GO:0043743",0.214632718759145,0.394554812276331,135,78,0.172208235489874,0.501999477530924,"LPPG:FO 2-phospho-L-lactate transferase activity","MF"
"s__Neisseria_sp._HMSC071A01","GO:0043743",-0.383991943884992,-0.457411133467471,120,71,0.56545134168869,0.801293181945346,"LPPG:FO 2-phospho-L-lactate transferase activity","MF"
"s__Neisseria_meningitidis","GO:0043743",-0.465778875048317,-0.379089581304771,134,79,0.460788342145443,0.731135238622177,"LPPG:FO 2-phospho-L-lactate transferase activity","MF"
"s__Alloprevotella_sp._oral_taxon_473","GO:0043743",-0.39943068745749,-0.328591275354265,106,60,0.616802196364685,0.83183809496197,"LPPG:FO 2-phospho-L-lactate transferase activity","MF"
"s__Streptococcus_sp._HMSC034E03","GO:0043743",0.34981590180871,0.206168848837083,142,82,0.267912493207206,0.590550436395583,"LPPG:FO 2-phospho-L-lactate transferase activity","MF"
"s__Streptococcus_anginosus","GO:0043743",0.367887980564037,0.0639771630074304,143,83,0.021997325038469,0.269403293153147,"LPPG:FO 2-phospho-L-lactate transferase activity","MF"
"s__Rothia_sp._HMSC062F03","GO:0043743",0.200902151283831,0.378529698149951,131,79,0.182572054548633,0.512672882942053,"LPPG:FO 2-phospho-L-lactate transferase activity","MF"
"s__Porphyromonas_somerae","GO:0043743",-0.352593115068869,0.0388154415653094,107,61,0.0134043202945763,0.231527579273301,"LPPG:FO 2-phospho-L-lactate transferase activity","MF"
"s__Porphyromonas_bobii","GO:0043743",-0.379045904590459,0.0558306930388508,100,58,0.00735384168400096,0.201162844351228,"LPPG:FO 2-phospho-L-lactate transferase activity","MF"
"s__Neisseria_flavescens","GO:0043743",-0.439394075740532,-0.487123287671233,126,74,0.691110008538234,0.871098591730162,"LPPG:FO 2-phospho-L-lactate transferase activity","MF"
"s__Streptococcus_sp._SK140","GO:0043743",0.31413264525158,0.39412827461608,140,81,0.524739848278036,0.775173466283731,"LPPG:FO 2-phospho-L-lactate transferase activity","MF"
"s__Haemophilus_influenzae","GO:0043743",-0.322303325223033,-0.109801264679313,136,81,0.117142703374429,0.442100346175346,"LPPG:FO 2-phospho-L-lactate transferase activity","MF"
"s__Streptococcus_sp._HMSC056C01","GO:0043743",0.351055267776874,0.292592592592593,141,81,0.642175513483033,0.846147491587592,"LPPG:FO 2-phospho-L-lactate transferase activity","MF"
"s__Porphyromonas_pasteri","GO:0043743",-0.36979297929793,0.0495137538205057,100,60,0.00907635058871525,0.208426998204983,"LPPG:FO 2-phospho-L-lactate transferase activity","MF"
"s__Aggregatibacter_segnis","GO:0043743",-0.290402699662542,-0.175686813186813,126,64,0.437038238545766,0.715699880296228,"LPPG:FO 2-phospho-L-lactate transferase activity","MF"
"s__Haemophilus_parainfluenzae","GO:0008171",-0.312962733999593,0.0856869211262394,142,82,0.0037759029896207,0.177166837743467,"O-methyltransferase activity","MF"
"s__Haemophilus_haemolyticus","GO:0008171",-0.292446842272295,0.0955039670878637,137,82,0.00531520570971173,0.184828534926277,"O-methyltransferase activity","MF"
