Feature	lfc_(Intercept)	lfc_group1g2	lfc_group1g3	lfc_group1g4	lfc_age	lfc_loc2	lfc_loc3	lfc_loc4	lfc_abx_useyes	se_(Intercept)	se_group1g2	se_group1g3	se_group1g4	se_age	se_loc2	se_loc3	se_loc4	se_abx_useyes	W_(Intercept)	W_group1g2	W_group1g3	W_group1g4	W_age	W_loc2	W_loc3	W_loc4	W_abx_useyes	p_(Intercept)	p_group1g2	p_group1g3	p_group1g4	p_age	p_loc2	p_loc3	p_loc4	p_abx_useyes	q_(Intercept)	q_group1g2	q_group1g3	q_group1g4	q_age	q_loc2	q_loc3	q_loc4	q_abx_useyes	diff_(Intercept)	diff_group1g2	diff_group1g3	diff_group1g4	diff_age	diff_loc2	diff_loc3	diff_loc4	diff_abx_useyes	passed_ss_(Intercept)	passed_ss_group1g2	passed_ss_group1g3	passed_ss_group1g4	passed_ss_age	passed_ss_loc2	passed_ss_loc3	passed_ss_loc4	passed_ss_abx_useyes
s__Veillonella_dispar	1.02873582660705	-0.327901871720647	0.196149692693565	0.217168087996909	-0.0113096995782058	-0.954256331747967	0.927127393855495	0.635268309968021	-0.479658820515019	0.552142954713618	0.434357648179723	0.395104556660313	0.522405190012706	0.00922825598853362	0.431638519245628	0.420333909518916	0.406599651850886	0.290307040774736	1.86316934378095	-0.754912163040747	0.49645008994974	0.415708136421131	-1.22555113254969	-2.21077658549963	2.20569260023922	1.56239265596075	-1.65224659806722	0.0638149437305031	0.451135571305364	0.620088834539379	0.67804208782025	0.22172100706373	0.028115148495232	0.0284747196576052	0.119680022270884	0.0999576172085652	0.289044156896984	0.894877077123486	0.990108850486599	0.977265732655767	0.97375207734685	0.123706653379021	0.128973730213859	0.224764919874587	0.69972056330901	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE
s__Gemella_sanguinis	-0.0161343927738105	0.528610793377833	-0.0114093188508868	-0.448631876686915	0.00126991607942283	0.119590822825559	0.361101283419416	0.59178109236816	0.14907926951796	0.561547280374947	0.431565448410276	0.40281389300628	0.564954988764763	0.00985781395153618	0.406620796571077	0.452669159767477	0.430985126275968	0.320723605686763	-0.0287320290520106	1.22486819861283	-0.0283240450465519	-0.79410198265143	0.12882329547566	0.294108967947622	0.79771567297605	1.37308936269237	0.46482163106996	0.977105340532182	0.221984099975266	0.977430348119513	0.428024047954697	0.897619602044637	0.768962394018429	0.425928104588528	0.17117511314489	0.642536241642724	0.996518029416927	0.777947085374228	0.993337935601721	0.977265732655767	0.97375207734685	0.864381085246994	0.607341926913272	0.302999625566817	0.943604877778293	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Haemophilus_haemolyticus	2.1294849583317	0.70703162265799	0.114415861478031	-0.29961481595714	-0.0104570593688763	-0.499777112086639	-1.83594425139532	-3.10187306370904	-0.132889446218437	0.578092817684593	0.441359675071835	0.43513420843115	0.531962655728136	0.00959926973170697	0.439497001924398	0.517953656678834	0.453608929491334	0.324690725850596	3.68363849746624	1.60193978424267	0.262943844131563	-0.563225280441981	-1.08935988477706	-1.13715704520917	-3.54461104332685	-6.83820988089324	-0.409280079898508	0.000293167727098514	0.11068648971372	0.792854132288423	0.573888128425296	0.277255705333285	0.256780944132312	0.000485573177659977	8.75972015205499e-11	0.682755268685421	0.0112869574932928	0.727644272583282	0.990108850486599	0.977265732655767	0.97375207734685	0.425207154799743	0.0149556538719273	6.74498451708234e-09	0.943604877778293	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
s__Streptococcus_sp._oral_taxon_431	0.199427042535399	0.522015022176848	0.02251229869914	-0.276602860272667	0.000164378686793965	0.622387313846089	-0.168401871605853	-0.0971763268338126	0.150870658749518	0.398943228071324	0.31467077905211	0.28207776693249	0.378539195241883	0.00680979346786405	0.298484412783916	0.362907691202206	0.301827796889947	0.224204963572713	0.499888276082593	1.65892436453529	0.0798088376264261	-0.730711281023146	0.0241385715396041	2.08515851143175	-0.464035003082981	-0.32195950086481	0.672913999518075	0.617662604752149	0.098582335537451	0.936463187387607	0.465747372041863	0.980764361573657	0.038229800117889	0.643089983104976	0.747794747482432	0.50172128391019	0.842193819271796	0.727644272583282	0.990108850486599	0.977265732655767	0.987025401848179	0.140175933765593	0.7959306726345	0.896634606063091	0.943604877778293	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Streptococcus_rubneri	-0.638874150918625	0.59523719935196	-0.0894740811602595	-0.711464547334937	0.00495478901156068	1.29989738793245	0.775436134790231	1.17467798147216	0.0595994114146095	0.4984648290966	0.415319093410292	0.388382337671007	0.471486228032006	0.00905517185229455	0.377752644280273	0.423956514688924	0.412904377137721	0.300055613039323	-1.28168350829586	1.43320451382168	-0.230376287698365	-1.50898267019295	0.547177799867503	3.4411337885116	1.82904639490964	2.84491530367177	0.19862788371434	0.201353669617345	0.153272473210875	0.818021536227788	0.132792088062666	0.584832118440724	0.000697649959653446	0.0687974888415976	0.00487773849358968	0.842744192035936	0.524914128430721	0.755542659235022	0.990108850486599	0.977265732655767	0.97375207734685	0.0358126979288769	0.203746409261654	0.0150234345602562	0.956748294220048	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Streptococcus_vestibularis	0.786797659247211	0.491667483372916	0.0124369085725583	0.228586164392571	0.00207100716576178	-0.0451825811413015	-0.0880777924376536	-0.895612774643959	-0.479746975422725	0.580703934601222	0.477097148866111	0.415241329785069	0.519058908994692	0.00999421367272884	0.468748481225444	0.509185623041732	0.478638594191251	0.331205372867455	1.35490326888781	1.03053955476664	0.0299510373377229	0.440385783639269	0.207220621209343	-0.0963898187428389	-0.172977767737238	-1.87116706741391	-1.44848790123557	0.176870304999138	0.303914688788955	0.976133886121797	0.660100150672006	0.836033695099002	0.923300765470336	0.862831637301173	0.062680265712561	0.148937452991303	0.48639333874763	0.777947085374228	0.993337935601721	0.977265732655767	0.97375207734685	0.967267468587971	0.918947957210353	0.1340661238852	0.720205446435857	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
s__Streptococcus_sp._M334	1.27776073144772	-0.171236934290379	0.376176298254422	0.448443403681325	-0.0138710169127602	0.890049134256607	-0.276477200734952	-0.982851599865026	-0.668581376642055	0.626822022042744	0.502089183963221	0.45746528324331	0.56142469478363	0.0109408393116041	0.476774509318234	0.526549652433829	0.478194885130022	0.361242953456246	2.03847453745106	-0.341048841041999	0.822305674405344	0.798759669547761	-1.26782018432977	1.86681359187876	-0.525073370492247	-2.05533691477647	-1.85078039653176	0.0427381074446625	0.733402988570432	0.411822517399989	0.425319517792213	0.206246316457054	0.0633016784443411	0.600078294072812	0.0410664037402545	0.0655857859967875	0.226954087809587	0.954964724074089	0.990108850486599	0.977265732655767	0.97375207734685	0.18393317887601	0.770100477393442	0.0930033261176352	0.69972056330901	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
s__Prevotella_pallens	-0.368911935706212	0.314900813794311	0.52991556792392	0.659291083398057	0.0028797387163897	-0.791584608619449	1.25044225090878	0.789920859974152	-0.22577438946682	0.589998140756112	0.481833188264604	0.439408008251916	0.521180888173782	0.0100567974582231	0.438324077250925	0.521348450692299	0.491875874857669	0.337567210464079	-0.625276437707809	0.65354737171276	1.20597612690781	1.26499474243619	0.28634749067508	-1.80593458060552	2.39847696727269	1.60593535961227	-0.668827962160279	0.532543875820169	0.514197774169251	0.229334222859553	0.207430686666041	0.774925622667792	0.0725196306971833	0.0174360180892742	0.109957605444488	0.504421323102587	0.813356123296008	0.894877077123486	0.990108850486599	0.977265732655767	0.97375207734685	0.203054965952113	0.0967127333960792	0.209055200474706	0.943604877778293	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE
s__Lancefieldella_parvula	0.330061886798142	-0.29346735346445	-0.0480670251768089	0.427384099554028	-0.00871439428514671	-0.889578547417582	0.331966405887964	1.87219629196709	-0.548735930108284	0.641439010852848	0.510111549878443	0.476839916666786	0.576267150909196	0.010803746952087	0.473985516671492	0.631082270240767	0.499499657879657	0.352769190692409	0.514564722777458	-0.575300350549566	-0.100803274844958	0.741642307529987	-0.806608514971124	-1.87680533714309	0.526027146605329	3.74814329185819	-1.55550979106547	0.607506467925696	0.565827144846396	0.919822021929733	0.459298219980492	0.420986890761152	0.0622092469611941	0.599535323385312	0.000241782404219093	0.121631317763547	0.842193819271796	0.917235582172052	0.990108850486599	0.977265732655767	0.97375207734685	0.18393317887601	0.770100477393442	0.00116357782030439	0.720205446435857	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE
s__Prevotella_jejuni	0.032371796412067	-0.119942488195085	0.466085259222036	0.423086958751573	-0.00603787422680735	-0.343510409597277	1.66950792521348	1.22424639313553	-0.69524979934685	0.564135411848291	0.464777945872266	0.399979916910821	0.501089911919834	0.0102871072158519	0.405431974827451	0.502198402214807	0.461154808173728	0.302386372338628	0.0573830249478693	-0.258064069649399	1.16527165369144	0.844333419386938	-0.586936064737743	-0.847270148693804	3.32439911766062	2.65474060215009	-2.2992100932653	0.954302015876431	0.796644317193089	0.24540931218494	0.39957363434666	0.557962222472927	0.397939319886649	0.00106830317158259	0.0086286887352292	0.0226101353704672	0.992989935438989	0.973676387680442	0.990108850486599	0.977265732655767	0.97375207734685	0.557115047841308	0.0274197814039533	0.0246077419486166	0.646372790978194	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE
s__Streptococcus_gordonii	0.420571361721664	-0.0591340235478613	-0.196526054009961	-0.452328349278559	0.00648586540959963	0.886270190534913	-0.260489533657068	-0.410191546886343	-0.207095114718286	0.477730259135522	0.394541111147242	0.354960313327847	0.424418856431486	0.00782487962968754	0.381714790978357	0.401121148833704	0.392244470677686	0.271661923814772	0.88035319864961	-0.149880511503382	-0.553656413494448	-1.06575931399876	0.828877339530222	2.32181254560074	-0.649403638812028	-1.04575482269425	-0.76232661467674	0.379641939885893	0.880998100642158	0.580384032011728	0.287716815774379	0.40808459779945	0.021170382525449	0.516764286310812	0.296837717948584	0.446692907206767	0.743722143022824	0.991560348134825	0.990108850486599	0.977265732655767	0.97375207734685	0.115690935820985	0.716952253079865	0.461747561253353	0.943604877778293	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
s__Granulicatella_adiacens	0.563445979351687	0.392317231606395	0.336046665048331	0.058113533013564	-0.00348116252157133	0.401065996296013	-0.907175306341714	-0.810663754329686	0.145520639772277	0.442697632788045	0.363171418668967	0.3355369191888	0.438430365478316	0.00771363602422245	0.382875325366629	0.390062157989299	0.37028757246068	0.260039691025612	1.2727557990387	1.08025359772046	1.00151919455172	0.132549060442389	-0.451299816408208	1.04751069009727	-2.32571985710698	-2.18928156011978	0.559609339629406	0.204511998089891	0.28126833158712	0.317728479529756	0.894676938637957	0.652239169574936	0.296068229354326	0.020987698444038	0.0296783588522206	0.576342311418616	0.524914128430721	0.777947085374228	0.990108850486599	0.977265732655767	0.97375207734685	0.455945073205662	0.104261469689737	0.0725470994165392	0.943604877778293	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
s__Actinomyces_bouchesdurhonensis	-0.617482336709394	0.31966131820974	-0.0961327576962799	-0.0421220570928271	0.00447670340737754	-0.0370217107296381	1.48069161985225	2.08306708012751	-0.223311087155939	0.510136178343451	0.404336142117391	0.369189450746247	0.429339724081039	0.00839983597515421	0.356667180151713	0.397365669668407	0.406563993156821	0.263065017310827	-1.21042647615099	0.790583093897483	-0.260388690689741	-0.0981089210484434	0.532951288646485	-0.10379903952444	3.72626961228898	5.12358968130271	-0.84888173060306	0.227522750645701	0.43010993384453	0.794827896993609	0.921942607389409	0.594650246513024	0.917431304385894	0.000251897840403278	6.95639913626797e-07	0.396947017262369	0.553855393797412	0.883159064160767	0.990108850486599	0.977265732655767	0.97375207734685	0.967267468587971	0.0129307558073683	8.9273788915439e-06	0.940459087052382	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Veillonella_parvula	1.51879070982685	-0.404226983780159	0.154340783473823	-0.0519191293411619	-0.0100360014703711	-0.826933202335175	-0.348208976489823	-0.505258838179925	-0.318960682905244	0.497871095684988	0.426693129615141	0.368088159477654	0.46431438021144	0.00851957762218856	0.416805460046803	0.384293338733591	0.394537479786492	0.29338554380693	3.05057016362286	-0.947348236295144	0.419303852894494	-0.111818913119854	-1.17799284371013	-1.98397881410267	-0.90610203558906	-1.28063584340163	-1.08717245835106	0.00257553965609043	0.344539937823969	0.675418638985485	0.911072789947574	0.240120089867051	0.0485482981052349	0.365910519269677	0.201720892100037	0.278195104018567	0.0440703452264363	0.78028162389546	0.990108850486599	0.977265732655767	0.97375207734685	0.159311505990127	0.563845161238256	0.337663232428323	0.841087611656943	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
s__Veillonella_rogosae	0.525559696888163	0.128507641177147	0.030952215567485	-0.163453520398453	0.0031941700042929	-1.02303368196221	0.207313120801032	0.513624973311373	-0.38592690465051	0.440100266447775	0.365525169393933	0.342163296599939	0.456231136729238	0.00810924217326213	0.384264523959835	0.388797201154166	0.357120845056315	0.266882923861938	1.1941817284733	0.351569883382371	0.0904603616900344	-0.358269103617665	0.393892540886835	-2.66231623835548	0.533216597716269	1.43823856944105	-1.44605319465908	0.233754021336098	0.725513353903397	0.928007613936898	0.720501816172315	0.694060038742388	0.00836130937566947	0.594447507834923	0.151854964575118	0.149653079778879	0.553855393797412	0.954964724074089	0.990108850486599	0.977265732655767	0.97375207734685	0.107303470321092	0.770100477393442	0.278400768387717	0.720205446435857	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE
s__Actinomyces_oris	0.894932232362591	-0.180827398028544	-0.320924266219765	-0.0157428147268801	-0.00423837396793461	-0.56336949421247	-0.406207924812206	-0.239182058900281	0.359752235318633	0.694471950068982	0.524858349328026	0.498148971496473	0.630020529548851	0.0113011549607547	0.535327904653808	0.595423193662367	0.522761257105986	0.387120339345256	1.28865137357052	-0.344526095964857	-0.64423352166258	-0.0249877805381251	-0.375039009964302	-1.05238208080484	-0.682217167782257	-0.457535931840849	0.92930336837142	0.198986000828921	0.730807329494287	0.520151272963072	0.980089256127762	0.70802298983007	0.293875357153758	0.495879327945451	0.647775186625163	0.353835607151964	0.524914128430721	0.954964724074089	0.990108850486599	0.994976807945982	0.97375207734685	0.455945073205662	0.700416803207227	0.802161664682772	0.922492349473608	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
s__Haemophilus_sputorum	1.50692177578884	0.0396240473679002	-0.299751130080596	-0.553485134035497	0.000466233207081697	0.372114824457251	-0.322066932259186	-2.21173203534616	-0.68113736991186	0.645070173307137	0.528967624884439	0.455906301809999	0.56106039454529	0.0110743101843635	0.477362563218329	0.576423247276407	0.466328642365576	0.345037364042603	2.33605867724929	0.0749082656553068	-0.657484068306472	-0.986498315362409	0.0421004287689178	0.779522428295364	-0.55873341989753	-4.74286122363525	-1.97409741928053	0.0204686691286694	0.940361830779383	0.511618196760632	0.325068785630424	0.966460222592231	0.436584368431139	0.576962516919571	3.97717616216012e-06	0.0497335892909272	0.143280683900686	0.991560348134825	0.990108850486599	0.977265732655767	0.987025401848179	0.599240169350826	0.76596747935874	3.82803205607912e-05	0.646372790978194	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
s__sp._3	0.534115997040871	-0.0549131390157573	-0.0746748391536824	0.158586211983972	-0.00163212938387253	0.184628063130442	-0.036031352752529	-0.0605639582707929	0.0691000534999884	0.377729232284821	0.295597704759457	0.274863106281649	0.421861825153741	0.00653163367703904	0.311069791291093	0.319965877986162	0.285632930471155	0.212685218188927	1.41401816801441	-0.185769842362081	-0.271680110742705	0.375919797735143	-0.249880728861147	0.593526174187936	-0.112609985099997	-0.212034229284739	0.324893540267605	0.158789640909591	0.852798786795641	0.786126288258015	0.707343764507512	0.802915980135085	0.553447214942965	0.910443871243043	0.832279353087055	0.745574648540411	0.461021907077871	0.991560348134825	0.990108850486599	0.977265732655767	0.97375207734685	0.710257259176805	0.926038615213368	0.922093671765514	0.943604877778293	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Rothia_sp._HMSC065C12	-0.103424205611503	0.115924061105772	0.300376372322458	0.119404732649294	-0.00321153554233675	0.774588863272498	0.569731997245373	0.682175788525546	0.0724310745380798	0.505416837145116	0.414626159651312	0.351317745499801	0.434346911514333	0.00845560560668655	0.382051531671518	0.415180950808864	0.386197644340088	0.283049244593051	-0.204631500200315	0.279586944546047	0.854999145844821	0.274906369733342	-0.37981141644037	2.02744603557427	1.37224984945819	1.76639034060192	0.255895664523734	0.838056366654193	0.7800670086403	0.39351682077278	0.783655896419746	0.704465615443469	0.0438684023548249	0.171435841344699	0.0787695057641854	0.798279523517149	0.958737217900574	0.961042554644849	0.990108850486599	0.977265732655767	0.97375207734685	0.150127421392067	0.340858325866055	0.159611893259007	0.943604877778293	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE
s__Streptococcus_sp._HSISS2	0.27392986876478	0.00450170405963067	-0.192321318007683	0.587436390736414	-0.00214477192943222	0.678053874493638	1.01643646667564	0.148029738927434	-0.329704556181203	0.627156039380405	0.44734795692333	0.451085465499747	0.585016487064811	0.0104240125405217	0.445668841037846	0.555416636222102	0.466024629987027	0.34080714177274	0.436781042618049	0.0100630929234404	-0.426352282919634	1.0041364708946	-0.205753007404275	1.52142984219994	1.83004325111569	0.317643595214172	-0.967422673322555	0.662727626438959	0.99198068773656	0.670296346985559	0.31649086572243	0.837187039267076	0.129685483278603	0.0686886202215815	0.751077040143758	0.334467184968868	0.856678623890644	0.996844472485136	0.990108850486599	0.977265732655767	0.97375207734685	0.27738283923479	0.203746409261654	0.896634606063091	0.888068042848373	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
s__Rothia_dentocariosa	1.01052704503053	0.268102725056386	-0.177168541803927	0.171657013821444	0.0034173334812237	-0.516011761525336	-1.07415344325812	-0.851215038798207	-0.407097037215385	0.719421378113598	0.539038005905196	0.516699966564554	0.617721702485084	0.011551929473711	0.501288277853878	0.614369832910433	0.511970499772292	0.381741967019674	1.40463861065714	0.497372582488254	-0.342884755696598	0.277887296384231	0.295823610159722	-1.02937129057654	-1.74838246560637	-1.6626251691783	-1.06641939421453	0.161657032351981	0.619464624757765	0.732039959073283	0.781381692079001	0.767667176252396	0.304530144579424	0.0819095050461139	0.0979307212570944	0.287500758697223	0.461021907077871	0.94321260624998	0.990108850486599	0.977265732655767	0.97375207734685	0.464333091734963	0.213797691137314	0.188516638419907	0.841087611656943	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE
s__Streptococcus_timonensis	0.126759504011264	0.63667573850106	0.121276760521863	-0.11002422956984	-0.0115766366979108	1.08399544068767	0.379808683009946	0.782791624061828	0.0728542268809979	0.478946743512634	0.388871203532987	0.354598960546627	0.441643545100777	0.00859750682099312	0.353040630793451	0.408864236866926	0.378526538876261	0.271554899433246	0.264663046002986	1.63724064090298	0.342011043503655	-0.249124505023013	-1.34651090588766	3.07045520016043	0.92893593707381	2.06799667570394	0.268285444427811	0.79152377928957	0.103049828826262	0.732678217552008	0.803503414756961	0.179562213683142	0.00241423637210364	0.353968894629366	0.0398426364966171	0.788738043544992	0.949242074399183	0.727644272583282	0.990108850486599	0.977265732655767	0.97375207734685	0.0619654002173267	0.561971234772396	0.09296615182544	0.943604877778293	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE
s__Lautropia_mirabilis	0.596998657838158	0.322579661072901	-0.60745884088502	-1.32688454477456	0.012213854947645	-0.448604129569039	-1.34158762600263	-1.69515876985262	0.884940671153731	0.768422251733228	0.611764661035442	0.571235992275225	0.631060497430922	0.0133579323072806	0.534297711035373	0.695413590353714	0.63012167331134	0.422609119438886	0.776914849214201	0.527293715408339	-1.06341135555118	-2.10262653133317	0.914352211605979	-0.839614545044044	-1.92919385616299	-2.69020864009394	2.09399331545117	0.438348990093337	0.598715484968796	0.28918782480807	0.0370538820646161	0.361899132532857	0.40236956087112	0.0554655181661841	0.00789382481487125	0.0378271767708076	0.784950517143882	0.94321260624998	0.990108850486599	0.559999214565886	0.97375207734685	0.558242453821194	0.181738080799837	0.0233778657978879	0.646372790978194	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE
s__Streptococcus_sp._HMSC067H01	0.0818734618863705	0.621958504832296	0.147407351816162	-0.223451261464858	0.00014304311983125	0.725158053218765	-0.204173100276582	0.0111073426681267	0.0985983481455506	0.417534234131461	0.327822848763107	0.289540688003825	0.384332059260237	0.00696393876550559	0.305538010656564	0.354058947556081	0.31261668991392	0.229592718249674	0.1960880215168	1.89723964384721	0.509107555253909	-0.58140156690274	0.0205405481937585	2.37338081654878	-0.576664145012865	0.0355302292759389	0.429448934170153	0.844726483228593	0.0591364730122823	0.611198924310632	0.561578876133519	0.983631215940594	0.0185068731631065	0.564769607835909	0.971689907571338	0.668026597882988	0.958737217900574	0.727644272583282	0.990108850486599	0.977265732655767	0.987025401848179	0.115690935820985	0.756300170493304	0.979277397318794	0.943604877778293	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Streptococcus_sp._Marseille_Q3533	-0.328242870521673	0.68296257302508	-0.0316334934676121	-0.353204668585696	0.00555244865900245	0.95385150096461	0.0950246531492571	0.512324462286184	-0.025548164509887	0.489447889947428	0.398675303507905	0.353084435351286	0.458459186136597	0.00870370637374954	0.367546243734147	0.419545736525309	0.383125955408867	0.281130479805855	-0.670639055277017	1.71307970926656	-0.0895918661385901	-0.770416820659929	0.637940714055875	2.59518772732867	0.226494145635358	1.33722201551038	-0.0908765372133617	0.503183892698838	0.0881667311149207	0.928696531865916	0.441914425606282	0.52420398289313	0.0101174792313005	0.8210363788361	0.182589955992089	0.927676905613658	0.813356123296008	0.727644272583282	0.990108850486599	0.977265732655767	0.97375207734685	0.115690935820985	0.916229002469271	0.315942171042491	0.959713309379868	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
s__Rothia_sp._HMSC072B04	0.211458767489721	0.373229343616633	-0.0693678372347831	0.0535668236013828	-0.00232923953512905	0.348371666335297	0.204674871881051	0.291193012616796	0.13533520764625	0.491628344578751	0.389037860876121	0.347740777879349	0.432009652975396	0.00869043387594938	0.381977334760087	0.4099594957732	0.385893345232228	0.281446515751375	0.430119153668628	0.959365093094316	-0.199481457589799	0.123994506216354	-0.26802338851863	0.912021825991595	0.49925632651837	0.754594543322738	0.480855864514601	0.667541784849853	0.338457498182294	0.842075560630548	0.901436010319832	0.788939481811482	0.36278347308652	0.61811168081074	0.451321886315694	0.631110188135113	0.856678623890644	0.777947085374228	0.990108850486599	0.977265732655767	0.97375207734685	0.532082427193563	0.786687593759123	0.626158292726278	0.943604877778293	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Veillonella_tobetsuensis	0.865166239365229	-0.310010645287016	-0.250185925848103	-0.148972956913089	-0.00336074078207538	-0.828997182032209	0.188075096557599	0.73484019929987	-0.459269871813311	0.484121312933738	0.374393329526816	0.342416461555069	0.466791653940109	0.008376312603687	0.367094904663299	0.391032085756843	0.380627252385341	0.26467258508341	1.78708562554784	-0.828034638541313	-0.730648067303466	-0.319142288975463	-0.401219598776206	-2.25826392984824	0.480971008283322	1.93060322059107	-1.73523779075409	0.0753939345981899	0.408609145547536	0.465824311645945	0.749941999658326	0.688674325472257	0.0249771995386709	0.631047552439183	0.0549049735466648	0.0841942096258494	0.331043506213753	0.861997375538638	0.990108850486599	0.977265732655767	0.97375207734685	0.115690935820985	0.7959306726345	0.119089660932203	0.69972056330901	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
s__Alloprevotella_tannerae	0.311508127209795	0.49410005759227	0.58166865264759	0.539973681993478	0.0032611956631958	-1.54179624612388	-0.357095427498712	-0.0164949027937186	-0.203475224531413	0.66306682378956	0.511699902362995	0.448934534887209	0.656466008173148	0.0109605312406804	0.481093653410419	0.609839204553655	0.54777985183429	0.366989430777698	0.469798994661598	0.965605143386876	1.29566475164075	0.822546293746645	0.297539926814108	-3.20477361360779	-0.585556692374464	-0.0301122845947764	-0.554444372145058	0.639083509593457	0.335574290388057	0.196797393276545	0.411885421081495	0.766407244634567	0.00160662006769781	0.558927809503148	0.976011817356621	0.579982633976553	0.842193819271796	0.777947085374228	0.990108850486599	0.977265732655767	0.97375207734685	0.0494838980850926	0.755042830381445	0.979277397318794	0.943604877778293	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
