Feature	lfc_group1g2	lfc_group1g3	lfc_group1g4	se_group1g2	se_group1g3	se_group1g4	W_group1g2	W_group1g3	W_group1g4	p_group1g2	p_group1g3	p_group1g4	q_group1g2	q_group1g3	q_group1g4	diff_group1g2	diff_group1g3	diff_group1g4	passed_ss_group1g2	passed_ss_group1g3	passed_ss_group1g4
s__sp._7	0.0580150014314102	0.354229399417105	0.477998446105444	0.373382505693571	0.352140051007978	0.417547037260207	0.155376860315523	1.00593328819924	1.14477748241707	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Alloprevotella_rava	0.0711445193487676	0.157855689323474	-0.385217894909488	0.434996419346049	0.42737615527535	0.540720936268879	0.163551965452319	0.369360076305078	-0.712415349713655	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
s__Haemophilus_paraphrohaemolyticus	0.990837716261239	-0.202546938632449	-0.163511813167172	0.496404034399927	0.465561165228028	0.622838012368598	1.9960307483379	-0.435059781099318	-0.262527029372133	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Streptococcus_sp._1001283B150225_161107_H12	0.417323500568391	-0.262653304756862	-0.527700241315102	0.425511503937213	0.371795375848451	0.454218293204089	0.980757269091295	-0.7064458619408	-1.16177672544333	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Actinomyces_naeslundii	-0.477859455320673	-0.137566043454681	-0.79513047853566	0.484712311639825	0.44030698054501	0.570215223418353	-0.985862013085725	-0.312432120163988	-1.39443923255674	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Schaalia_sp._ORNL0103	0.161627901306219	0.135119552013603	0.440975979592118	0.366019756768943	0.32618005776425	0.450364156523282	0.441582450993895	0.414248353929909	0.979154253740709	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Streptococcus_sp._Marseille_Q6470	0.584758120163669	0.0672970661314225	-0.214931524480005	0.322667969447694	0.289107518372915	0.382074905705035	1.81225958425495	0.232775219787322	-0.562537662826602	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Streptococcus_sp._343_SSPC	0.446877589416844	-0.170236954803182	-0.191579805677855	0.416918231977244	0.388601817968776	0.486165892279388	1.07185907245533	-0.438075549139249	-0.394062620846628	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Porphyromonas_pasteri	0.277123998714493	-0.444418853374991	-0.163434888045077	0.438958385444283	0.398921399584056	0.513930520028181	0.631321801573529	-1.11405117358551	-0.318009695232957	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Porphyromonas_endodontalis	1.04258031235278	1.18851974683612	0.594673461625464	0.493412634222881	0.432218909153979	0.574486474533326	2.11299881689254	2.74980969519014	1.03513918601571	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Campylobacter_concisus	-0.14147418109464	-0.757478661962245	-0.0569307121179131	0.432384706554339	0.390995430329642	0.516559565743307	-0.327195155032294	-1.93730822205167	-0.110211321004176	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Leptotrichia_sp._oral_taxon_417	-0.0106489617289308	-0.0585251706428833	-0.269822602179429	0.484166570497936	0.426390443309237	0.521260198286304	-0.0219944175781881	-0.137257228817482	-0.517635152398932	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Oribacterium_sinus	0.135872969322883	-0.599546534875696	0.227170902560867	0.401137673355766	0.369314173189781	0.445337171995667	0.338719044227935	-1.62340516124087	0.510109905137399	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
s__Streptococcus_sp._Marseille_Q0941	0.588938431954105	0.0752808951704128	-0.0397820085169062	0.32729611849654	0.288529417211849	0.366755061310907	1.79940548839821	0.260912373850389	-0.108470237260562	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
s__Streptococcus_sp._HMSC062D07	0.49661734252688	0.12464061989322	-0.410698529210723	0.354129197736564	0.308540313610291	0.41294249105051	1.40236203538436	0.403968669230854	-0.994565921675732	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Aggregatibacter_segnis	0.346019904174963	0.443704568444929	0.322817229234707	0.475592929433594	0.418768647274794	0.596697848849337	0.727554769552722	1.05954581684281	0.541006189074123	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__sp._8	0.20945790704146	0.216850848794389	0.159380777564995	0.337275591693353	0.311334682021892	0.398474679761378	0.621028951397991	0.696520051624511	0.399977177120611	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Streptococcus_sp._A12	0.271436328723926	-0.464718853730193	-0.155121126864957	0.404640654490748	0.384494341601435	0.455858147386178	0.670808347385501	-1.20864939596931	-0.340283765365165	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Fusobacterium_periodonticum	0.00167288452767028	-0.157954147297438	-0.38014165346015	0.422336431284316	0.376176843339403	0.458120347266406	0.00396102349632276	-0.419893329677726	-0.829785569945641	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Streptococcus_sp._Marseille_Q4154	0.592427731828364	-0.046810382387259	-0.251578870069147	0.350935625496853	0.321855088523991	0.411779858106809	1.68813790560479	-0.145439311218998	-0.61095477380997	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Gemella_morbillorum	0.0365950543394319	-0.0394923279145388	0.0896362911077994	0.425405320037277	0.399402541574027	0.463536389937164	0.0860239696490517	-0.0988785092826435	0.193374874235764	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
s__Fusobacterium_nucleatum	0.434301075538905	-0.143764471446886	-0.166615003790955	0.416061601140584	0.38094308236294	0.532988863908773	1.04383839880518	-0.377390949207252	-0.312605037503134	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Streptococcus_intermedius	0.0263380844654905	-0.523622948339573	-0.283053378620422	0.379973181516349	0.346645930606404	0.450680399742995	0.069315640541745	-1.51054116638143	-0.628057884882139	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Granulicatella_sp._HMSC30F09	0.463155946775554	0.50396246219953	0.237460774984606	0.360549930473942	0.323367445229196	0.415782447764999	1.2845819888711	1.55848236931313	0.571117843624845	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Veillonella_sp._CLA_AA_H247	-0.540458145587772	-0.218486749125216	-0.0617692442205699	0.387343982490889	0.356587899925081	0.469433299894264	-1.39529247908346	-0.612714983237289	-0.131582578897754	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Tannerella_serpentiformis	-0.813201276068712	-0.512400842192854	-1.27330157955277	0.431390967268376	0.374659871314168	0.468619287927189	-1.88506792624335	-1.3676427112291	-2.71713438254936	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Haemophilus_sp._Marseille_Q0026	0.33642805020607	-1.02441892323489	-1.02546563479679	0.522813442894117	0.451058018020434	0.555556812319622	0.643495408885661	-2.27114668691797	-1.84583396703418	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Leptotrichia_sp._oral_taxon_215	0.0106451980843013	-0.303259312910026	-0.472144770678529	0.446400958476892	0.401998067686	0.486225736380117	0.0238467187002071	-0.754380026390828	-0.971040270705498	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
s__Leptotrichia_sp._oral_taxon_221	0.041517086578777	-0.185937988178796	-0.119479502463632	0.476206808404154	0.401545657072952	0.530402132437984	0.0871828916472393	-0.463055657317234	-0.225262108043281	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Actinobaculum_sp._oral_taxon_183	0.0178198090845319	0.752483672864556	0.132514230952802	0.432054522469677	0.383910889988855	0.494352988934831	0.0412443526401984	1.9600477415121	0.268055891071533	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Streptococcus_sp._oral_taxon_061	0.376457831588408	0.0599346885940461	0.105289973630769	0.361294825521213	0.316979005528717	0.428989163417409	1.04196851157589	0.189080940846779	0.245437373736923	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Bifidobacterium_longum	-0.0254889810250907	-0.274067165153351	-1.74804935012436	0.430493131704125	0.379836226928353	0.486204716831539	-0.059208798347587	-0.721540352719033	-3.5952949233317	0.952928126778922	0.47260485366057	0.000548832849456821	1	1	0.126780388224526	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Aggregatibacter_sp._2125159857	-0.144474286513884	0.210037764612549	1.11310689769612	0.44913418667414	0.41159850775246	0.537306548195965	-0.321672878174167	0.510297682466011	2.07164215927282	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Abiotrophia_defectiva	-0.874332788623433	-0.488801522876187	-0.251389709949713	0.41152901480916	0.388083602060572	0.531485963025079	-2.12459573240271	-1.25952635020094	-0.472994072164894	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Corynebacterium_durum	-0.0125950140091626	-0.209751052978499	-1.13379232663281	0.462053804986188	0.414429529038771	0.514123519160044	-0.0272587605020135	-0.506119951116892	-2.20529169427058	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Aggregatibacter_sp._oral_taxon_458	-0.490882728408539	0.225483992201008	1.18624345864631	0.447541877692571	0.401756825876378	0.522140840461593	-1.09684200043898	0.561244956346778	2.27188407173364	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Candidatus_Nanosynbacter_sp._TM7_057	-0.146121945956358	-0.178141633012305	-1.2323146378506	0.381844372080666	0.356093753750122	0.464708044855445	-0.382674085675642	-0.500266098846853	-2.65180396916505	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Lachnoanaerobaculum_orale	0.876535502370696	0.335204626523773	0.667350229776972	0.404012205839466	0.35513031717029	0.451132411882857	2.16957678431871	0.943891890714129	1.47927795077215	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Bohxovirus_oralis	0.479244131382255	0.66241914831577	0.592692448344231	0.4129182153452	0.371765849354772	0.449624810839205	1.16062724668517	1.78181817793498	1.31819337824796	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
s__Actinomyces_sp._S6_Spd3	-0.135155281680813	-0.189554237732672	-0.371056681820122	0.379316918419418	0.357340748203455	0.428589586040364	-0.356312294858859	-0.530457941574431	-0.865762244127827	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Streptococcus_virus_MS1	-0.130932323114282	-0.111441826160948	0.338309422606846	0.411948208532087	0.349729175769047	0.450479483328113	-0.317836855222258	-0.318651785101685	0.750998514088675	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Candidatus_Nanosynbacter_sp._TM7_008	-0.192993369364394	-0.627889033091267	-0.636313213084719	0.389164964014539	0.339230027433355	0.430854102983601	-0.495916609176523	-1.85092409962035	-1.47686469428594	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Candidatus_Nanosynbacter_sp._TM7_076	-0.242514890120494	-0.114649737813468	-0.309164240669667	0.369856027374453	0.333749255647754	0.419826950825236	-0.655700792121916	-0.343520579816578	-0.736408751419975	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Actinomyces_sp._oral_taxon_181	-0.0452985359302967	0.107966851719897	-0.0414645871806947	0.387630236385623	0.382167627381858	0.428265590879791	-0.116860171571427	0.282511767047232	-0.0968197960884822	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Actinomyces_sp._ph3	-0.585899494090973	0.0789921344670872	-0.202948254636671	0.421928659989845	0.40976904424606	0.451626232891998	-1.3886221763297	0.192772332552416	-0.449372157452165	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Candidatus_Nanosynbacter_sp._TM7_087	-0.137845406107992	-0.329145645475782	-0.888190510693368	0.361565383149802	0.332348292483488	0.418736496346775	-0.381246138408335	-0.990363582181288	-2.12112036672776	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Lachnoanaerobaculum_sp._ICM7	0.263557107899423	0.111154396148165	-0.133325038660243	0.377813503861974	0.328676541491861	0.410362116001452	0.697585198002102	0.338187798994221	-0.324896069742879	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Candidatus_Nanosynbacter_sp._TM7_075	0.024778689889326	-0.0829007431931337	0.112335996496742	0.373384332882187	0.335302818240741	0.404658980898971	0.0663624252738647	-0.247241414874159	0.277606581836343	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Candidatus_Nanosynbacter_sp._TM7_053	-0.417746333484035	-0.583177194993032	-1.08781057226068	0.368093924214244	0.334858882700707	0.442136865834611	-1.13489059721858	-1.74156107280054	-2.46034804224535	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__sp._9	-0.245125623494203	-0.172870825279426	-0.922786137228144	0.379653500409754	0.326724216775299	0.422314498659516	-0.6456561660294	-0.529103189796047	-2.18506856893901	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Dybvigvirus_Av1	-0.193348967993792	-0.476343569356995	-0.671655146154269	0.378569535850912	0.345419160676288	0.47823919054456	-0.510735676496528	-1.37903053329286	-1.40443351242183	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
s__Cepunavirus_Cp1	-1.06751965469008	-0.770067200962121	0.377192166749338	0.37702497251467	0.335051942440062	0.468007313933158	-2.83142956703893	-2.29835169840831	0.805953572775166	1	1	1	1	1	1	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE
