"t1","t2","r1","r2","n1","n2","p","BH_p","abs_diff_cor","num_sig_corr_t1","num_sig_corr_t2"
"s__Prevotella_sp._885","GO.0004190.InterPro.",0.828689370485036,-0.112487100103199,18,18,0.000509129271912775,0.0222873946974854,0.941176470588235,75,1
"s__Roseburia_intestinalis","GO.0015086.PANTHER.",0.665725578769057,-0.0701581027667984,22,23,0.00755065872479269,0.0495891438916228,0.735883681535855,67,1
"s__Prevotella_stercorea","GO.0008556.InterPro.",-0.794805194805195,-0.112648221343874,21,23,0.0033240373537258,0.0370411054860726,0.682156973461321,21,1
"s__Prevotella_sp._885","GO.0004826.PANTHER.",0.759803921568627,-0.166150670794634,17,18,0.00225966565384832,0.0316732052088625,0.925954592363261,75,1
"s__Prevotella_sp._885","GO.0006432.PANTHER.",0.759803921568627,-0.166150670794634,17,18,0.00225966565384832,0.0316732052088625,0.925954592363261,75,1
"s__Prevotella_bivia","GO.0000154.InterPro.",-0.0360902255639098,0.704545454545455,20,23,0.00664107075684608,0.0478564786169986,0.740635680109364,8,1
"s__Prevotella_copri","GO.0004467.PANTHER.",-0.0738461538461539,0.667692307692308,25,25,0.00411497915470887,0.0394612070514989,0.741538461538462,13,1
"s__Oscillibacter_sp._ER4","GO.0044780.InterPro.",0.259803921568627,-0.731578947368421,17,19,0.00139403293874509,0.0281037040451009,0.991382868937049,18,1
"s__Prevotella_copri","GO.0008381.InterPro.",0.0860869565217391,0.725811965811966,24,26,0.00653377650324783,0.0478564786169986,0.639725009290227,13,1
"s__Vescimonas_coprocola","GO.0004521.InterPro.",-0.757142857142857,0.358101135190918,15,18,0.000614089804454315,0.0222873946974854,1.11524399233378,37,1
"s__Roseburia_intestinalis","GO.0015093.PANTHER.",0.766233766233766,0.0810276679841897,22,23,0.0043503860729046,0.0400057347449076,0.685206098249577,67,1
"s__Ruminococcus_gnavus","GO.0008939.InterPro.",0.716883116883117,0.0376923076923077,21,25,0.00774481194461279,0.0498607601105728,0.679190809190809,12,1
"s__Coprococcus_comes","GO.0006526.PANTHER.",-0.00395256916996047,0.72,23,24,0.00414011282247265,0.0394612070514989,0.72395256916996,2,1
"s__Vescimonas_fastidiosa","GO.0008927.InterPro.",0.00659340659340659,-0.808823529411765,14,16,0.00709437636390048,0.0482025359613268,0.815416936005171,5,1
"s__Collinsella_aerofaciens","GO.0008448.InterPro.",-0.762641898864809,0.102255639097744,18,20,0.00229828246413515,0.0316732052088625,0.864897537962553,1,1
"s__Prevotella_sp._885","GO.0002949.InterPro.",0.842105263157895,0.0897832817337461,19,18,0.00187326494496383,0.0301611214881288,0.752321981424149,75,1
"s__Holdemanella_biformis","GO.0042840.PANTHER.",-0.143859649122807,0.678195488721804,19,20,0.0064510251039185,0.0478564786169986,0.822055137844611,3,1
"s__Prevotella_copri","GO.0004177.PANTHER.",-0.0523076923076923,0.624615384615385,25,26,0.00969795140396008,0.055095607976121,0.676923076923077,13,1
"s__Oscillibacter_sp._MSJ_31","GO.0015935.PANTHER.",-0.25,0.696491228070175,16,19,0.0035647544851483,0.0374820988887341,0.946491228070175,14,2
"s__Oscillibacter_valericigenes","GO.0015935.PANTHER.",-0.291304347826087,0.681818181818182,24,21,0.000554482805391398,0.0222873946974854,0.973122529644269,29,2
"s__Prevotella_sp._885","GO.0016855.InterPro.",0.705263157894737,-0.102167182662539,19,18,0.00770963395402815,0.0497281339037655,0.807430340557275,75,2
"s__Prevotella_corporis","GO.0016855.InterPro.",-0.0264705882352941,0.742857142857143,16,20,0.00896504736478805,0.0531847497912157,0.769327731092437,10,2
"s__Roseburia_intestinalis","GO.0004594.InterPro.",0.677018633540373,-0.117588932806324,22,23,0.00396530597330516,0.0390952266516503,0.794607566346697,67,1
"s__Prevotella_sp._885","GO.0019698.PANTHER.",0.0134158926728586,0.777089783281734,18,18,0.00606262982787167,0.0469247194240023,0.763673890608875,75,2
"s__Holdemanella_biformis","GO.0019698.PANTHER.",-0.136842105263158,0.757894736842105,19,20,0.00150864081936963,0.0292444220370112,0.894736842105263,3,2
"s__Roseburia_intestinalis","GO.0007059.PANTHER.",0.651044607566347,-0.075098814229249,22,23,0.00913730768726296,0.0535488729579132,0.726143421795596,67,1
"s__Mediterraneibacter_faecis","GO.0017116.PANTHER.",0.873517786561265,0.324110671936759,22,23,0.00183665131182849,0.0301611214881288,0.549407114624506,21,1
"s__Dorea_formicigenerans","GO.0004489.InterPro.",0.315640880858272,0.827075098814229,22,23,0.00868256854552076,0.0523625672283713,0.511434217955957,5,1
"s__Oscillibacter_sp._ER4","GO.0004803.PANTHER.",-0.124871001031992,0.744360902255639,18,20,0.002706920465485,0.0334161478403556,0.869231903287631,18,1
"s__Oscillibacter_sp._ER4","GO.0032196.PANTHER.",-0.124871001031992,0.744360902255639,18,20,0.002706920465485,0.0334161478403556,0.869231903287631,18,1
"s__Catenibacterium_mitsuokai","GO.0005576.PANTHER.",0.747549019607843,-0.0240601503759399,17,20,0.00734865425235996,0.0490268680303327,0.771609169983783,10,1
"s__Roseburia_intestinalis","GO.0009073.PANTHER.",0.689723320158103,-0.196640316205534,23,23,0.00116982699292176,0.0268676607067451,0.886363636363636,67,1
"s__Prevotella_sp._885","GO.0003941.PANTHER.",0.874097007223942,0.124871001031992,18,18,0.0009894172314266,0.0259418153402686,0.74922600619195,75,1
"s__Ruminococcus_gnavus","GO.0015031.PANTHER.",0.700592885375494,-0.0361538461538462,23,25,0.00405247200511803,0.0393300882149758,0.73674673152934,12,2
"s__Roseburia_intestinalis","GO.0015031.PANTHER.",0.699604743083004,-0.0177865612648221,22,23,0.00678726052910579,0.0478875199201074,0.717391304347826,67,2
"s__Oscillibacter_valericigenes","GO.0019843.PANTHER.",-0.26695652173913,0.668831168831169,24,21,0.000970087642292145,0.0259144045832002,0.935787690570299,29,1
"s__Holdemanella_biformis","GO.0042450.PANTHER.",0.0859649122807018,0.772932330827068,19,20,0.00802148172762336,0.0503000814163568,0.686967418546366,3,1
"s__Bacteroides_fragilis","GO.0016661.InterPro.",0.724561403508772,-0.173913043478261,19,24,0.00127595922164285,0.0269758011754084,0.898474446987033,5,1
"s__Roseburia_intestinalis","GO.0070403.PANTHER.",0.703557312252964,0,23,23,0.00664267547477241,0.0478564786169986,0.703557312252964,67,1
"s__Phocaeicola_massiliensis","GO.0006082.InterPro.",0.206015037593985,-0.698701298701299,20,21,0.00188828085532592,0.0301611214881288,0.904716336295284,2,1
"s__Ligilactobacillus_ruminis","GO.0003941.InterPro.",0.853146853146853,-0.178921568627451,12,17,0.00101478451809337,0.0259418153402686,1.0320684217743,6,1
"s__Mediterraneibacter_faecis","GO.0006400.PANTHER.",0.760587238848108,0.0671936758893281,22,23,0.00434202612174616,0.0400057347449076,0.69339356295878,21,1
"s__Faecalibacterium_prausnitzii","GO.0004648.InterPro.",0.795652173913043,0.0355731225296443,24,22,0.00108448847851202,0.0263867265668304,0.760079051383399,28,2
"s__Roseburia_intestinalis","GO.0004648.InterPro.",0.71038961038961,-0.213438735177866,21,23,0.000866190887968797,0.0240623736437316,0.923828345567476,67,2
"s__Faecalibacterium_prausnitzii","GO.0004641.InterPro.",0.744776962168266,-0.1699604743083,22,22,0.000616532409947196,0.0222873946974854,0.914737436476567,28,1
"s__Prevotella_sp._885","GO.0016149.InterPro.",0.773529411764706,-0.0423116615067079,16,18,0.0058500520455404,0.0461722228560773,0.815841073271414,75,1
"s__Oscillibacter_valericigenes","GO.0016616.PANTHER.",0.0878260869565217,-0.677922077922078,24,21,0.00535841691418299,0.0443767485287268,0.7657481648786,29,1
"s__Oscillibacter_valericigenes","GO.0019205.InterPro.",-0.113495200451722,0.667532467532468,22,21,0.00616446070080823,0.0471761764695259,0.78102766798419,29,1
"s__Oscillibacter_valericigenes","GO.0004788.InterPro.",-0.0506493506493507,0.717293233082707,21,20,0.00582390488682634,0.0461722228560773,0.767942583732057,29,1
"s__Prevotella_bivia","GO.0016151.InterPro.",-0.162022703818369,-0.819169960474308,18,23,0.00423259131019957,0.0396317450580647,0.657147256655939,8,1
"s__Oscillibacter_sp._MSJ_31","GO.0015774.InterPro.",0.061764705882353,-0.773684210526316,16,19,0.00424256936218684,0.0396317450580647,0.835448916408669,14,2
"s__Oscillibacter_valericigenes","GO.0015774.InterPro.",0.0897797854319593,-0.741558441558442,22,21,0.00186427413737569,0.0301611214881288,0.831338226990401,29,2
"s__Oscillibacter_sp._ER4","GO.0003848.InterPro.",0.174406604747162,0.804511278195489,18,20,0.00947827866989195,0.0541090083290919,0.630104673448327,18,2
"s__Oliverpabstia_intestinalis","GO.0003848.InterPro.",0.698245614035088,-0.166666666666667,19,19,0.00435436568652055,0.0400057347449076,0.864912280701754,7,2
"s__Oscillibacter_sp._MSJ_31","GO.0015159.InterPro.",0.0470588235294118,-0.757894736842105,16,19,0.00652340955142858,0.0478564786169986,0.804953560371517,14,1
"s__Prevotella_stercorea","GO.0015205.InterPro.",0.724449463579898,-0.172173913043478,22,24,0.000727594843642562,0.0235500422786327,0.896623376623377,21,1
"s__Prevotella_stercorea","GO.0006479.InterPro.",0.678260869565217,-0.0782608695652174,24,24,0.00401476529389948,0.0393300882149758,0.756521739130435,21,1
"s__Prevotella_sp._885","GO.0044208.PANTHER.",0.748194014447884,-0.00103199174406605,18,18,0.00943833034261409,0.0541090083290919,0.749226006191951,75,1
"s__Prevotella_sp._885","GO.0042026.PANTHER.",0.717234262125903,-0.267285861713106,18,18,0.00168408535632071,0.0292984936097848,0.984520123839009,75,1
"s__Blautia_massiliensis","GO.0015128.InterPro.",0.187719298245614,-0.701754385964912,19,19,0.00338647775539676,0.0370411054860726,0.889473684210526,5,1
"s__Blautia_massiliensis","GO.0035429.InterPro.",0.187719298245614,-0.701754385964912,19,19,0.00338647775539676,0.0370411054860726,0.889473684210526,5,1
"s__Prevotella_sp._885","GO.0004479.InterPro.",0.797058823529412,-0.12280701754386,16,18,0.00178474579538553,0.0301441659812245,0.919865841073271,75,2
"s__Vescimonas_coprocola","GO.0004479.InterPro.",-0.753571428571429,0.308823529411765,15,17,0.00131517099708773,0.0272936663395618,1.06239495798319,37,2
"s__Catenibacterium_mitsuokai","GO.0043768.InterPro.",0.799019607843137,0.115789473684211,17,20,0.00796609701010498,0.0503000814163568,0.683230134158927,10,1
"s__Prevotella_buccalis","GO.0003844.PANTHER.",-0.286764705882353,0.657820440429136,17,22,0.00263237524745786,0.0332541004332492,0.944585146311489,10,1
"s__Prevotella_sp._885","GO.0004818.PANTHER.",0.875,0.131062951496388,17,18,0.00125656576434607,0.0268676607067451,0.743937048503612,75,1
"s__Prevotella_sp._885","GO.0006424.PANTHER.",0.875,0.131062951496388,17,18,0.00125656576434607,0.0268676607067451,0.743937048503612,75,1
"s__Anaerostipes_hadrus","GO.0009229.InterPro.",0.715584415584416,-0.115584415584416,21,21,0.00286764059955151,0.0347664468564183,0.831168831168831,9,2
"s__Oscillibacter_valericigenes","GO.0009229.InterPro.",-0.0012987012987013,0.721804511278195,21,20,0.00823104569034588,0.0509755287506823,0.723103212576897,29,2
"s__Streptococcus_mitis","GO.0052621.PANTHER.",-0.771428571428571,0.380804953560372,14,18,0.000489467358843011,0.0222873946974854,1.15223352498894,26,1
"s__Prevotella_buccalis","GO.0008808.InterPro.",-0.188725490196078,0.649915302089215,17,22,0.00730985526589417,0.048982231980791,0.838640792285294,10,1
"s__Mediterraneibacter_faecis","GO.0004815.PANTHER.",0.815584415584416,0.25395256916996,21,23,0.00746298621866414,0.049306021309826,0.561631846414455,21,1
"s__Mediterraneibacter_faecis","GO.0006422.PANTHER.",0.815584415584416,0.25395256916996,21,23,0.00746298621866414,0.049306021309826,0.561631846414455,21,1
"s__Roseburia_intestinalis","GO.0004077.InterPro.",0.722190852625635,-0.326086956521739,22,23,0.000129677800927625,0.0103978018561968,1.04827780914737,67,1
"s__Oscillibacter_valericigenes","GO.0015891.InterPro.",0.114285714285714,-0.67012987012987,21,21,0.00655852074923416,0.0478564786169986,0.784415584415584,29,1
"s__Prevotella_copri","GO.0070402.PANTHER.",0.145384615384615,0.810598290598291,25,26,0.00115454230784572,0.0268676607067451,0.665213675213675,13,2
"s__Prevotella_stercorea","GO.0070402.PANTHER.",-0.206923076923077,0.627692307692308,25,25,0.00203544755946615,0.0301611214881288,0.834615384615385,21,2
"s__Prevotella_stercorea","GO.0031167.InterPro.",0.686758893280632,-0.0469565217391304,23,24,0.00524747206293827,0.0438966259438492,0.733715415019763,21,1
"s__Phocaeicola_vulgatus","GO.0004476.InterPro.",-0.811688311688312,-0.284615384615385,21,25,0.00944585525288653,0.0541090083290919,0.527072927072927,7,1
"s__Mediterraneibacter_faecis","GO.0001510.PANTHER.",0.866233766233766,0.306324110671937,21,23,0.00239156036525108,0.0320814637589574,0.55990965556183,21,1
"s__Blautia_wexlerae","GO.0018105.PANTHER.",0.760577915376677,-0.0337662337662338,18,21,0.00393034288041351,0.0390952266516503,0.794344149142911,11,1
"s__Prevotella_disiens","GO.0004829.PANTHER.",-0.135338345864662,0.687826086956522,20,24,0.00320863496692238,0.0368731731703653,0.823164432821183,37,1
"s__Prevotella_disiens","GO.0006435.PANTHER.",-0.135338345864662,0.687826086956522,20,24,0.00320863496692238,0.0368731731703653,0.823164432821183,37,1
"s__Streptococcus_mitis","GO.0006102.InterPro.",-0.909090909090909,-0.0529411764705882,12,16,0.000976931918811119,0.0259144045832002,0.856149732620321,26,1
"s__Oscillibacter_valericigenes","GO.0043024.PANTHER.",-0.0869565217391304,0.722077922077922,23,21,0.00258106255298984,0.0328736053680439,0.809034443817052,29,1
"s__Prevotella_buccalis","GO.0005615.PANTHER.",-0.444788441692466,0.732467532467532,18,21,7.82543143771975e-05,0.00861272416925308,1.17725597416,10,1
"s__Streptococcus_mitis","GO.0008840.InterPro.",-0.895604395604396,0.0196078431372549,13,17,0.000546717074520063,0.0222873946974854,0.915212238741651,26,1
"s__Prevotella_stercorea","GO.0015035.InterPro.",-0.181538461538462,0.759130434782609,25,24,0.000148287246203215,0.011625720102332,0.94066889632107,21,2
"s__Prevotella_sp._Marseille_P4119","GO.0015035.InterPro.",-0.10446075663467,0.765810276679842,22,23,0.00063031113177423,0.0222873946974854,0.870271033314512,4,2
"s__Escherichia_coli","GO.0004797.InterPro.",0.193506493506494,-0.629565217391304,21,24,0.00425749188690661,0.0396317450580647,0.823071710897798,8,2
"s__Oscillibacter_sp._MSJ_31","GO.0004797.InterPro.",-0.741176470588235,0.268421052631579,16,19,0.0013587324142388,0.0278345715015415,1.00959752321981,14,2
"s__Prevotella_sp._885","GO.0003688.PANTHER.",0.748194014447884,-0.108359133126935,18,18,0.00394899712853799,0.0390952266516503,0.85655314757482,75,1
"s__Blautia_wexlerae","GO.0015744.PANTHER.",0.72557876905703,0.0454545454545455,22,23,0.00742914572183239,0.0492669663658359,0.680124223602484,11,1
"s__Streptococcus_mitis","GO.0008767.InterPro.",-0.85054945054945,-0.112487100103199,14,18,0.00494200173507783,0.0422164216013429,0.738062350446251,26,1
"s__Oscillibacter_sp._ER4","GO.0009424.InterPro.",0.255882352941176,-0.772058823529412,16,17,0.00112632190310385,0.02666888371913,1.02794117647059,18,1
"s__Faecalibacterium_prausnitzii","GO.0004639.InterPro.",0.647656691134952,-0.271428571428571,22,21,0.0017857513293866,0.0301441659812245,0.919085262563524,28,2
"s__Ruminococcus_bromii","GO.0004639.InterPro.",-0.0485036119711042,0.736842105263158,18,20,0.00611099346538857,0.0471428660502076,0.785345717234262,6,2
"s__Roseburia_intestinalis","GO.0051205.PANTHER.",0.681818181818182,-0.228260869565217,21,23,0.00133136834152603,0.0274682310462212,0.910079051383399,67,1
"s__Prevotella_sp._885","GO.0004818.InterPro.",0.852941176470588,-0.017156862745098,17,17,0.000883476469797916,0.0243508201988051,0.870098039215686,75,1
"s__Prevotella_disiens","GO.0004615.PANTHER.",-0.180451127819549,0.650434782608696,20,24,0.00397687565642582,0.0390952266516503,0.830885910428245,37,2
"s__Vescimonas_coprocola","GO.0004615.PANTHER.",-0.735294117647059,0.27141382868937,16,18,0.00174814164145924,0.0299390471411078,1.00670794633643,37,2
"s__Prevotella_bivia","GO.0000179.PANTHER.",0.0541353383458647,0.729249011857708,20,23,0.00931535899762562,0.0540535962888539,0.675113673511843,8,1
"s__Roseburia_faecis","GO.0004354.PANTHER.",0.674782608695652,-0.000869565217391304,24,24,0.00903790715846974,0.0533206295235472,0.675652173913044,1,2
"s__Roseburia_intestinalis","GO.0004354.PANTHER.",0.773715415019763,0.0513833992094862,23,23,0.00235731474139156,0.0317734216823559,0.722332015810277,67,2
"s__Roseburia_intestinalis","GO.0032977.PANTHER.",0.703896103896104,-0.227272727272727,21,23,0.000852884465151163,0.0238807650242326,0.931168831168831,67,1
"s__Roseburia_intestinalis","GO.0006241.InterPro.",0.768492377188029,-0.183794466403162,22,23,0.000230010238662577,0.0156053100384918,0.952286843591191,67,1
"s__Catenibacterium_mitsuokai","GO.0016836.PANTHER.",0.83578431372549,0.0887218045112782,17,20,0.00242891530486482,0.0324591408922844,0.747062509214212,10,2
"s__Ruminococcus_callidus","GO.0016836.PANTHER.",0.792857142857143,-0.0735294117647059,15,17,0.00433909369780711,0.0400057347449076,0.866386554621849,1,2
"s__Prevotella_ihumii","GO.0043139.InterPro.",-0.796428571428571,-0.00701754385964912,15,19,0.00580285824566698,0.0461722228560773,0.789411027568922,5,1
"s__Prevotella_sp._885","GO.0004827.PANTHER.",0.70485036119711,-0.259029927760578,18,18,0.0022906807942263,0.0316732052088625,0.963880288957688,75,1
"s__Prevotella_sp._885","GO.0006433.PANTHER.",0.70485036119711,-0.259029927760578,18,18,0.0022906807942263,0.0316732052088625,0.963880288957688,75,1
"s__Prevotella_stercorea","GO.0032559.InterPro.",0.742857142857143,0.0434782608695652,20,22,0.00735627938432338,0.0490268680303327,0.699378881987578,21,2
"s__Prevotella_pectinovora","GO.0032559.InterPro.",0.794117647058823,0.0588235294117647,16,18,0.0083900093228242,0.0512109911607678,0.735294117647059,6,2
"s__Blautia_wexlerae","GO.0003908.InterPro.",-0.168831168831169,0.636521739130435,21,24,0.00485372965715345,0.0419704858589151,0.805352907961604,11,1
"s__Streptococcus_mitis","GO.0004417.InterPro.",-0.918181818181818,-0.240196078431373,11,17,0.00350589460907661,0.0373679642925144,0.677985739750446,26,1
"s__Faecalibacterium_prausnitzii","GO.0019318.InterPro.",0.00197628458498024,0.692828910220215,23,22,0.0091534699261876,0.0535546300159036,0.690852625635234,28,1
"s__Oscillibacter_sp._MSJ_31","GO.0003852.PANTHER.",0.0821428571428571,-0.746130030959752,15,18,0.00834447373421539,0.0511482610696859,0.82827288810261,14,1
"s__Prevotella_bivia","GO.0003849.InterPro.",0.0808823529411765,-0.71880293619424,17,22,0.0060650997894969,0.0469247194240023,0.799685289135417,8,1
"s__Faecalibacterium_prausnitzii","GO.0003979.InterPro.",-0.263157894736842,0.724675324675325,20,21,0.000591510681948566,0.0222873946974854,0.987833219412167,28,1
"s__Prevotella_disiens","GO.0004326.PANTHER.",-0.159649122807018,0.669565217391304,19,24,0.00412021582183351,0.0394612070514989,0.829214340198322,37,1
"s__Prevotella_sp._885","GO.0006048.PANTHER.",0.731682146542828,-0.137254901960784,18,18,0.00421511188822283,0.0396317450580647,0.868937048503612,75,1
"s__Ruminococcus_bromii","GO.0022904.InterPro.",0.0719298245614035,-0.721804511278195,19,20,0.00572383667793622,0.046104328309952,0.793734335839599,6,1
"s__Faecalibacterium_prausnitzii","GO.0008841.PANTHER.",0.680406549971767,-0.0299265951439864,22,22,0.00937760736835328,0.0541090083290919,0.710333145115754,28,2
"s__Prevotella_disiens","GO.0008841.PANTHER.",-0.164912280701754,0.677391304347826,19,24,0.00341912167114937,0.0370734553025606,0.842303585049581,37,2
"s__Roseburia_intestinalis","GO.0003883.PANTHER.",0.695087521174478,-0.240118577075099,22,23,0.000743154994152236,0.0236202776519738,0.935206098249576,67,1
"s__Roseburia_intestinalis","GO.0006241.PANTHER.",0.695087521174478,-0.240118577075099,22,23,0.000743154994152236,0.0236202776519738,0.935206098249576,67,1
"s__Prevotella_sp._885","GO.0008716.PANTHER.",0.77719298245614,-0.316821465428277,19,18,0.000202571966979399,0.0142934779900664,1.09401444788442,75,1
"s__Escherichia_coli","GO.0052381.PANTHER.",-0.0962406015037594,-0.784584980237154,20,23,0.00416087557345736,0.0394612070514989,0.688344378733395,8,1
"s__Faecalibacterium_prausnitzii","GO.0006188.InterPro.",0.776521739130435,-0.0479954827780915,24,22,0.000755691001216273,0.0237211320971616,0.824517221908526,28,2
"s__Roseburia_intestinalis","GO.0006188.InterPro.",0.663466967814794,-0.0859683794466403,22,23,0.00677711760861712,0.0478875199201074,0.749435347261434,67,2
"s__Prevotella_pectinovora","GO.0042956.PANTHER.",0.808823529411765,-0.04437564499484,17,18,0.00212916790616228,0.0306600178487368,0.853199174406605,6,1
"s__Ligilactobacillus_ruminis","GO.0006885.InterPro.",-0.825174825174825,0.355882352941176,12,16,0.000562532055127235,0.0222873946974854,1.181057178116,6,1
"s__Escherichia_coli","GO.0052381.InterPro.",-0.0315789473684211,-0.796442687747036,20,23,0.00161897338180919,0.0292909645693478,0.764863740378614,8,2
"s__Ruminococcus_gnavus","GO.0052381.InterPro.",0.193506493506494,-0.710474308300395,21,23,0.00106692752790399,0.0263787926226876,0.903980801806889,12,2
"s__Mediterraneibacter_faecis","GO.0008408.PANTHER.",0.728966685488425,-0.0553359683794466,22,23,0.00263921432009914,0.0332541004332492,0.784302653867871,21,1
"s__Oscillibacter_sp._ER4","GO.0071978.PANTHER.",0.202941176470588,-0.737874097007224,16,18,0.00303740713596086,0.0359596388445299,0.940815273477812,18,1
"s__Prevotella_sp._885","GO.0030259.InterPro.",0.791537667698658,0.0856553147574819,18,18,0.00796698981217992,0.0503000814163568,0.705882352941177,75,1
"s__Streptococcus_mitis","GO.0051920.InterPro.",0.824175824175824,-0.0196078431372549,13,18,0.00468877233798019,0.0414378617465608,0.843783667313079,26,1
"s__Anaerostipes_hadrus","GO.0009847.InterPro.",0.770175438596491,0.00601503759398496,19,20,0.0043400739214318,0.0400057347449076,0.764160401002506,9,1
"s__Phocaeicola_massiliensis","GO.0004735.InterPro.",0.201754385964912,-0.672727272727273,19,21,0.00368239534952824,0.038098213469606,0.874481658692185,2,2
"s__Blautia_faecicola","GO.0004735.InterPro.",0.360902255639098,-0.701754385964912,20,19,0.00046237204031402,0.0222873946974854,1.06265664160401,2,2
"s__Blautia_wexlerae","GO.0004819.PANTHER.",0.775268210050819,0.181739130434783,22,24,0.0083507365011732,0.0511482610696859,0.593529079616036,11,1
"s__Blautia_wexlerae","GO.0006425.PANTHER.",0.775268210050819,0.181739130434783,22,24,0.0083507365011732,0.0511482610696859,0.593529079616036,11,1
"s__Prevotella_sp._885","GO.0006421.PANTHER.",0.737874097007224,-0.0732714138286894,18,18,0.00641347990770227,0.0478564786169986,0.811145510835913,75,1
"s__Vescimonas_coprocola","GO.0004056.PANTHER.",0.0676470588235294,-0.748194014447884,16,18,0.00755060001563684,0.0495891438916228,0.815841073271414,37,1
"s__Prevotella_sp._885","GO.0008324.PANTHER.",0.771929824561403,-0.159958720330237,19,18,0.00124480663900314,0.0268676607067451,0.931888544891641,75,1
"s__Mediterraneibacter_faecis","GO.0002189.PANTHER.",0.783458646616541,0.144268774703557,20,23,0.0068737740360301,0.0478875199201074,0.639189871912984,21,1
"s__Mediterraneibacter_faecis","GO.0006015.PANTHER.",0.783458646616541,0.144268774703557,20,23,0.0068737740360301,0.0478875199201074,0.639189871912984,21,1
"s__Mediterraneibacter_faecis","GO.0004749.PANTHER.",0.783458646616541,0.144268774703557,20,23,0.0068737740360301,0.0478875199201074,0.639189871912984,21,1
"s__Prevotellamassilia_timonensis","GO.0005829.InterPro.",0.213235294117647,-0.82249742002064,17,18,0.000279773044235443,0.0176122372144388,1.03573271413829,5,2
"s__Anaerobutyricum_hallii","GO.0005829.InterPro.",-0.723308270676692,0.13382269904009,20,22,0.00209716028779013,0.0304137194258806,0.857130969716782,6,2
"s__Faecalibacterium_prausnitzii","GO.0006470.InterPro.",0.636521739130435,-0.148051948051948,24,21,0.00592610570597266,0.0464606687348257,0.784573687182383,28,1
"s__Oscillibacter_sp._MSJ_31","GO.0015293.PANTHER.",0.061764705882353,-0.740350877192982,16,19,0.00798682525126681,0.0503000814163568,0.802115583075335,14,2
"s__Vescimonas_fastidiosa","GO.0015293.PANTHER.",0.0989010989010989,-0.811764705882353,14,16,0.00338424298831906,0.0370411054860726,0.910665804783452,5,2
"s__Fusicatenibacter_saccharivorans","GO.0009368.PANTHER.",0.742857142857143,-0.0197628458498024,21,22,0.00360037734348089,0.0374820988887341,0.762619988706945,5,1
"s__Prevotella_pectinovora","GO.0015768.PANTHER.",0.818627450980392,0.0732714138286894,17,18,0.00449483067025658,0.0405569376078394,0.745356037151703,6,1
"s__Dorea_longicatena","GO.0047850.InterPro.",0.668831168831169,-0.0869565217391304,21,23,0.00694079127632254,0.0478875199201074,0.755787690570299,8,1
"s__Oscillibacter_sp._MSJ_31","GO.0008107.InterPro.",0.28021978021978,-0.772058823529412,13,17,0.00203202966990653,0.0301611214881288,1.05227860374919,14,2
"s__Oscillibacter_valericigenes","GO.0008107.InterPro.",0.254385964912281,-0.814035087719298,19,19,0.000107526891089244,0.00998081043737749,1.06842105263158,29,2
"s__Mediterraneibacter_faecis","GO.1900376.PANTHER.",0.786561264822134,0.171936758893281,22,23,0.0063767388898413,0.0477646174169004,0.614624505928854,21,1
"s__Blautia_wexlerae","GO.0017101.PANTHER.",0.814229249011858,0.146245059288538,23,23,0.00200530197387288,0.0301611214881288,0.66798418972332,11,2
"s__Roseburia_intestinalis","GO.0017101.PANTHER.",0.723320158102767,-0.0652173913043478,22,23,0.00269718104908531,0.0334161478403556,0.788537549407115,67,2
"s__Roseburia_intestinalis","GO.0003856.PANTHER.",0.706380575945793,-0.387351778656126,22,23,8.0683456172019e-05,0.00861272416925308,1.09373235460192,67,2
"s__Peptostreptococcus_anaerobius","GO.0003856.PANTHER.",-0.871428571428571,-0.0187747035573123,15,23,0.000413243078514989,0.0222713101102648,0.852653867871259,9,2
"s__Catenibacterium_mitsuokai","GO.0009249.InterPro.",-0.9,-0.393188854489164,16,18,0.00614674557343977,0.0471428660502076,0.506811145510836,10,1
"s__Faecalibacterium_prausnitzii","GO.0004637.PANTHER.",0.742518351214003,-0.00959909655561829,22,22,0.00348691035068247,0.0372782415672962,0.752117447769622,28,3
"s__Prevotella_corporis","GO.0004637.PANTHER.",-0.214285714285714,0.706766917293233,15,20,0.00446223243540878,0.0404698098512138,0.921052631578947,10,3
"s__Prevotella_disiens","GO.0004637.PANTHER.",-0.205366357069143,0.644347826086957,18,24,0.00477939334380024,0.0416338264615488,0.8497141831561,37,3
"s__Faecalibacterium_prausnitzii","GO.0004641.PANTHER.",0.742518351214003,-0.00959909655561829,22,22,0.00348691035068247,0.0372782415672962,0.752117447769622,28,3
"s__Prevotella_corporis","GO.0004641.PANTHER.",-0.214285714285714,0.706766917293233,15,20,0.00446223243540878,0.0404698098512138,0.921052631578947,10,3
"s__Prevotella_disiens","GO.0004641.PANTHER.",-0.205366357069143,0.644347826086957,18,24,0.00477939334380024,0.0416338264615488,0.8497141831561,37,3
"s__Faecalibacterium_prausnitzii","GO.0046084.PANTHER.",0.742518351214003,-0.00959909655561829,22,22,0.00348691035068247,0.0372782415672962,0.752117447769622,28,3
"s__Prevotella_corporis","GO.0046084.PANTHER.",-0.214285714285714,0.706766917293233,15,20,0.00446223243540878,0.0404698098512138,0.921052631578947,10,3
"s__Prevotella_disiens","GO.0046084.PANTHER.",-0.205366357069143,0.644347826086957,18,24,0.00477939334380024,0.0416338264615488,0.8497141831561,37,3
