"t1","t2","r1","r2","n1","n2","p","BH_p"
"s__Faecalibacterium_prausnitzii","GO.0032784.InterPro.",0.662905982905983,-0.038961038961039,26,22,0.00795492089403804,0.0503000814163568
"s__Catenibacterium_mitsuokai","GO.0032784.InterPro.",0.838235294117647,0.553383458646617,17,20,0.107836753200637,0.180230668399087
"s__Prevotella_sp._Marseille_P4119","GO.0032784.InterPro.",0.562252964426877,0.728260869565217,23,23,0.36725461282155,0.424115965314052
"s__Anaerobutyricum_hallii","GO.0032784.InterPro.",0.361942405420666,0.635652173913044,22,24,0.247027207219121,0.313043098803541
"s__Roseburia_inulinivorans","GO.0009098.InterPro.",0.524703557312253,0.688735177865613,23,23,0.412752677061985,0.465683225031879
"s__Prevotella_timonensis","GO.0009098.InterPro.",-0.808823529411765,-0.455674760022586,17,22,0.0796470875618175,0.148989885958691
"s__Dorea_formicigenerans","GO.0009098.InterPro.",0.67476002258611,0.553359683794466,22,23,0.54743811205928,0.585261108892467
"s__Bacteroides_fragilis","GO.0004359.InterPro.",0.0163749294184077,-0.701538461538462,22,25,0.0053808421364012,0.0444581055204296
"s__Prevotella_sp._885","GO.0032549.InterPro.",0.760577915376677,-0.180598555211558,18,18,0.00159804580264321,0.0292909645693478
"s__Escherichia_coli","GO.0030488.PANTHER.",-0.679220779220779,-0.486086956521739,21,24,0.366066867980351,0.423388091728045
"s__Prevotella_stercorea","GO.0009252.PANTHER.",0.680830039525692,0.108461538461538,23,25,0.0218261887196088,0.0777021128181432
"s__Ruminococcus_gnavus","GO.0030145.InterPro.",0.721739130434783,0.276923076923077,24,25,0.0431332769784694,0.107164930408479
"s__Prevotella_sp._885","GO.0008360.InterPro.",0.687719298245614,0.0196078431372549,19,18,0.0250137568563518,0.0825913020832623
"s__Mediterraneibacter_faecis","GO.0008360.InterPro.",0.750423489553924,0.397233201581028,22,23,0.0890661668879038,0.159829825422444
"s__Blautia_wexlerae","GO.0004827.InterPro.",0.704545454545455,0.257391304347826,23,24,0.0537936035382995,0.118801622370938
"s__Escherichia_coli","GO.0004827.InterPro.",-0.533766233766234,-0.639130434782609,21,24,0.616743943633341,0.647581140815008
"s__Mediterraneibacter_faecis","GO.0004827.InterPro.",0.671372106154715,0.170948616600791,22,23,0.0497828431378672,0.114956903973967
"s__Roseburia_intestinalis","GO.0004827.InterPro.",0.65330321852061,-0.223320158102767,22,23,0.00205177697198155,0.0301611214881288
"s__Blautia_wexlerae","GO.0006433.InterPro.",0.704545454545455,0.257391304347826,23,24,0.0537936035382995,0.118801622370938
"s__Escherichia_coli","GO.0006433.InterPro.",-0.533766233766234,-0.639130434782609,21,24,0.616743943633341,0.647581140815008
"s__Mediterraneibacter_faecis","GO.0006433.InterPro.",0.671372106154715,0.170948616600791,22,23,0.0497828431378672,0.114956903973967
"s__Roseburia_intestinalis","GO.0006433.InterPro.",0.65330321852061,-0.223320158102767,22,23,0.00205177697198155,0.0301611214881288
"s__Blautia_wexlerae","GO.0006561.InterPro.",0.415652173913043,0.655652173913043,24,24,0.274109520081572,0.337896012176026
"s__Roseburia_inulinivorans","GO.0006561.InterPro.",0.697391304347826,0.683794466403162,24,23,0.932719539103727,0.938037210364296
"s__Dorea_formicigenerans","GO.0006561.InterPro.",0.66600790513834,0.566205533596838,23,23,0.614334810891957,0.64543573937666
"s__Roseburia_intestinalis","GO.0006561.InterPro.",0.638339920948617,0.260869565217391,23,23,0.129243240284808,0.202024878921047
"s__Faecalibacterium_prausnitzii","GO.0005694.PANTHER.",0.651304347826087,0.594579333709768,24,22,0.769358683543207,0.788123529483285
"s__Prevotella_sp._885","GO.0005694.PANTHER.",0.359649122807018,0.727554179566563,19,18,0.136138405057114,0.208502519277968
"s__Blautia_wexlerae","GO.0005694.PANTHER.",0.659090909090909,0.106086956521739,23,24,0.0314801362078936,0.091333816234744
"s__Roseburia_faecis","GO.0005694.PANTHER.",0.66600790513834,0.43304347826087,23,24,0.284815731839272,0.348173909192291
"s__Roseburia_intestinalis","GO.0005694.PANTHER.",0.702992659514399,-0.0859683794466403,22,23,0.00332138746304932,0.0370411054860726
"s__Faecalibacterium_prausnitzii","GO.0047429.InterPro.",0.792307692307692,0.220779220779221,25,22,0.00718613645994733,0.0485218627393292
"s__Blautia_wexlerae","GO.0047429.InterPro.",0.757905138339921,0.173913043478261,23,24,0.0102491552574538,0.0564637575461027
"s__Escherichia_coli","GO.0047429.InterPro.",-0.446753246753247,-0.627826086956522,21,24,0.427803837305203,0.478229384668174
"s__Dorea_longicatena","GO.0047429.InterPro.",0.667826086956522,0.150434782608696,24,24,0.036913406151394,0.0997934842161825
"s__Mediterraneibacter_faecis","GO.0047429.InterPro.",0.719932241671372,0.304347826086957,22,23,0.0687982096750592,0.136589805139904
"s__Streptococcus_mitis","GO.0047429.InterPro.",-0.793406593406593,-0.533333333333333,14,19,0.230082569791963,0.296925136244053
"s__Prevotella_disiens","GO.0022900.InterPro.",-0.106766917293233,0.65304347826087,20,24,0.0076091000735398,0.0495891438916228
"s__Prevotella_disiens","GO.0003922.InterPro.",0.00902255639097744,0.701739130434783,20,24,0.00945525709639663,0.0541090083290919
"s__Prevotella_disiens","GO.0006177.InterPro.",0.00902255639097744,0.701739130434783,20,24,0.00945525709639663,0.0541090083290919
"s__Roseburia_inulinivorans","GO.0003937.InterPro.",0.63304347826087,0.105731225296443,24,23,0.0440980352208581,0.108560334931911
"s__Mitsuokella_jalaludinii","GO.0004072.InterPro.",0.556043956043956,0.690225563909774,14,20,0.561761317049591,0.598578654953476
"s__Streptococcus_mitis","GO.0004072.InterPro.",-0.873626373626374,-0.107017543859649,13,19,0.00274414218883119,0.0336157418131821
"s__Prevotella_sp._885","GO.0006298.PANTHER.",0.687218045112782,-0.0175438596491228,20,18,0.017511963492161,0.0695745576580451
"s__Escherichia_coli","GO.0006298.PANTHER.",-0.275324675324675,-0.704347826086957,21,24,0.0686483866462475,0.13636909239187
"s__Vescimonas_coprocola","GO.0015934.InterPro.",-0.730392156862745,0.457172342621259,17,18,0.000189616140111622,0.0139367862982042
"s__Blautia_wexlerae","GO.0042802.PANTHER.",0.622608695652174,0.684347826086957,24,24,0.729653428200208,0.750719537675804
"s__Collinsella_aerofaciens","GO.0042802.PANTHER.",0.713156408808583,0.328571428571429,22,21,0.0984022777353952,0.169513298755114
"s__Mediterraneibacter_faecis","GO.0042802.PANTHER.",0.664596273291925,0.575098814229249,22,23,0.655014357710449,0.682483949793994
"s__Roseburia_intestinalis","GO.0042802.PANTHER.",0.744071146245059,0.320158102766798,23,23,0.0506368323076836,0.115703849988023
"s__Anaerostipes_hadrus","GO.0042802.PANTHER.",0.64,0.0513833992094862,24,22,0.0283758426018414,0.0878006682545937
"s__Blautia_wexlerae","GO.0000272.InterPro.",0.691304347826087,0.181818181818182,24,23,0.0358511463220676,0.0981247821755272
"s__Bacteroides_caccae","GO.0000272.InterPro.",-0.175607001693958,-0.688735177865613,22,23,0.0403991855077368,0.104419758125019
"s__Dorea_longicatena","GO.0000272.InterPro.",0.771304347826087,0.325098814229249,24,23,0.0302924220188193,0.0894779234050464
"s__Roseburia_intestinalis","GO.0000272.InterPro.",0.644268774703557,0.041501976284585,23,23,0.0247110660541902,0.0821011123908992
"s__Peptostreptococcus_anaerobius","GO.0000272.InterPro.",-0.785294117647059,-0.318181818181818,16,21,0.0507075363680345,0.115719596742816
"s__Prevotella_sp._885","GO.0048500.InterPro.",0.735087719298246,-0.0361197110423117,19,18,0.00792034866037769,0.0503000814163568
"s__Faecalibacterium_prausnitzii","GO.0016052.InterPro.",0.647233201581028,0.715584415584416,23,21,0.70080734865454,0.724845595442163
"s__Blautia_wexlerae","GO.0016052.InterPro.",0.660079051383399,0.357391304347826,23,24,0.187468564283927,0.256815550979072
"s__Ruminococcus_torques","GO.0016052.InterPro.",0.722332015810277,0.0895652173913044,23,24,0.009686483761695,0.055095607976121
"s__Prevotella_copri","GO.0004807.InterPro.",0.437391304347826,0.60957264957265,24,26,0.433179672905296,0.48164446454771
"s__Escherichia_coli","GO.0004807.InterPro.",-0.4,-0.669565217391304,20,24,0.241314088350835,0.306905588933579
"s__Finegoldia_magna","GO.0009082.InterPro.",-0.235294117647059,-0.729249011857708,17,23,0.0516550315485988,0.116685226324507
"s__Blautia_wexlerae","GO.0009082.InterPro.",0.580869565217391,0.658260869565217,24,24,0.687154441639904,0.711976760677116
"s__Roseburia_inulinivorans","GO.0009082.InterPro.",0.618260869565217,0.650197628458498,24,23,0.867516743720795,0.877968752681286
"s__Roseburia_intestinalis","GO.0009082.InterPro.",0.720355731225296,0.571146245059289,23,23,0.41862019286768,0.47103721682427
"s__Prevotella_stercorea","GO.0009378.InterPro.",0.742307692307692,0.271304347826087,25,24,0.0286105881073217,0.0878006682545937
"s__Prevotella_sp._885","GO.0009378.InterPro.",0.771929824561403,0.0175438596491228,19,18,0.00604765903810479,0.0469247194240023
"s__Escherichia_coli","GO.0009378.InterPro.",-0.544155844155844,-0.701739130434783,21,24,0.420004243622353,0.471902857165497
"s__Vescimonas_coprocola","GO.0009378.InterPro.",-0.737745098039216,0.0670794633642931,17,18,0.00786546132336355,0.0503000814163568
"s__Prevotella_stercorea","GO.0043022.PANTHER.",0.664957264957265,0.434615384615385,26,25,0.265828997056942,0.330227007611581
"s__Prevotella_sp._885","GO.0043022.PANTHER.",0.69624060150376,0.0980392156862745,20,18,0.0351722116708154,0.0976076913708667
"s__Escherichia_coli","GO.0043022.PANTHER.",-0.372727272727273,-0.701739130434783,21,24,0.14070433511093,0.212351094366558
"s__Mediterraneibacter_faecis","GO.0043022.PANTHER.",0.751552795031056,0.404150197628458,22,23,0.0923528418824213,0.162589135010009
"s__Prevotella_stercorea","GO.0004347.InterPro.",0.635384615384615,0.408695652173913,25,24,0.306460015062987,0.367752018075585
"s__Mediterraneibacter_faecis","GO.0004347.InterPro.",0.726708074534162,0.200592885375494,22,23,0.0276244219988048,0.0867844708920599
"s__Ruminococcus_bromii","GO.0004347.InterPro.",0.694736842105263,0.252631578947368,19,20,0.0923929839239733,0.162589135010009
"s__Prevotella_disiens","GO.0005694.InterPro.",-0.0959752321981424,0.692173913043478,18,24,0.0059140096981439,0.0464606687348257
"s__Faecalibacterium_prausnitzii","GO.0005975.PANTHER.",0.561538461538462,0.688311688311688,25,21,0.520642588842275,0.560349924782046
"s__Blautia_wexlerae","GO.0005975.PANTHER.",0.646245059288538,0.361739130434783,23,24,0.22012282444774,0.287520668142031
"s__Roseburia_intestinalis","GO.0005975.PANTHER.",0.680406549971767,0.136363636363636,22,23,0.0339049365195614,0.0956167993932955
"s__Prevotella_ihumii","GO.0005975.PANTHER.",-0.720588235294118,-0.425563909774436,17,20,0.219560988702755,0.286893025238267
"s__Roseburia_inulinivorans","GO.0003883.InterPro.",0.676877470355731,0.289525691699605,23,23,0.102418011697383,0.174423307979371
"s__Roseburia_intestinalis","GO.0003883.InterPro.",0.743647656691135,-0.157114624505929,22,23,0.000625462467717141,0.0222873946974854
"s__Dorea_formicigenerans","GO.0006568.InterPro.",0.690711462450593,0.587944664031621,23,23,0.585500756762745,0.619755976555345
"s__Vescimonas_fastidiosa","GO.0006568.InterPro.",-0.134065934065934,-0.735294117647059,14,16,0.0550578586339469,0.12027500016134
"s__Prevotella_sp._885","GO.0004019.InterPro.",0.768833849329205,0.128998968008256,18,18,0.0173286013429154,0.0692359066113314
"s__Collinsella_aerofaciens","GO.0000162.PANTHER.",0.731225296442688,0.435064935064935,22,21,0.163149715883855,0.233885492742073
"s__Escherichia_coli","GO.0006094.PANTHER.",-0.618181818181818,-0.630434782608696,21,24,0.945816083186748,0.950125040285549
"s__Mediterraneibacter_faecis","GO.0006259.InterPro.",0.727837380011293,0.403162055335968,22,23,0.127277878501464,0.199927139516103
"s__Ruminococcus_torques","GO.0006259.InterPro.",0.662055335968379,-0.0646153846153846,23,25,0.00625160849370512,0.04740320120958
"s__Blautia_wexlerae","GO.0008652.InterPro.",0.646245059288538,0.481739130434783,23,24,0.443613079004962,0.490121655931104
"s__Streptococcus_mitis","GO.0008652.InterPro.",-0.806593406593407,-0.353383458646617,14,20,0.0605666409982222,0.126737312836137
"s__Prevotella_sp._885","GO.0032153.PANTHER.",0.757894736842105,0.18266253869969,19,18,0.0277755171013989,0.0869494448391617
"s__Prevotella_sp._Marseille_P4119","GO.0032153.PANTHER.",0.670242800677583,0.557312252964427,22,23,0.57640954143803,0.612153179468203
"s__Mediterraneibacter_faecis","GO.0032153.PANTHER.",0.662337662337662,0.454545454545455,22,23,0.347260903358007,0.405271739016556
"s__Catenibacterium_mitsuokai","GO.0016763.InterPro.",0.637254901960784,0.714285714285714,17,20,0.690999918985376,0.715351513032995
"s__Prevotella_sp._Marseille_P4119","GO.0016763.InterPro.",0.71880293619424,0.778656126482213,22,23,0.670727330165946,0.697003246193065
"s__Dorea_longicatena","GO.0015930.InterPro.",0.740350877192982,0.395256916996047,19,23,0.119878413336528,0.192701787312245
"s__Peptostreptococcus_anaerobius","GO.0015930.InterPro.",-0.797802197802198,-0.45974025974026,14,21,0.132062436742747,0.2048884242869
"s__Prevotella_sp._885","GO.0016879.InterPro.",0.754385964912281,-0.168214654282766,18,18,0.00204929975034179,0.0301611214881288
"s__Prevotella_stercorea","GO.0008531.InterPro.",0.636153846153846,0.337391304347826,25,24,0.195836737474846,0.26481870824502
"s__Prevotella_sp._885","GO.0008531.InterPro.",0.747368421052632,0.236326109391125,19,18,0.0474941637977082,0.112334720153753
"s__Extibacter_muris","GO.0008531.InterPro.",0.708771929824561,-0.0299277605779154,19,18,0.0128565498936037,0.0615557704907397
"s__Ruminococcus_bromii","GO.0008184.InterPro.",0.145614035087719,0.705263157894737,19,20,0.0396751336646018,0.10350157027664
"s__Ruminococcus_gnavus","GO.0006516.PANTHER.",0.679841897233202,0.366153846153846,23,25,0.157212186808996,0.227593186320122
"s__Ruminococcus_gnavus","GO.0006004.InterPro.",0.718379446640316,0.570769230769231,23,25,0.416204746842253,0.468978073094688
"s__Prevotella_copri","GO.0043590.PANTHER.",0.232307692307692,0.709401709401709,25,26,0.0318646637495715,0.0921463391053183
"s__Mediterraneibacter_faecis","GO.0003723.PANTHER.",0.65330321852061,-0.0642292490118577,22,23,0.00971954807132821,0.0551144365017658
"s__Ruminococcus_bromii","GO.0003723.PANTHER.",0.230075187969925,0.83609022556391,20,20,0.00523012525360999,0.0438966259438492
"s__Oscillibacter_valericigenes","GO.0003723.PANTHER.",-0.163478260869565,0.720779220779221,24,21,0.0010485720572689,0.0262366114754941
"s__Bacteroides_fragilis","GO.0015288.PANTHER.",0.606719367588933,0.627350427350427,23,26,0.909991532698292,0.917009462256376
"s__Prevotella_copri","GO.0004557.InterPro.",0.319028797289667,0.660079051383399,22,23,0.155545145331211,0.226012203128143
"s__Faecalibacterium_prausnitzii","GO.0004557.InterPro.",0.671372106154715,0.674025974025974,22,21,0.990341045298855,0.990341045298855
"s__Blautia_wexlerae","GO.0004557.InterPro.",0.712027103331451,0.272727272727273,22,23,0.0607743176842523,0.126945999283625
"s__Ruminococcus_torques","GO.0004557.InterPro.",0.714285714285714,0.0158102766798419,22,23,0.00703582722873444,0.0479585116092962
"s__Roseburia_inulinivorans","GO.0006012.InterPro.",0.689723320158103,0.563241106719368,23,23,0.512760134672325,0.554403234791285
"s__Mediterraneibacter_faecis","GO.0006012.InterPro.",0.70412196499153,0.5,22,23,0.316766959034261,0.376407487865569
"s__Roseburia_intestinalis","GO.0006012.InterPro.",0.76171654432524,0.258893280632411,22,23,0.0239961244027595,0.0809386470065534
"s__Bacteroides_fragilis","GO.0004177.InterPro.",-0.431959345002823,-0.673846153846154,22,26,0.25584603271212,0.321297757743498
"s__Blautia_wexlerae","GO.0004177.InterPro.",0.656691134952004,0.270434782608696,22,24,0.11438298614357,0.186480210311698
"s__Prevotella_buccalis","GO.0004177.InterPro.",0.110423116615067,0.704545454545455,18,23,0.027561392179985,0.0866636288867976
"s__Blautia_wexlerae","GO.0003952.InterPro.",0.723320158102767,0.333913043478261,22,24,0.0783399348223946,0.147877629777104
"s__Streptococcus_mitis","GO.0003952.InterPro.",-0.818681318681319,-0.0237358101135191,13,18,0.00727934273398441,0.0489171831723752
"s__Blautia_wexlerae","GO.0004326.InterPro.",0.713156408808583,0.356521739130435,22,24,0.106238535925568,0.178565771674799
"s__Mediterraneibacter_faecis","GO.0004326.InterPro.",0.683116883116883,0.444664031620553,21,23,0.281447825997662,0.344910969854299
"s__Streptococcus_mitis","GO.0004326.InterPro.",-0.796703296703297,-0.33984962406015,13,20,0.0742711240251392,0.142717061852228
"s__Mitsuokella_jalaludinii","GO.0046429.InterPro.",0.510714285714286,0.748872180451128,15,20,0.282488199977015,0.345687953353767
"s__Prevotella_sp._885","GO.0030955.InterPro.",0.767156862745098,-0.0134158926728586,17,18,0.00698582836759044,0.0479084660746732
"s__Escherichia_coli","GO.0032790.PANTHER.",-0.364935064935065,-0.62695652173913,21,24,0.276818085695388,0.340412772003733
"s__Roseburia_intestinalis","GO.0034605.PANTHER.",0.656691134952004,-0.350790513833992,22,23,0.000421314009385237,0.0222713101102648
"s__Dorea_formicigenerans","GO.0016791.PANTHER.",0.641304347826087,0.116600790513834,23,23,0.0458868321121768,0.110492987115708
"s__Roseburia_intestinalis","GO.0016791.PANTHER.",0.66501976284585,0.0948616600790514,23,23,0.0282693552819784,0.0877569197186734
"s__Prevotella_stercorea","GO.0046933.PANTHER.",0.678632478632479,0.325217391304348,26,24,0.109830989791603,0.181746590987231
"s__Prevotella_sp._885","GO.0046933.PANTHER.",0.675187969924812,-0.0134158926728586,20,18,0.0213356771632644,0.0769500523630164
"s__Mediterraneibacter_faecis","GO.0046933.PANTHER.",0.750423489553924,0.462450592885375,22,23,0.145654980852422,0.216731662778298
"s__Ruminococcus_gnavus","GO.0008976.InterPro.",0.797402597402597,0.499230769230769,21,25,0.0931508892152163,0.163338139737218
"s__Phocaeicola_massiliensis","GO.0009007.InterPro.",-0.106719367588933,-0.666854884246189,22,22,0.0348531618859204,0.0971602878600531
"s__Prevotella_corporis","GO.0000162.InterPro.",-0.747549019607843,-0.121804511278195,17,20,0.0222898542886023,0.0783253047113435
"s__Blautia_wexlerae","GO.0000162.InterPro.",0.33304347826087,0.643478260869565,24,24,0.182831196970333,0.25325027990237
"s__Collinsella_aerofaciens","GO.0000162.InterPro.",0.779220779220779,0.397402597402597,21,21,0.0657927257299903,0.132789894951605
"s__Prevotella_sp._885","GO.0070005.InterPro.",0.443859649122807,0.708978328173375,19,18,0.266226247498625,0.330604083482981
"s__Mitsuokella_jalaludinii","GO.0070005.InterPro.",0.107142857142857,0.778947368421053,15,20,0.0148508641121782,0.0649567552745762
"s__Ruminococcus_gnavus","GO.0004563.PANTHER.",0.78317334839074,0.32695652173913,22,24,0.0264906524990801,0.0846061771138294
"s__Ruminococcus_gnavus","GO.0030203.PANTHER.",0.78317334839074,0.32695652173913,22,24,0.0264906524990801,0.0846061771138294
"s__Prevotella_disiens","GO.0006090.InterPro.",-0.153383458646617,0.726086956521739,20,24,0.0012197315007931,0.0268676607067451
"s__Prevotella_stercorea","GO.0000224.PANTHER.",-0.17,0.637351778656126,25,23,0.00331634033845269,0.0370411054860726
"s__Vescimonas_coprocola","GO.0015935.InterPro.",-0.852941176470588,0.519091847265222,17,18,1.27362271108192e-06,0.000902145286160585
"s__Oscillibacter_valericigenes","GO.0015935.InterPro.",-0.472173913043478,0.707792207792208,24,21,2.06416814160492e-05,0.00414330502984502
"s__Blautia_wexlerae","GO.0009002.InterPro.",0.76171654432524,0.341897233201581,22,23,0.0479247879857262,0.112719101342428
"s__Mediterraneibacter_faecis","GO.0009002.InterPro.",0.788311688311688,0.486166007905138,21,23,0.104610024817159,0.176833507603322
"s__Prevotella_hominis","GO.0008658.PANTHER.",0.128998968008256,0.728070175438597,18,19,0.0303109453338278,0.0894779234050464
"s__Prevotella_sp._885","GO.0008658.PANTHER.",0.794736842105263,0.199174406604747,19,18,0.0159620817383593,0.0660965074799668
"s__Mediterraneibacter_faecis","GO.0008658.PANTHER.",0.814793901750424,0.520750988142292,22,23,0.0825379306713911,0.152377718162568
"s__Mitsuokella_jalaludinii","GO.0008658.PANTHER.",-0.260714285714286,0.691729323308271,15,20,0.0038204467597085,0.0388430437125406
"s__Ruminococcus_gnavus","GO.0006799.InterPro.",0.762337662337662,0.49,21,25,0.150580602466155,0.221445754689702
"s__Ruminococcus_gnavus","GO.0009358.InterPro.",0.762337662337662,0.49,21,25,0.150580602466155,0.221445754689702
"s__Escherichia_coli","GO.0003887.PANTHER.",-0.361038961038961,-0.661739130434783,21,24,0.199108791046481,0.268420257857083
"s__Prevotella_buccalis","GO.0003887.PANTHER.",0.0897832817337461,0.777526821005082,18,22,0.00689664541919173,0.0478875199201074
"s__Bacteroides_fragilis","GO.0070475.PANTHER.",-0.594782608695652,-0.648962148962149,24,27,0.766023408609202,0.784934820090986
"s__Faecalibacterium_prausnitzii","GO.0070475.PANTHER.",0.611623931623932,0.093167701863354,26,22,0.0498347384287658,0.114988199592338
"s__Blautia_wexlerae","GO.0070475.PANTHER.",0.624347826086956,0.337391304347826,24,24,0.224665450069837,0.291940960532739
"s__Escherichia_coli","GO.0070475.PANTHER.",-0.690909090909091,-0.574782608695652,21,24,0.553591111843101,0.590586465854993
"s__Blautia_wexlerae","GO.0006526.InterPro.",0.532173913043478,0.694782608695652,24,24,0.398722663984212,0.452345002882301
"s__Roseburia_inulinivorans","GO.0006526.InterPro.",0.533913043478261,0.732213438735178,24,23,0.286736208465589,0.349915373042753
"s__Collinsella_aerofaciens","GO.0006526.InterPro.",0.702597402597403,0.433766233766234,21,21,0.228785441005639,0.29576952578523
"s__Roseburia_intestinalis","GO.0006526.InterPro.",0.657114624505929,0.377470355731225,23,23,0.224318071090135,0.291596961977154
"s__Mediterraneibacter_faecis","GO.0004659.InterPro.",0.65330321852061,-0.0899209486166008,22,23,0.00771011599925163,0.0497281339037655
"s__Bacteroides_fragilis","GO.0005315.InterPro.",0.647826086956522,0.288205128205128,24,26,0.122106226980755,0.194839786878383
"s__Prevotella_stercorea","GO.0006096.PANTHER.",0.607521367521368,0.286086956521739,26,24,0.179911901427771,0.250682933742961
"s__Prevotella_sp._885","GO.0006096.PANTHER.",0.679699248120301,0.298245614035088,20,18,0.148488255997475,0.21946651326313
"s__Mediterraneibacter_faecis","GO.0006096.PANTHER.",0.749294184076793,0.326086956521739,22,23,0.0520129651629752,0.117253508686886
"s__Blautia_wexlerae","GO.0004055.InterPro.",0.479130434782609,0.713913043478261,24,24,0.232878867881207,0.29974339506928
"s__Roseburia_inulinivorans","GO.0004055.InterPro.",0.438260869565217,0.711462450592885,24,23,0.18576936976553,0.256014815111964
"s__Collinsella_aerofaciens","GO.0004055.InterPro.",0.65974025974026,0.605194805194805,21,21,0.787885140340352,0.803834232250076
"s__Coprococcus_comes","GO.0004055.InterPro.",0.0978260869565217,0.660869565217391,23,24,0.0285642096254586,0.0878006682545937
"s__Blautia_wexlerae","GO.0006826.InterPro.",0.687747035573123,0.333913043478261,23,24,0.118258944752771,0.190890903699152
"s__Roseburia_intestinalis","GO.0006826.InterPro.",0.681535855448899,0.0899209486166008,22,23,0.0231304821426286,0.0793816546684764
"s__Prevotella_sp._885","GO.0008762.InterPro.",0.787409700722394,0.0464396284829721,18,18,0.0063620800407851,0.0477562093274252
"s__Blautia_wexlerae","GO.0008762.InterPro.",0.672501411631846,0.261739130434783,22,24,0.0898825895818907,0.16039745879864
"s__Dialister_invisus","GO.0008762.InterPro.",0.0107142857142857,0.687719298245614,15,19,0.0330048779104955,0.0942101623072695
"s__Mitsuokella_jalaludinii","GO.0034040.PANTHER.",-0.757142857142857,-0.181954887218045,15,20,0.0377713486371168,0.101021132574951
"s__Streptococcus_mitis","GO.0034040.PANTHER.",0.802197802197802,-0.0192982456140351,14,19,0.00527555822000908,0.0438966259438492
"s__Faecalibacterium_prausnitzii","GO.0006164.PANTHER.",0.648461538461538,0.158667419536985,25,22,0.0542281520442766,0.119274888037536
"s__Blautia_wexlerae","GO.0006164.PANTHER.",0.679841897233202,0.386086956521739,23,24,0.184550576208669,0.255331150142817
"s__Dorea_longicatena","GO.0006164.PANTHER.",0.698260869565217,0.223478260869565,24,24,0.0424253024845252,0.106759249048078
"s__Roseburia_intestinalis","GO.0006164.PANTHER.",0.683794466403162,-0.229249011857708,22,23,0.00106920843113501,0.0263787926226876
"s__Peptostreptococcus_anaerobius","GO.0006164.PANTHER.",-0.764705882352941,-0.172924901185771,16,23,0.0227860235009202,0.0786586016744094
"s__Blautia_wexlerae","GO.0004066.InterPro.",0.714426877470356,0.457509881422925,23,23,0.210276866368647,0.278161524015218
"s__Prevotella_timonensis","GO.0004066.InterPro.",-0.735294117647059,-0.253529079616036,17,22,0.0593929721778284,0.125450451281858
"s__Roseburia_faecis","GO.0004066.InterPro.",0.370553359683794,0.666086956521739,23,24,0.191002307422787,0.260578553978187
"s__Dorea_formicigenerans","GO.0004066.InterPro.",0.637492941840768,0.640316205533597,22,23,0.986560466230418,0.98684018283553
"s__Roseburia_intestinalis","GO.0004066.InterPro.",0.673630717108978,0.270750988142292,22,23,0.0981763740218738,0.169307212868227
"s__Prevotella_sp._885","GO.0004134.InterPro.",0.742105263157895,0.302373581011352,19,18,0.0789952876401884,0.148242220635417
"s__Prevotella_sp._Marseille_P4119","GO.0004134.InterPro.",0.669113495200452,0.423913043478261,22,23,0.274076807539469,0.337896012176026
"s__Mediterraneibacter_faecis","GO.0004134.InterPro.",0.717673630717109,0.263833992094862,22,23,0.0523745392135694,0.117640093344903
"s__Mediterraneibacter_faecis","GO.0006072.InterPro.",0.678147939017504,0.180830039525692,22,23,0.048950332064005,0.113991268331227
"s__Prevotella_sp._885","GO.0009982.PANTHER.",0.757894736842105,0.405572755417957,19,18,0.124681695945079,0.197063986641554
"s__Mediterraneibacter_faecis","GO.0009982.PANTHER.",0.768492377188029,0.185770750988142,22,23,0.0109977144404816,0.0581650598373941
"s__Prevotella_sp._Marseille_P4119","GO.0008855.InterPro.",0.650197628458498,0.403162055335968,23,23,0.278621917876992,0.342262578784829
"s__Mediterraneibacter_faecis","GO.0008855.InterPro.",0.655561829474873,0.115612648221344,22,23,0.0406282721336839,0.104731672900187
"s__Blautia_wexlerae","GO.0006537.InterPro.",0.749294184076793,0.639751552795031,22,22,0.515503742481698,0.556516892128345
"s__Dorea_longicatena","GO.0006537.InterPro.",0.697346132128741,0.421936758893281,22,23,0.206097117328813,0.274796156438417
"s__Peptostreptococcus_anaerobius","GO.0006537.InterPro.",-0.860714285714286,-0.42987012987013,15,21,0.0284855373273265,0.0878006682545937
"s__Streptococcus_mitis","GO.0006537.InterPro.",-0.796703296703297,-0.215686274509804,13,17,0.0415195750795385,0.105838916821251
"s__Oscillibacter_sp._MSJ_31","GO.0004518.InterPro.",-0.753571428571429,-0.157894736842105,15,19,0.0363171258530617,0.0987870624592147
"s__Prevotella_copri","GO.0009245.PANTHER.",0.411477411477411,0.699145299145299,27,26,0.147955104902154,0.219137535724098
"s__Bacteroides_fragilis","GO.0008736.InterPro.",0.637351778656126,0.525470085470085,23,26,0.587488779344077,0.621114897670334
"s__Ruminococcus_gnavus","GO.0008736.InterPro.",0.704545454545455,0.43,23,25,0.185224450817719,0.255749262486929
"s__Mediterraneibacter_faecis","GO.0003918.PANTHER.",0.795595708639187,0.447628458498024,22,23,0.0628309688018027,0.129252278677994
"s__Anaerobutyricum_hallii","GO.0006002.InterPro.",0.718181818181818,0.100869565217391,21,24,0.0142924519946555,0.0642341027224771
"s__Bacteroides_fragilis","GO.0016989.PANTHER.",0.816205533596838,0.690940170940171,23,26,0.341440582131557,0.399801650766722
