t1,t2,r1,r2,r3,r4,E,pvals,trend
s__Peptostreptococcus_stomatis,HMDB0254033,-0.359716599190283,-0.283072546230441,-0.0207070707070707,0.419536984754376,2.85284495113866,0.005112,increase
s__Prevotella_melaninogenica,HMDB0252816,0.226276899144413,-0.0961135300757942,0.0111237553342817,-0.416129032258065,2.85258115220422,0.005116,decrease
s__Fusobacterium_periodonticum,HMDB0247055,0.261264822134387,0.0119894598155468,-0.22781954887218,0.647826086956522,2.84982312998635,0.005161,increase
s__Alloprevotella_rava,HMDB0029388,0.0150293255131965,-0.227731092436975,-0.0471507528111302,0.630717108977979,2.84734979628231,0.005205,increase
s__Haemophilus_parainfluenzae,HMDB0011475,0.110637054354179,0.169582618639222,-0.119958988380041,-0.47225935828877,2.84677880993351,0.005221,decrease
s__Leptotrichia_sp._oral_taxon_218,HMDB0000205,-0.48030888030888,0.245212824160193,0.073427382053654,0.314285714285714,2.84612367080765,0.005227,increase
s__Prevotella_salivae,HMDB0256432,0.229049773755656,-0.113163265306122,0.154475703324808,-0.461880341880342,2.84449871370739,0.005255,decrease
s__Actinomyces_naeslundii,HMDB0247055,-0.475203619909502,0.0705882352941176,0.32980875672787,-0.205254515599343,2.84175902011683,0.0053,increase
s__Prevotella_pallens,HMDB0012204,0.104545454545455,0.0335337650323774,-0.169101565917243,-0.548717948717949,2.83339218622797,0.005439,decrease
s__Streptococcus_sp._Marseille_Q0941,HMDB0256432,-0.357654803285244,0.128138528138528,-0.0690625164309375,0.268716577540107,2.83006355409872,0.005497,increase
s__Prevotella_pallens,HMDB0247415,0.243650793650794,-0.0770120259019426,-0.0308459452366372,-0.437948717948718,2.82458679124092,0.005623,decrease
s__Actinomyces_sp._ICM47,HMDB0245878,-0.225629825586761,-0.183300606164091,0.0730014224751067,0.408870967741935,2.82156388699637,0.005687,increase
s__Alloprevotella_sp._oral_taxon_473,HMDB0030372,0.120731707317073,0.245806906272023,0.0225108225108225,-0.531304347826087,2.82004324640072,0.005719,decrease
s__Neisseria_meningitidis,HMDB0244166,0.0135642135642136,0.223076923076923,0.0295878069850673,-0.492312834224599,2.81871074219614,0.005738,decrease
s__Streptococcus_sp._263_SSPC,HMDB0302856,-0.220831154449537,-0.183044733044733,-0.0683001209316999,0.398729946524064,2.81315473727363,0.005855,increase
s__Oribacterium_sinus,HMDB0011504,0.198874296435272,-0.269418386491557,0.0241935483870968,-0.542631281761717,2.81311043430434,0.005855,decrease
s__Actinomyces_sp._ICM47,HMDB0040582,0.306038327847673,0.150858021002305,0.0941394025604552,-0.331451612903226,2.8102642595237,0.005909,decrease
s__Actinomyces_graevenitzii,HMDB0004610,-0.210933720367683,0.153649704593101,-0.0592064667407133,0.441871921182266,2.80734978169862,0.005968,increase
