t1,t2,r1,r2,r3,r4,E,pvals,trend
s__Veillonella_nakazawae,HMDB0241076,-0.149213943950786,-0.0454196192265005,-0.17571269900037,0.56440489432703,3.29265355593781,0.001094,increase
s__Actinomyces_bouchesdurhonensis,HMDB0035712,-0.325358851674641,0.0856313497822932,-0.0217377323300534,0.43951833607006,3.28967922655011,0.001099,increase
s__Porphyromonas_somerae,HMDB0001390,-0.440048323769254,0.00281888653981677,-0.275324675324675,0.444155844155844,3.28847188351989,0.001104,increase
s__Streptococcus_sp._XMC,HMDB0006351,0.0205741626794258,-0.00950226244343891,0.0310047846889952,0.673234811165846,3.2887500099193,0.001104,increase
s__Prevotella_melaninogenica,HMDB0011566,0.292325641690433,0.0905499113046283,-0.0540688633839319,-0.457635467980296,3.28707656384572,0.001112,decrease
s__Alloprevotella_rava,HMDB0038835,0.36033724340176,0.281232492997199,-0.232865666827931,-0.557142857142857,3.28667811563556,0.001113,decrease
s__Neisseria_sicca,HMDB0006285,-0.0751196172248804,0.245610859728507,-0.102440731344589,0.606451612903226,3.28624693778166,0.001114,increase
s__Actinomyces_bouchesdurhonensis,HMDB0112073,0.267532467532468,-0.0241090146750524,-0.163097305292945,-0.487684729064039,3.27976064510635,0.00114,decrease
s__Streptococcus_cristatus,HMDB0034496,0.143191116306254,-0.0353535353535354,0.15495031284505,-0.556048387096774,3.27691384046956,0.001152,decrease
s__Prevotella_pallens,HMDB0302963,-0.177994227994228,0.427960222016651,0.106101571063208,0.583076923076923,3.27612497897311,0.001155,increase
s__Porphyromonas_sp._KLE_1280,HMDB0001442,-0.526780649866299,-0.110728744939271,-0.346958304853042,0.362406015037594,3.26661928125443,0.001197,increase
s__Solobacterium_moorei,HMDB0040699,0.298482693219535,-0.171581359816654,-0.0639066407335371,-0.592481203007519,3.26414863408765,0.001214,decrease
s__Actinomyces_oris,HMDB0241067,-0.374271012006861,0.00100840336134454,0.200385042576823,0.373971078976641,3.26230223388753,0.001224,increase
s__Granulicatella_adiacens,HMDB0002823,-0.17299714804252,0.197331808652563,0.158059977786005,-0.604838709677419,3.25827397418675,0.001246,decrease
s__Prevotella_pallens,HMDB0062652,-0.357792207792208,0.0304116558741906,-0.0167701863354037,0.435384615384615,3.25749982035429,0.001253,increase
s__Actinomyces_sp._ICM47,HMDB0000673,-0.29201144298502,-0.0288568257491676,-0.116031099592743,0.450246305418719,3.25704100479143,0.001254,increase
s__Streptococcus_pneumoniae,HMDB0061859,0.278199883109293,-0.0134920634920635,-0.0631473789368526,-0.443548387096774,3.25151198873868,0.001277,decrease
s__Candidatus_Nanosynbacter_sp._TM7_053,HMDB0061174,-0.213127413127413,-0.389118198874296,-0.083285687059272,0.614035087719298,3.25111464308325,0.001278,increase
s__Oribacterium_sinus,HMDB0001388,0.235647279549719,0.224577861163227,-0.255218956964065,-0.611688311688312,3.2482711810481,0.001292,decrease
s__Streptococcus_pseudopneumoniae,HMDB0032931,0.24199452459319,-0.267316017316017,-0.00215573899784426,-0.475403225806452,3.2472817793467,0.001294,decrease
